,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Preliminary Thoughts on the Virtues of Passive Dialogue [article],"Heise, Michael (Cited 1994 times)","Akron Law Review, Vol. 34, Issue 1 (2000), pp. 73-106",29,na,na," Education, Constitutional Law, Jurisprudence, Law and Society"
0,"Schoolhouses, Courthouses, and Statehouses: Educational Finance, Constitutional Structure, and the Separation of Powers Doctrine [article]","Heise, Michael (Cited 1994 times)","Land and Water Law Review, Vol. 33, Issue 1 (1998), pp. 281-328",28,na,2," Education, Separation, Separation of Powers, Public Schools, Schools, Equity"
0,"Litigated Learning, Law's Limits, and Urban School Reform Challenges [article]","Heise, Michael (Cited 1994 times)","North Carolina Law Review, Vol. 85, Issue 5 (June 2007), pp. 1419-1466",26,na,8," Schools, Civil Rights, Education, Public Policy, Economics, Public Education"
0,Muslims and Religious Liberty in the Era of 9/11: Empirical Evidence from the Federal Courts [article],"Sisk, Gregory C. (Cited 1014 times); Heise, Michael (Cited 1994 times)","Iowa Law Review, Vol. 98, Issue 1 (November 2012), pp. 231-292",24,na,18," Courts, Evidence, Federal Courts, Judges, Law and Society, Liberty, Religion, Employment Practice, Regulation"
0,"State Constitutional Litigation, Educational Finance, and Legal Impact: An Empirical Analysis [article]","Heise, Michael (Cited 1994 times)","University of Cincinnati Law Review, Vol. 63, Issue 4 (Summer 1995), pp. 1735-1766",22,na,4," Constitutional Law, Education, Equity, Constitutions, Public Schools"
0,Plaintiphobia in State Courts - An Empirical Study of State Court Trials on Appeal [article],"Eisenberg, Theodore (Cited 6193 times); Heise, Michael (Cited 1994 times)","Journal of Legal Studies, Vol. 38, Issue 1 (January 2009), pp. 121-156",20,na,5," Courts, Practice and Procedure, Trials, Appeals, Plaintiffs, Torts"
0,Signaling and Precedent in Federal District Court Opinions [article],"Morriss, Andrew P. (Cited 1274 times); Heise, Michael (Cited 1994 times); Sisk, Gregory C. (Cited 1014 times)","Supreme Court Economic Review , Vol. 13, Issue 1 (2005), pp. 63-98",18,na,8," Court Opinions, Evidence, Judges, Courts, States"
0,Equal Educational Opportunity by the Numbers: The Warren Court's Empirical Legacy [article],"Heise, Michael (Cited 1994 times)","Washington and Lee Law Review, Vol. 59, Issue 4 (Fall 2002), pp. 1309-1342",18,na,6," Education, Evidence, Futures, Schools, Sex"
0,Equal Educational Opportunity and Constitutional Theory: Preliminary Thoughts on the Role of School Choice and the Autonomy Principle [article],"Heise, Michael (Cited 1994 times)","Journal of Law & Politics, Vol. 14, Issue 3 (Summer 1998), pp. 411-458",18,na,2," Education, Public Education, Charter Schools, Schools"
0,The Gross Beast of Burden of Proof: Experimental Evidence on How the Burden of Proof Influences Employment Discrimination Case Outcomes [article],"Sherwyn, David (Cited 285 times); Heise, Michael (Cited 1994 times)","Arizona State Law Journal, Vol. 42, Issue 3 (Fall 2010), pp. 901-948",16,1,5," Practice and Procedure, Employment Practice"
0,"An Empirical Analysis of Empirical Legal Scholarship Production, 1990-2009 [article]","Heise, Michael (Cited 1994 times)","University of Illinois Law Review, Vol. 2011, Issue 5 (2011), pp. 1739-1752",16,na,16," Judges, Legal Research, Libraries, Research, Death, Literature, Malpractice, Medical Jurisprudence, Medical Malpractice, Tort Reform"
0,Judge-Jury Difference in Punitive Damages Awards: Who Listens to the Supreme Court [article],"Eisenberg, Theodore (Cited 6193 times); Heise, Michael (Cited 1994 times)","Journal of Empirical Legal Studies, Vol. 8, Issue 2 (June 2011), pp. 325-357",15,na,7," Damages, Jury, Practice and Procedure, Punitive Damages, Courts, Judges, Remedies"
0,The Unintended Legal and Policy Consequences of the No Child Left Behind Act [article],"Heise, Michael (Cited 1994 times)","Nebraska Law Review , Vol. 86, Issue 1 (2007), pp. 119-141",13,na,9," Education, Evidence, Politics"
0,"Choosing Equal Education Opportunity: School Reform, Law, and Public Policy [reviews]","Heise, Michael (Cited 1994 times)","University of Chicago Law Review, Vol. 68, Issue 3 (Summer 2001), pp. 1113-1136",13,na,8," Civil Rights, Education, Public Policy, Administration Law, Charter Schools, Parochial Schools, Private Schools, Regulation, Religion, Schools"
0,"The Courts, Educational Policy, and Unintended Consequences [article]","Heise, Michael (Cited 1994 times)","Cornell Journal of Law and Public Policy, Vol. 11, Issue 3 (Summer 2002), pp. 633-664",12,na,6," Courts, Education, Public Schools, Schools, States, Judges"
0,"Public Funds, Private Schools, and the Court: Legal Issues and Policy Consequences [article]","Heise, Michael (Cited 1994 times)","Texas Tech Law Review, Vol. 25, Issue 1 (1993), pp. 137-150",12,na,10," Education, Private Schools, Schools, Legislation, Parochial Schools, Regulation, Religion, Discrimination"
0,"Judicial Decision-Making, Social Science Evidence, and Equal Educational Opportunity: Uneasy Relations and Uncertain Futures [article]","Heise, Michael (Cited 1994 times)","Seattle University Law Review , Vol. 31, Issue 4 (Summer 2008), pp. 863-890",12,na,4," Evidence, Futures, Law and Society, Parents, Schools, Jurisprudence"
0,Free Exercise of Religion before the Bench: Empirical Evidence from the Federal Courts [article],"Heise, Michael (Cited 1994 times); Sisk, Gregory C. (Cited 1014 times)","Notre Dame Law Review, Vol. 88, Issue 3 (February 2013), pp. 1371-1408",12,na,7," Courts, Evidence, Federal Courts, Religion, Adoption, Conscientious Objectors, Fourteenth Amendment, Legal History, Military Personnel, Constitutional Law"
0,The Decision to Award Punitive Damages: An Empirical Study [article],"Eisenberg, Theodore (Cited 6193 times); Heise, Michael (Cited 1994 times); Waters, Nicole L. (Cited 68 times); Wells, Martin T. (Cited 521 times)","Journal of Legal Analysis, Vol. 2, Issue 2 (Fall 2010), pp. 577-620",12,na,4," Damages, Punitive Damages, Remedies, Torts, Arbitration, Dispute Resolution, Economics, Securities"
0,Federal Criminal Appeals: A Brief Empirical Perspective [article],"Heise, Michael (Cited 1994 times)","Marquette Law Review, Vol. 93, Issue 2 (Winter 2009), pp. 825-844",11,na,7," Judges, Politics, Terrorism, Criminal Law and Procedure, Legal Profession, Jurisdiction"
0,Assessing the Efficacy of School Desegregation [article],"Heise, Michael (Cited 1994 times)","Syracuse Law Review, Vol. 46, Issue 3 (1995), pp. 1093-1118",11,na,3," Civil Rights, Desegregation, Education"
0,Are Single-Sex Schools Inherently Unequal [notes],"Heise, Michael (Cited 1994 times)","Michigan Law Review, Vol. 102, Issue 6 (May 2004), pp. 1219-1244",10,na,4," Schools, Sex, Education, Equity, Gender, Sex Education"
0,Splitting Logs: An Empirical Perspective on Employment Discrimination Settlements [article],"Schwab, Stewart J. (Cited 1523 times); Heise, Michael (Cited 1994 times)","Cornell Law Review, Vol. 96, Issue 4 (May 2011), pp. 931-956",8,na,8," Discrimination, Dispute Resolution, Employment, Employment Discrimination, Settlements, Employment Practice, Confidentiality, Hanging"
0,"Closing One Gap but Opening Another: A Response to Dean Perritt and Comments on the Internet, Law Schools, and Legal Education [article]","Heise, Michael (Cited 1994 times)","Indiana Law Review, Vol. 33, Issue 1 (1999), pp. 275-290",8,na,1," Computer Law, Education, Internet, Legal Education, Schools, Politics, Strikes"
0,An Empirical and Constitutional Analysis of Racial Ceilings and Public Schools [article],"Heise, Michael (Cited 1994 times)","Seton Hall Law Review, Vol. 24, Issue 2 (1993), pp. 921-936",8,na,2," Education, Public Schools, Schools, Constitutional Law, Desegregation, Education Law, Race, Race and Ethnicity"
0,Law and Policy Entrepreneurs: Empirical Evidence on the Expansion of School Choice Policy [article],"Heise, Michael (Cited 1994 times)","Notre Dame Law Review, Vol. 87, Issue 5 (June 2012), pp. 1917-1940",8,na,13," Evidence, Legal History, Charter Schools, Education, Public Education, Schools"
0,Plaintiphobia in State Courts Redux - An Empirical Study of State Court Trials on Appeal [article],"Eisenberg, Theodore (Cited 6193 times); Heise, Michael (Cited 1994 times)","Journal of Empirical Legal Studies, Vol. 12, Issue 1 (March 2015), pp. 100-127",7,na,3," Courts, Practice and Procedure, Torts, Trials, Appellate Courts, Civil Rights, Negotiable Instruments"
0,"Religion, Schools, and Judicial Decision Making: An Empirical Perspective [article]","Heise, Michael (Cited 1994 times); Sisk, Gregory C. (Cited 1014 times)","University of Chicago Law Review, Vol. 79, Issue 1 (Winter 2012), pp. 185-212",6,na,16," Judges, Religion, Schools, Vouchers, Freedom of Speech"
0,The Death of Death Row Clemency and the Evolving Politics of Unequal Grace [article],"Heise, Michael (Cited 1994 times)","Alabama Law Review, Vol. 66, Issue 5 (2015), pp. 949-988",6,na,9," Capital Punishment, Clemency, Remedies, Sentencing, Criminal Law and Procedure, Criminals, Felons, Law and Society, Prisoners"
0,Criminal Case Complexity: An Empirical Perspective [article],"Heise, Michael (Cited 1994 times)","Journal of Empirical Legal Studies, Vol. 1, Issue 2 (2004), pp. 331-370",5,na,10," Criminal Procedure, Procedure, Punishment, Sentencing, Bankruptcy, Bankruptcy Law, Professional Ethics"
0,"Courting Trouble: Litigation, High-Stakes Testing, and Education Policy [article]","Heise, Michael (Cited 1994 times)","Indiana Law Review, Vol. 42, Issue 2 (2009), pp. 327-342",4,na,7," Education, Judges, English Language, Human Rights, Right to Education, Due Process, Students"
0,The Future of Civil Justice Reform and Empirical Legal Scholarship: A Reply [comments],"Heise, Michael (Cited 1994 times)","Case Western Reserve Law Review, Vol. 51, Issue 2 (Winter 2000), pp. 251-256",4,na,5," Judges, Legal Research, Libraries, Research, Death, Literature, Malpractice, Medical Jurisprudence, Medical Malpractice, Tort Reform"
0,From No Child Left behind to Every Student Succeeds: Back to a Future for Education Federalism [comments],"Heise, Michael (Cited 1994 times)","Columbia Law Review, Vol. 117, Issue 7 (November 2017), pp. 1859-1896",3,na,7," Education, Federalism"
0,Evaluating Employment Arbitration: A Call for Better Empirical Research [article],"Estreicher, Samuel (Cited 1797 times); Heise, Michael (Cited 1994 times); Sherwyn, David S. (Cited 3 times)","Rutgers University Law Review, Vol. 70, Issue 2 (Winter 2018), pp. 375-400",2,na,19," Arbitration, Employment, Employment Practice, Research, Dispute Resolution"
0,"Education Rights and Wrongs: Publicly Funded Vouchers, State Constitutions, and Education Death Spirals [comments]","Heise, Michael (Cited 1994 times)","Fordham Urban Law Journal, Vol. 42, Issue 3 (March 2015), pp. 745-762",2,na,7," Constitutional Law, Constitutions, Death, Education, Vouchers, Private Schools, Religion, Public Education"
0,Experimental Evidence That Retaliation Claims Are Unlike Other Employment Discrimination Claims [article],"Sherwyn, David (Cited 285 times); Heise, Michael (Cited 1994 times); Eigen, Zev J. (Cited 205 times)","Seton Hall Law Review, Vol. 44, Issue 2 (2014), pp. 455-504",2,na,3," Discrimination, Employment, Employment Discrimination, Employment Practice, Evidence, Burden of Proof, Practice and Procedure, Proof"
0,State Criminal Appeals Revealed [article],"Heise, Michael (Cited 1994 times); King, Nancy J. (Cited 1315 times); Heise, Nicole A. (Cited 3 times)","Vanderbilt Law Review, Vol. 70, Issue 6 (November 2017), pp. 1939-1970",2,na,12," Criminal Law and Procedure, Courts, Practice and Procedure, Science and Technology"
0,Too Many Notes: An Empirical Study of Advocacy in Federal Appeals [article],"Sisk, Gregory C. (Cited 1014 times); Heise, Michael (Cited 1994 times)","Journal of Empirical Legal Studies, Vol. 12, Issue 3 (September 2015), pp. 578-600",2,na,na," Appeals, Practice and Procedure, Courts, General, Legal Analysis and Writing"
0,"Lost Ground: Catholic Schools, the Future of Urban School Reform, and Empirical Legal Scholarship [reviews]","Heise, Michael (Cited 1994 times)","Texas Law Review, Vol. 93, Issue 6 (May 2015), pp. 1499-1520",1,na,8," Schools, Charter Schools, Education, Law and Society, Religion"
0,Are Single-Sex Schools Inherently Unequal [article],"Heise, Michael (Cited 1994 times)","Cornell Law Forum, Vol. 31, Issue 2 (Fall/Winter 2004), pp. 6-11",na,na,na," Schools, Sex, Education"
0,"Frank O. Bowman, III & Michael Heise, Quiet Rebellion II: An Empirical Analysis of Declining Federal Drug Sentences including Data from the District Level [comments]","Frank O. Bowman, III & Michael Heise, Quiet Rebellion II: An Empirical Analysis of Declining Federal Drug Sentences including Data from the District Level [comments]","Federal Sentencing Reporter, Vol. 15, Issue 3 (February 2003), pp. 195-196",na,na,4," Criminal Law and Procedure, Law and Society, Sentencing"
0,Litigated Learning and the Limits of Law [notes],"Heise, Michael (Cited 1994 times)","Vanderbilt Law Review, Vol. 57, Issue 6 (November 2004), pp. 2415-2416",na,na,5," Legal History, Remedies, Desegregation, Research, Civil Rights, Education"
0,The Complicated Business of State Supreme Court Elections: An Empirical Perspective [comments],"Heise, Michael (Cited 1994 times)","Valparaiso University Law Review, Vol. 52, Issue 1 (Fall 2017), pp. 19-64",na,na,28," Elections, Judges, Politics, Courts, Campaign Finance, Professional Ethics"
0,Appeals by the Prosecution [article],"King, Nancy J. (Cited 1315 times); Heise, Michael (Cited 1994 times)","Journal of Empirical Legal Studies, Vol. 15, Issue 3 (2018), pp. 482-538",na,na,na," Criminal Law and Procedure, Practice and Procedure"
0,Why ADR Programs Aren't More Appealing: An Empirical Perspective [article],"Heise, Michael (Cited 1994 times)","Journal of Empirical Legal Studies, Vol. 7, Issue 1 (2010), pp. 64-96",na,na,8," Dispute Resolution, Bankruptcy, Bankruptcy Law"
0,Revisiting Eisenberg and Plaintiff Success: State Court Civil Trial and Appellate Outcomes [article],"Heise, Michael (Cited 1994 times); Wells, Martin T. (Cited 521 times)","Journal of Empirical Legal Studies, Vol. 13, Issue 3 (2016), pp. 516-535",na,na,2," Practice and Procedure, Criminal Law and Procedure"
