,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Rescuing the Invention from the Cult of the Claim [article],"Liivak, Oskar (Cited 165 times)","Seton Hall Law Review, Vol. 42, Issue 1 (2012), pp. 1-54",33,na,7," Intellectual Property Law, Costs, Insurance Law, Inventions"
0,Rethinking the Concept of Exclusion in Patent Law [article],"Liivak, Oskar (Cited 165 times)","Georgetown Law Journal, Vol. 98, Issue 6 (August 2010), pp. 1643-1692",26,na,15," Economics, Intellectual Property Law, Communications Law"
0,Maintaining Competition in Copying Narrowing the Scope of Gene Patents [article],"Liivak, Oskar (Cited 165 times)","U.C. Davis Law Review, Vol. 41, Issue 1 (November 2007), pp. 177-238",22,na,7," Intellectual Property Law, Science and Technology, Intellectual Property, Property, Bioethics"
0,The Right Not to Use in Property and Patent Law [article],"Liivak, Oskar (Cited 165 times); Penalver, Eduardo M. (Cited 417 times)","Cornell Law Review, Vol. 98, Issue 6 (September 2013), pp. 1437-1494",19,na,50," Property, Bullying, Communications Law, Intellectual Property Law, Injunctions"
0,When Normal Is Reasonable: Damages for the Unpracticed Patent [article],"Liivak, Oskar (Cited 165 times)","Boston College Law Review, Vol. 56, Issue 3 (2015), pp. 1031-1074",18,na,12," Remedies, Intellectual Property Law, Science and Technology, Trade Regulation"
0,Maturing Patent Theory from Industrial Policy to Intellectual Property [comments],"Liivak, Oskar (Cited 165 times)","Tulane Law Review, Vol. 86, Issue 5 (May 2012), pp. 1163-1196",13,na,11," Intellectual Property, Intellectual Property Law, Property, Economics"
0,The Forgotten Originality Requirement: A Constitutional Hurdle for Gene Patents [article],"Liivak, Oskar (Cited 165 times)","Journal of the Patent and Trademark Office Society, Vol. 87, Issue 4 (April 2005), pp. 261-297",13,na,4," Intellectual Property Law, Science and Technology, Biotechnology, States, Medical Jurisprudence"
0,Establishing an Island of Patent Sanity [article],"Liivak, Oskar (Cited 165 times)","Brooklyn Law Review, Vol. 78, Issue 4 (Summer 2013), pp. 1335-1390",10,na,4," Economics, Intellectual Property Law, Law and Society"
0,Finding Invention [article],"Liivak, Oskar (Cited 165 times)","Florida State University Law Review, Vol. 40, Issue 1 (Fall 2012), pp. 57-104",5,na,5," Economics, Intellectual Property Law, Software"
0,Private Law and the Future of Patents [article],"Liivak, Oskar (Cited 165 times)","Harvard Journal of Law & Technology (Harvard JOLT), Vol. 30, Special Symposium (2017), pp. 33-52",3,na,11," Jurisprudence, Notice, Intellectual Property, Intellectual Property Law, Property"
0,Overclaiming Is Criminal [article],"Liivak, Oskar (Cited 165 times)","Arizona State Law Journal, Vol. 49, Issue 4 (Winter 2017), pp. 1417-1452",1,na,11," Remedies, Intellectual Property Law, Administration Law"
0,A Crisis of Faith & the Scientific Future of Patent Theory [article],"Liivak, Oskar (Cited 165 times)","St. John's Law Review, Vol. 90, Issue 3 (Fall 2016), pp. 639-658",1,na,4," Economics, Intellectual Property Law, Jurisprudence, Psychiatry and Psychology, Costs, Food and Drug Law"
0,Beyond Circularity: Licensing for Innovation [article],"Liivak, Oskar (Cited 165 times)","Texas Intellectual Property Law Journal, Vol. 26, Issue 1 (2018), pp. 113-132",1,na,11," Evidence, Torts, Remedies, Intellectual Property Law"
