,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,"From the International to the Local in Feminist Legal Responses to Rape, Prostitution/Sex Work, and Sex Trafficking: Four Studies in Contemporary Governance Feminism [article]","Halley, Janet (Cited 275 times); Kotiswaran, Prabha (Cited 137 times); Shamir, Hila (Cited 172 times); Thomas, Chantal (Cited 401 times)","Harvard Journal of Law & Gender, Vol. 29, Issue 2 (Summer 2006), pp. 335-424",111,na,666," Sexuality and the Law, Criminal Law and Procedure, Feminism, International Criminal Law, Offenses Against the Person, Health Law, Human Rights Law"
0,Globalization and the Reproduction of Hierarchy [article],"Thomas, Chantal (Cited 401 times)","U.C. Davis Law Review, Vol. 33, Issue 4 (Summer 2000), pp. 1451-1502",42,na,8," International Law, Law and Society, International Trade, Politics"
0,Should the World Trade Organization Incorporate Labor and Environemntal Standards [article],"Thomas, Chantal (Cited 401 times)","Washington and Lee Law Review, Vol. 61, Issue 1 (Winter 2004), pp. 347-406",27,na,17," Environment, International Trade, Labor, World Trade Organization, Boundaries, Labor Law"
0,"Balance-of-Payments Crises in the Developing World: Balancing Trade, Finance and Development in the New Economic Order [article]","Thomas, Chantal (Cited 401 times)","American University of International Law Review, Vol. 15, Issue 6 (2000), pp. 1249-1278",23,na,15," Banking, Comparative Law, Developing Countries, International Trade, World Trade Organization, Foreign Investment"
0,Causes of Inequality in the International Economic Order: Critical Race Theory and Postcolonial Development [article],"Thomas, Chantal (Cited 401 times)","Transnational Law & Contemporary Problems, Vol. 9, Issue 1 , pp. 1-16",23,na,61," Jurisprudence, Race, Gender, Law and Society"
0,Critical Race Theory and Postcolonial Development Theory: Observations on Methodology [article],"Thomas, Chantal (Cited 401 times)","Villanova Law Review, Vol. 45, Issue 5 (2000), pp. 1195-1220",22,na,79," Race, Jurisprudence, Civil Rights, Legal Analysis and Writing"
0,Constitutional Change and International Government [article],"Thomas, Chantal (Cited 401 times)","Hastings Law Journal, Vol. 52, Issue 1 (November 2000), pp. 1-46",21,na,1," Government, Organizations, Congress, Politics, Civil Rights"
0,Does the Good Governance Policy of the International Financial Institutions Privilege Markets at the Expense of Democracy [article],"Thomas, Chantal (Cited 401 times)","Connecticut Journal of International Law, Vol. 14, Issue 2 (Fall 1999), pp. 551-562",19,na,9," Banking Law, Democracy, International Trade, Human Rights, Military Law"
0,"Poverty Reduction, Trade, and Rights [article]","Thomas, Chantal (Cited 401 times)","American University International Law Review, Vol. 18, Issue 6 (2003), pp. 1399-1424",16,na,18," International Trade, World Trade Organization, Organizations"
0,Law and Neoclassical Economic Development in Theory and Practice: Toward an Institutionalist Critique of Institutionalism [article],"Thomas, Chantal (Cited 401 times)","Cornell Law Review, Vol. 96, Issue 4 (May 2011), pp. 967-1024",11,na,25," Economic Development, Economics, Arbitration, Investment, History"
0,Challenges for Democracy and Trade: The Case of the United States [article],"Thomas, Chantal (Cited 401 times)","Harvard Journal on Legislation, Vol. 41, Issue 1 (Winter 2004), pp. 1-28",11,na,9," Democracy, International Trade, Politics, States, Environment, Labor"
0,Migrant Domestic Workers in Egypt: A Case Study of the Economic Family in Global Context [article],"Thomas, Chantal (Cited 401 times)","American Journal of Comparative Law , Vol. 58, Issue 4 (Fall 2010 ), pp. 987-1022",9,na,4," Emigration and Immigration, Family Law, Labor Law, Immigration Law, Aliens"
