Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Constitution in an Era of Supranational Adjudication, The [article]","Havel, Brian F. (Cited 108 times)",2136,"North Carolina Law Review, Vol. 78, Issue 2 (January 2000), pp. 257-370",78 N.C. L. Rev. 257 (1999-2000),"Constitutional Law, International Law: History, Courts, Judiciary, Legal History, Judges",38,na,6
The Emerging Lex Aviatica [article],"Havel, Brian F. (Cited 108 times); Sanchez, Gabriel S. (Cited 50 times)",2136,"Georgetown Journal of International Law, Vol. 42, Issue 3 (2011), pp. 639-672",42 Geo. J. Int'l L. 639 (2010-2011),"Air and Space Law, Air Law, Foreign Investment, International Trade, Foreign Ownership, Ownership, Antitrust, Immunity",15,na,22
"In Search of a Theory of Public Memory: The State, the Individual, and Marcel Proust [article]","Havel, Brian F. (Cited 108 times)",2136,"Indiana Law Journal, Vol. 80, Issue 3 (Summer 2005), pp. 605-726",80 Ind. L.J. 605 (2005),"Law and Society, State, The, Jurisprudence, Slavery",13,na,30
Triumph of Politics: Reflections on the Judgment of the Court of Justice of the European Union Validating the Inclusion of Non-EU Airlines in the Emissions Trading Scheme [article],"Havel, Brian F. (Cited 108 times); Mulligan, John Q. (Cited 13 times)",2136,"Air and Space Law, Vol. 37, Issue 1 (February 2012), pp. 3-34",37 Air & Space L. 3 (2012),"Aviation, European Union, Air and Space Law, Climate Change, Obligations",10,na,na
Restoring Global Aviation's Cosmopolitan Mentalite [article],"Havel, Brian F. (Cited 108 times); Sanchez, Gabriel S. (Cited 50 times)",2136,"Boston University International Law Journal, Vol. 29, Issue 1 (Spring 2011), pp. 1-40",29 B.U. Int'l L.J. 1 (2011),"Air and Space Law, Aviation, International Trade, Deregulation, Government, Regulation, States",9,3,8
An International Law Institution in Crisis: Rethinking Permanent Neutrality [article],"Havel, Brian F. (Cited 108 times)",2136,"Ohio State Law Journal, Vol. 61, Issue 1 (2000), pp. 167-266",61 Ohio St. L.J. 167 (2000),"International Law: History, Neutrality, European Communities",9,na,15
Forensic Constitutional Interpretation [article],"Havel, Brian F. (Cited 108 times)",2136,"William and Mary Law Review, Vol. 41, Issue 4 (April 2000), pp. 1247-1302",41 Wm. & Mary L. Rev. 1247 (1999-2000),"Congress, History, Legislative History, Legislation, Statutory Interpretation, Politics",5,na,9
"Dutch Ticket Tax and Article 15 of the Chicago Convention, The [notes]","Havel, Brian F. (Cited 108 times); van Antwerpen, Niels (Cited 5 times)",2136,"Air and Space Law, Vol. 34, Issue 2 (April 2009), pp. 141-148",34 Air & Space L. 141 (2009),"Arbitration, States, Airports",3,na,na
Do We Need a New Chicago Convention [article],"Havel, Brian F. (Cited 108 times); Sanchez, Gabriel S. (Cited 50 times)",2136,"Issues in Aviation Law and Policy, Vol. 11, Issue 1 (Autumn 2011), pp. 7-22",11 Issues Aviation L. & Pol'y 7 (2011-2012),"Aviation, Air Law, Elections, Organizations, Environmental Law, International Agencies, International Law: History",2,na,19
A Conversation with Jeffrey N. Shane [notes],"Havel, Brian F. (Cited 108 times)",2136,"Issues in Aviation Law and Policy, Vol. 12, Issue 2 (Winter 2013), pp. 311-372",12 Issues Aviation L. & Pol'y 311 (Winter 2013),"Aviation, History, Investment, Regulation, Transportation Law, European Union, States",1,na,6
