Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Integration of Tax and Spending Programs [article],"Weisbach, David A. (Cited 1221 times); Nussim, Jacob (Cited 186 times)",8583,"Yale Law Journal, Vol. 113, Issue 5 (March 2004), pp. 955-1028",113 Yale L.J. 955 (March 2004),"Taxation-Federal Income, Organizations, Identification, Tax Incentives",155,na,34
Line Drawing Doctrine and Efficiency in the Tax Law [article],"Weisbach, David A. (Cited 1221 times)",8583,"Cornell Law Review, Vol. 84, Issue 6 , pp. 1627-1681",84 Cornell L. Rev. 1627 (1998-1999),"Taxation-Federal Income, Limited Liability Companies, Corporations, Partnerships, S Corporations",131,na,32
Ten Truths about Tax Shelters [article],"Weisbach, David A. (Cited 1221 times)",8583,"Tax Law Review, Vol. 55, Issue 2 (Winter 2002), pp. 215-254",55 Tax L. Rev. 215 (2001-2002),Shelters,108,na,181
The Superiority of an Ideal Consumption Tax over an Ideal Income Tax [article],"Bankman, Joseph (Cited 1021 times); Weisbach, David A. (Cited 1221 times)",8583,"Stanford Law Review, Vol. 58, Issue 5 (March 2006), pp. 1413-1456",58 Stan. L. Rev. 1413 (2005-2006),"Jurisprudence, Taxation-Federal Income, Taxation, Income Taxation",107,na,27
Formalism in the Tax Law [article],"Weisbach, David A. (Cited 1221 times)",8583,"University of Chicago Law Review, Vol. 66, Issue 3 (Summer 1999), pp. 860-886",66 U. Chi. L. Rev. 860 (1999),"Taxation-Federal Income, Estate Planning, Statute of Limitations, Trusts, Business Organizations, Partnerships",96,1,22
The Design of a Carbon Tax [article],"Metcalf, Gillbert E. (Cited 73 times); Weisbach, David (Cited 1221 times)",8583,"Harvard Environmental Law Review, Vol. 33, Issue 2 (2009), pp. 499-556",33 Harv. Envtl. L. Rev. 499 (2009),"Taxation-Federal Income, Taxation: International, World Trade Organization, Environmental Protection",73,na,800
The (Non)Taxation of Risk [article],"Weisbach, David A. (Cited 1221 times)",8583,"Tax Law Review, Vol. 58, Issue 1 (Fall 2004), pp. 1-58",58 Tax L. Rev. 1 (2004-2005),"Jurisprudence, Taxation",47,na,30
Ironing Out the Flat Tax [article],"Weisbach, David A. (Cited 1221 times)",8583,"Stanford Law Review, Vol. 52, Issue 3 (February 2000), pp. 599-664",52 Stan. L. Rev. 599 (1999-2000),Taxation-Federal Income,46,na,20
The Taxation of Carried Interests in Private Equity [article],"Weisbach, David A. (Cited 1221 times)",8583,"Virginia Law Review, Vol. 94, Issue 3 (May 2008), pp. 715-764",94 Va. L. Rev. 715 (2008),"Equity, Taxation, Taxation-Federal Income, Jurisprudence, Securities Law",45,na,22
A Partial Mark-to-Market Tax System [article],"Weisbach, David A. (Cited 1221 times)",8583,"Tax Law Review, Vol. 53, Issue 1 (Fall 1999), pp. 95-136",53 Tax L. Rev. 95 (1999-2000),"Taxation, Taxation-Federal Income, Accounting, Securities Law",45,na,29
An Efficiency Analysis of Line Drawing in the Tax Law [article],"Weisbach, David A. (Cited 1221 times)",8583,"Journal of Legal Studies, Vol. 29, Issue 1 - Part 1 (January 2000), pp. 71-98",29 J. Legal Stud. 71 (2000),"Taxation-Federal Income, Corporations",37,na,15
An Economic Analysis of Anti-Tax-Avoidance Doctrines [article],"Weisbach, David A. (Cited 1221 times)",8583,"American Law and Economics Review , Vol. 4, Issue 1 (Spring 2002), pp. 88-115",Full Text Not Currently Available in HeinOnline,"Shelters, Common Law, States, History",na,na,na
Should Legal Rules Be Used to Redistribute Income [article],"Weisbach, David A. (Cited 1221 times)",8583,"University of Chicago Law Review, Vol. 70, Issue 1 (Winter 2003), pp. 439-454",70 U. Chi. L. Rev. 439 (Winter 2003),"Economics, Equity, Jurisprudence, Taxation-Federal Income",33,na,9
The Failure of Disclosure as an Approach to Shelters [article],"Weisbach, David A. (Cited 1221 times)",8583,"SMU Law Review, Vol. 54, Issue 1 (Winter 2001), pp. 73-82",54 S.M.U. L. Rev. 73 (Winter 2001),"Shelters, Accounting, Compensation, Industry, Taxation-Federal Income",32,1,10
Tax Responses to Financial Contract Innovation [article],"Weisbach, David A. (Cited 1221 times)",8583,"Tax Law Review, Vol. 50, Issue 4 (Summer 1995), pp. 491-544",50 Tax L. Rev. 491 (1994-1995),"Bifurcation, Economics, Securities Law",31,na,4
"Tax Expenditures, Principal-Agent Problems, and Redundancy [article]","Weisbach, David A. (Cited 1221 times)",8583,"Washington University Law Review, Vol. 84, Issue 7 (2006), pp. 1823-1860",84 Wash. U. L. Rev. 1823 (2006),"Taxation-Federal Income, Agency, Economic Policy",23,na,7
Climate Change and Discounting the Future: A Guide for the Perplexed [article],"Weisbach, David (Cited 1221 times); Sunstein, Cass R. (Cited 27765 times)",8583,"Yale Law & Policy Review, Vol. 27, Issue 2 (Spring 2009), pp. 433-458",27 Yale L. & Pol'y Rev. 433 (2008-2009),"Climate Change, Environmental Law, Economics",21,na,35
Introduction [comments],"Weisbach, David A. (Cited 1221 times); Sunstein, Cass R. (Cited 27765 times)",8583,"University of Chicago Law Review, Vol. 74, Issue 1 (Winter 2007), pp. 1-4",74 U. Chi. L. Rev. 1 (2007),"Economics, Climate Change, Administration Law, Costs, Environmental Law",18,na,15
Consumption Taxation is Still Superior to Income Taxation [comments],"Bankman, Joseph (Cited 1021 times); Weisbach, David (Cited 1221 times)",8583,"Stanford Law Review , Vol. 60, Issue 3 (December 2007), pp. 789-802",60 Stan. L. Rev. 789 (December 2007),"Income Taxation, Taxation, Taxation-Federal Income, Revolution, Jurisprudence",18,na,14
Paretian Intergenerational Discounting [article],"Samida, Dexter (Cited 23 times); Weisbach, David A. (Cited 1221 times)",8583,"University of Chicago Law Review, Vol. 74, Issue 1 (Winter 2007), pp. 145-170",74 U. Chi. L. Rev. 145 (2007),"Economics, Health, Public Health, Administration Law, Environmental Law, Environmental Law",13,na,9
Does the X-Tax Mark the Spot [article],"Weisbach, David A. (Cited 1221 times)",8583,"SMU Law Review, Vol. 56, Issue 1 (Winter 2003), pp. 201-238",56 S.M.U. L. Rev. 201 (2003),"Credit, Prescription, Computer Law, Computer Programs, Property Tax, Sales, Software",13,na,5
The Irreducible Complexity of Firm-Level Income Taxes: Theory and Doctrine in the Corporate Tax [article],"Weisbach, David A. (Cited 1221 times)",8583,"Tax Law Review, Vol. 60, Issue 4 (Summer 2007), pp. 215-262",60 Tax L. Rev. 215 (2006-2007),"Corporations, States, Taxation, Shelters",12,na,12
Implications of Implicit Taxes [article],"Weisbach, David A. (Cited 1221 times)",8583,"SMU Law Review, Vol. 52, Issue 2 (Spring 1999), pp. 373-382",52 S.M.U. L. Rev. 373 (1999),"Medicare, Social Security, Taxation-Federal Income, Candidates, Politics, President/Executive Department, Prices, Securities Law",11,na,10
Disrupting the Market for Tax Planning [article],"Weisbach, David A. (Cited 1221 times)",8583,"Virginia Tax Review, Vol. 26, Issue 4 (Spring 2007), pp. 971-980",26 Va. Tax Rev. 971 (2006-2007),"Corporations, Taxation-Federal Income, Shelters",9,na,3
Toward a New Approach to Disability Law [article],"Weisbach, David A. (Cited 1221 times)",8583,"University of Chicago Legal Forum , Vol. 2009, Issue 1 (2009), pp. 47-102",2009 U. Chi. Legal F. 47 (2009),"Disability, Disability Law",8,na,11
