Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
A Taxonomy of Privacy [article],"Solove, Daniel J. (Cited 3091 times)",7200,"University of Pennsylvania Law Review, Vol. 154, Issue 3 (January 2006), pp. 477-564",154 U. Pa. L. Rev. 477 (2005-2006),"Privacy, Jurisprudence, Law and Society",362,2,595
Conceptualizing Privacy [article],"Solove, Daniel J. (Cited 3091 times)",7200,"California Law Review, Vol. 90, Issue 4 (July 2002), pp. 1087-1156",90 Calif. L. Rev. 1087 (July 2002),"Jurisprudence, Law and Society, Privacy, Environmental Law, Information Privacy, Identity Theft, Theft",320,7,279
Privacy and Power: Computer Databases and Metaphors for Information Privacy [article],"Solove, Daniel J. (Cited 3091 times)",7200,"Stanford Law Review, Vol. 53, Issue 6 (July 2001), pp. 1393-1462",53 Stan. L. Rev. 1393 (2000-2001),"Computer Law, Databases, Information Privacy, Privacy, Internet",243,3,107
Digital Dossiers and the Dissipation of Fourth Amendment Privacy [article],"Solove, Daniel J. (Cited 3091 times)",7200,"Southern California Law Review, Vol. 75, Issue 5 (July 2002), pp. 1083-1168",75 S. Cal. L. Rev. 1083 (2001-2002),"Criminal Law, Fourth Amendment, Privacy, Science and Technology",231,5,79
The FTC and the New Common Law of Privacy [article],"Solove, Daniel J. (Cited 3091 times); Hartzog, Woodrow (Cited 592 times)",7200,"Columbia Law Review, Vol. 114, Issue 3 (April 2014), pp. 583-676",114 Colum. L. Rev. 583 (2014),"Common Law, Communications Law, Consumer Protection Law, Privacy, Trade Regulation, Death",190,na,297
"Access and Aggregation: Public Records, Privacy and the Constitution [article]","Solove, Daniel J. (Cited 3091 times)",7200,"Minnesota Law Review, Vol. 86, Issue 6 (June 2002), pp. 1137-1218",86 Minn. L. Rev. 1137 (2001-2002),"Administration Law, Computer Law, Privacy, Public Records, Records, Commercial Speech, Government, Local Government",169,2,88
Privacy's Other Path: Recovering the Law of Confidentiality [article],"Richards, Neil M. (Cited 1123 times); Solove, Daniel J. (Cited 3091 times)",7200,"Georgetown Law Journal, Vol. 96, Issue 1 (November 2007), pp. 123-182",96 Geo. L.J. 123 (2007-2008),"Confidentiality, Constitutional Law, Privacy, Torts, Right to Privacy",135,5,73
The PII Problem: Privacy and a New Concept of Personally Identifiable Information [article],"Schwartz, Paul M. (Cited 1542 times); Solove, Daniel J. (Cited 3091 times)",7200,"New York University Law Review, Vol. 86, Issue 6 (December 2011), pp. 1814-1894",86 N.Y.U. L. Rev. 1814 (2011),"Communications Law, Privacy, Comparative Law, European Union, States, Corporations, Information Privacy",133,2,297
The Virtues of Knowing Less: Justifying Privacy Protections against Disclosure [article],"Solove, Daniel J. (Cited 3091 times)",7200,"Duke Law Journal, Vol. 53, Issue 3 (December 2003), pp. 967-1066",53 Duke L.J. 967 (2003-2004),"Jurisprudence, Privacy, Confidentiality, Consumer Protection Law, Contracts",124,1,33
The First Amendment as Criminal Procedure [article],"Solove, Daniel J. (Cited 3091 times)",7200,"New York University Law Review, Vol. 82, Issue 1 (April 2007), pp. 112-176",82 N.Y.U. L. Rev. 112 (2007),"Criminal Procedure, First Amendment, Procedure, Privacy",110,2,43
