Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Law and Behavioral Science: Removing the Rationality Assumption from Law and Economics [article],"Korobkin, Russell B. (Cited 3255 times); Ulen, Thomas S. (Cited 1506 times)",7599,"California Law Review, Vol. 88, Issue 4 (July 2000), pp. 1051-1144",88 Calif. L. Rev. 1051 (2000),"Economics, Law and Economics, Law and Society, Psychiatrists and Psychologists, Trade Regulation",737,4,234
"Bounded Rationality, Standard Form Contracts, and Unconscionability [article]","Korobkin, Russell (Cited 3255 times)",7599,"University of Chicago Law Review, Vol. 70, Issue 4 (Fall 2003), pp. 1203-1296",70 U. Chi. L. Rev. 1203 (Fall 2003),"Contracts, Economics, Consent",338,3,111
Status Quo Bias and Contract Default Rules [article],"Korobkin, Russell (Cited 3255 times)",7599,"Cornell Law Review, Vol. 83, Issue 3 , pp. 608-687",83 Cornell L. Rev. 608 (1997-1998),"Boundaries, Good Faith, Contracts, Liability",308,1,134
The Endownment Effect and Legal Analysis [article],"Korobkin, Russell (Cited 3255 times)",7599,"Northwestern University Law Review, Vol. 97, Issue 3 (2002-2003), pp. 1227-1294",97 Nw. U. L. Rev. 1227 (2002-2003),"Medicare, Law and Society",213,na,67
Beahvioral Analysis and Legal Form: Rules vs. Standards Revisited [article],"Korobkin, Russell B. (Cited 3255 times)",7599,"Oregon Law Review, Vol. 79, Issue 1 (Spring 2000), pp. 23-60",79 Or. L. Rev. 23 (2000),"Economics, Jurisprudence, Law Enforcement",192,1,122
Psychological Barriers to Litigation Settlement: An Experimental Approach [article],"Korobkin, Russell (Cited 3255 times); Guthrie, Chris (Cited 2780 times)",7599,"Michigan Law Review, Vol. 93, Issue 1 (October 1994), pp. 107-192",93 Mich. L. Rev. 107 (1994-1995),"Damages, Arbitration, International Arbitration, Civil Procedure, Procedure",192,1,27
"Psychology, Economics, and Settlement: A New Look at the Role of the Lawyer [article]","Korobkin, Russell (Cited 3255 times); Guthrie, Chris (Cited 2780 times)",7599,"Texas Law Review, Vol. 76, Issue 1 , pp. 77-142",76 Tex. L. Rev. 77 (1997-1998),"Economics, Damages, Dispute Resolution, Law and Society",177,na,52
Inertia and Preference in Contract Negotiation: The Psychological Power of Default Rules and Form Terms [article],"Korobkin, Russell (Cited 3255 times)",7599,"Vanderbilt Law Review, Vol. 51, Issue 6 (November 1998), pp. 1583-1652",51 Vand. L. Rev. 1583 (1998),"Contracts, Medicare, Economics",170,na,60
"Efficiency of Managed Care Patient Protection Laws: Incomplete Contracts, Bounded Rationality, and Market Failure [article]","Korobkin, Russell (Cited 3255 times)",7599,"Cornell Law Review , Vol. 85, Issue 1 (1999-2000), pp. 1-88",85 Cornell L. Rev. 1 (1999-2000),"Contracts, Economics, Health Law, Managed Care, Women, Consumer Protection Law",96,na,20
A Positive Theory of Legal Negotiation [article],"Korobkin, Russell (Cited 3255 times)",7599,"Georgetown Law Journal, Vol. 88, Issue 6 (June 2000), pp. 1789-1832",88 Geo. L.J. 1789 (1999-2000),"Dispute Resolution, Contracts, Human Rights Law",73,na,218
In Praise of Law School Rankings: Solutions to Coordination and Collective Action Problems [article],"Korobkin, Russell (Cited 3255 times)",7599,"Texas Law Review, Vol. 77, Issue 2 , pp. 403-428",77 Tex. L. Rev. 403 (1998-1999),"Economics, Education Law, Legal Education, Regulation, Schools",62,na,24
Aspirations and Settlement [article],"Korobkin, Russell (Cited 3255 times)",7599,"Cornell Law Review, Vol. 88, Issue 1 (November 2002), pp. 1-61",88 Cornell L. Rev. 1 (2002-2003),"Dispute Resolution, States, Students",56,na,15
Policymaking and the Offer/Asking Price Gap: Toward a Theory of Efficient Entitlement Allocation [notes],"Korobkin, Russell (Cited 3255 times)",7599,"Stanford Law Review, Vol. 46, Issue 3 (February 1994), pp. 663-708",46 Stan. L. Rev. 663 (1993-1994),"Evidence, Social Welfare Law, Economics, Contracts",49,na,2
"The Failed Jurisprudence of Managed Care, and How to Fix It: Reinterpreting ERISA Preemption [article]","Korobkin, Russell (Cited 3255 times)",7599,"UCLA Law Review, Vol. 51, Issue 2 (December 2003), pp. 457-538",51 UCLA L. Rev. 457 (2003-2004),"Jurisdiction, Jurisprudence, Managed Care, Health Law, Professional Ethics",42,na,11
Heuristics and Biases at the Bargaining Table [article],"Korobkin, Russell (Cited 3255 times); Guthrie, Chris (Cited 2780 times)",7599,"Marquette Law Review, Vol. 87, pp. 795-808",87 Marq. L. Rev. 795 (2003-2004),"Damages, Jurisprudence, Law and Society, Psychiatrists and Psychologists",39,na,19
Psychological Impediments to Mediation Success: Theory and Practice [article],"Korobkin, Russell (Cited 3255 times)",7599,"Ohio State Journal on Dispute Resolution, Vol. 21, Issue 2 (2006), pp. 281-328",21 Ohio St. J. on Disp. Resol. 281 (2005-2006),"Psychiatrists and Psychologists, Divorce, Discrimination, Employment, Employment Discrimination, Employment Practice, Law and Society",38,na,44
Empirical Scholarship in Contract Law: Possibilities and Pitfalls [article],"Korobkin, Russell (Cited 3255 times)",7599,"University of Illinois Law Review, Vol. 2002, Issue 4 (2002), pp. 1033-1066",2002 U. Ill. L. Rev. 1033 (2002),"Contracts, Legal Analysis and Writing, Judges",34,na,15
