Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Famous Trademarks and the Rational Basis for Protecting Irrational Beliefs [article],"Dilbary, Shahar J. (Cited 78 times)",3313,"George Mason Law Review, Vol. 14, Issue 3 (Spring 2007), pp. 605-666",14 Geo. Mason L. Rev. 605 (2006-2007),"Intellectual Property Law, Trademarks, Congress, Evidence, Law and Society",38,na,11
Trademarks as a Media for False Advertising [article],"Dillbary, J. Shahar (Cited 78 times)",3313,"Cardozo Law Review, Vol. 31, Issue 2 (November 2009), pp. 327-366",31 Cardozo L. Rev. 327 (2009-2010),"Advertising, False Advertising, Intellectual Property Law, Trademarks",11,na,12
Getting the World Out: The Informational Function of Trademarks [article],"Dillbary, J. Shahar (Cited 78 times)",3313,"Arizona State Law Journal, Vol. 41, Issue 4 (Winter 2009), pp. 991-1032",41 Ariz. St. L.J. 991 (2009),"Intellectual Property Law, Trademarks, Advertising, False Advertising, Comparative Law",9,na,9
Predatory Bundling and the Exclusionary Standard [article],"Dillbary, J. Shahar (Cited 78 times)",3313,"Washington and Lee Law Review, Vol. 67, Issue 4 (Fall 2010 ), pp. 1231-1284",67 Wash. & Lee L. Rev. 1231 (Fall 2010 ),"Economics, Trade Regulation, Health, Antitrust",6,1,8
Apportioning Liability behind a Veil of Uncertainty [article],"Dillbary, J. Shahar (Cited 78 times)",3313,"Hastings Law Journal, Vol. 62, Issue 6 (2010-2011), pp. 1729-1792",62 Hastings L.J. 1729 (2010-2011),"Liability, Remedies, Torts, Tortfeasors, Settlements",6,1,8
Causation Actually [article],"Dillbary, J. Shahar (Cited 78 times)",3313,"Georgia Law Review, Vol. 51, Issue 1 (Fall 2016), pp. 1-70",51 Ga. L. Rev. 1 (2016-2017),"Causation, Torts",3,na,31
Tortfest [article],"Dillbary, J. Shahar (Cited 78 times)",3313,"University of Chicago Law Review, Vol. 80, Issue 3 (Summer 2013), pp. 953-1006",80 U. Chi. L. Rev. 953 (2013),"Liability, Tortfeasors, Personal Injury",3,na,12
An Empirical Analysis of Sexual Orientation Discrimination [article],"Dillbary, J. Shahar (Cited 78 times); Edwards, Griffin (Cited 26 times)",3313,"University of Chicago Law Review, Vol. 86, Issue 1 (January 2019), pp. 1-76",86 U. Chi. L. Rev. 1 (2019),"Banking, Discrimination, Housing Law, Sexual Orientation, Employment, Employment Discrimination, Employment Practice, Religion, Religious Discrimination, Sexuality and the Law",1,na,167
Why Exempting Negligent Doctors May Reduce Suicide: An Empirical Analysis [article],"Dillbary, J. Shahar (Cited 78 times); Edwards, Griffin (Cited 26 times); Vars, Fredrick E. (Cited 190 times)",3313,"Indiana Law Journal, Vol. 93, Issue 2 (Spring 2018), pp. 457-498",93 Ind. L.J. 457 (2018),"Medical Jurisprudence, Psychiatrists and Psychologists, Torts, Liability, Suicide, Psychiatrists and Psychologists",1,na,20
Contracting for Torts [article],"Dillbary, J. Shahar (Cited 78 times)",3313,"Wake Forest Law Review, Vol. 52, Issue 5 (2017), pp. 1057-1110",52 Wake Forest L. Rev. 1057 (2017),"Contracts, Torts, Bad Faith, Insurance Law",na,na,15
