Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Understanding (and Misunderstanding) Public Choice: A Response to Farber and Frickey [comments],"DeBow, Michael E. (Cited 210 times); Lee, Dwight R. (Cited 192 times)",279,"Texas Law Review, Vol. 66, Issue 5 (April 1988), pp. 993-1012",66 Tex. L. Rev. 993 (April 1988),"Legislation, Politics, Economics, Jurisprudence",55,na,7
"Shareholders, Nonshareholders and Corporate Law: Communitarianism and Resource Allocation [article]","DeBow, Michael E. (Cited 210 times); Lee, Dwight R. (Cited 192 times)",279,"Delaware Journal of Corporate Law, Vol. 18, Issue 2 (1993), pp. 393-424",18 Del. J. Corp. L. 393 (1993),"Economics, Securities Law, Corporations, Employment, Employment-At-Will, Law Reform",37,na,24
The State Tobacco Litigation and the Separation of Powers in State Governments: Repairing the Damage [article],"DeBow, Michael (Cited 210 times)",279,"Seton Hall Law Review, Vol. 31, Issue 3 (2001), pp. 563-597",31 Seton Hall L. Rev. 563 (2000-2001),"Constitutional Law, Jurisdiction, Separation, Separation of Powers, Tobacco, Torts, Administration Law, Advertising, Communications Law, Juveniles",35,2,7
Unjust Compensation: The Continuing Need for Reform [article],"DeBow, Michael (Cited 210 times)",279,"South Carolina Law Review, Vol. 46, Issue 4 (Summer 1995), pp. 579-594",46 S. C. L. Rev. 579 (1994-1995),"Compensation, Constitutional Law, Remedies, Federalism, Just Compensation, State and Local Government Law, Takings",32,1,7
"Markets, Government Intervention, and the Role of Information: An Austrian School Perspective, with an Application to Merger Regulation [article]","DeBow, Michael E. (Cited 210 times)",279,"George Mason University Law Review, Vol. 14, Issue 1 (Fall 1991), pp. 31-98",14 Geo. Mason U. L. Rev. 31 (1991-1992),"Economics, Government, Regulation, Trade Regulation, Antitrust, Remedies",9,na,8
"Social Costs of Populist Antitrust: A Public Choice Perspective, The [article]","DeBow, Michael E. (Cited 210 times)",279,"Harvard Journal of Law & Public Policy, Vol. 14, Issue 1 (Winter 1991), pp. 205-224",14 Harv. J. L. & Pub. Pol'y 205 (1991),"Antitrust, Costs, Trade Regulation, Economics, Jurisprudence, Law and Economics, Globalization",8,1,11
"Happiness and Public Policy: A Partial Dissent (Or, Why a Department of Homeland Happiness Would Be a Bad Idea) [article]","DeBow, Michael E. (Cited 210 times); Lee, Dwight R. (Cited 192 times)",279,"Journal of Law & Politics, Vol. 22, Issue 3 (Summer 2006), pp. 283-302",22 J.L. & Pol. 283 (2006),"Economics, Law and Society, Psychiatrists and Psychologists, Public Policy",7,na,6
Judicial Regulation of Industry: An Analysis of Antitrust Consent Decrees [article],"DeBow, Michael E. (Cited 210 times)",279,"University of Chicago Legal Forum, Vol. 1987, pp. 353-368",1987 U. Chi. Legal F. 353 (1987),"Antitrust, Consent, Industry, Regulation, Congress, Government, Interest, Judges, Judicial Review, Trade Regulation",7,na,3
"The Bench, the Bar, and Everyone Else: Some Questions about State Judicial Selection [article]","DeBow, Michael E. (Cited 210 times)",279,"Missouri Law Review, Vol. 74, Issue 3 (Summer 2009), pp. 777-782",74 Mo. L. Rev. 777 (Summer 2009),"Legal Profession, Attorneys, Ethics, Governors, Judges, Merit Selection, Political Activity, Records, Politics",6,na,1
The Eclipse of the Lawyer-Statesman Ideal: Costs and Benefits [article],"DeBow, Michael (Cited 210 times)",279,"Cumberland Law Review, Vol. 26, Issue 3 (1996), pp. 859-870",26 Cumb. L. Rev. 859 (1995-1996),"Costs, Economics, Law and Economics, Schools",5,na,23
"Oppression of Minority Shareholders: Contract, Not Tort [article]","DeBow, Michael E. (Cited 210 times)",279,"Alabama Lawyer, Vol. 54, Issue 2 (March 1993), pp. 128-131",54 Ala. Law. 128 (1993),"Cause of Action, Corporations, Employees, Contracts",4,2,na
What's Wrong with Price Fixing: Responding to the New Critics of Antitrust [article],"DeBow, Michael E. (Cited 210 times)",279,"Regulation, Vol. 12, Issue 2 (1988), pp. 44-50",12 Regulation 44 (1988),"Antitrust, Price Fixing, Cartels, Sales, Trade Regulation",4,na,3
The Ethics of Rent-Seeking: A New Perspective on Corporate Social Responsibility [article],"DeBow, Michael E. (Cited 210 times)",279,"Journal of Law and Commerce, Vol. 12, Issue 1 (1992), pp. 1-22",12 J.L. & Com. 1 (1992-1993),"Ethics, Rent, Law and Society",1,na,9
"Congress, Federal Court, and Administrative Agencies: How Much Authority Did Congress Give the Federal Communications Commission to Hasten Telecommunications Deregulation (97-826) (97-829) (97-830) (97-831) (97-1075) (97-1087) (97-1099) (97-1141) [article]","DeBow, Michael E. (Cited 210 times)",279,"Preview of United States Supreme Court Cases, Vol. 1998-1999, Issue 1 (September 25, 1998), pp. 49-[ii]",1998-1999 Preview U.S. Sup. Ct. Cas. 49 (1998-1999),na,na,na,na
