Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Rational Decisionmaking about Marriage and Divorce [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Virginia Law Review, Vol. 76, Issue 1 (February 1990), pp. 9-94",76 Va. L. Rev. 9 (1990),"Divorce, Domestic Relations, Martial Law, Children, Cohabitation, Commitment",203,na,47
Parents As Fiduciaries [article],"Scott, Elizabeth S. (Cited 2074 times); Scott, Robert E. (Cited 5999 times)",7475,"Virginia Law Review, Vol. 81, Issue 8 (November 1995), pp. 2401-2476",81 Va. L. Rev. 2401 (1995),"Fiduciaries, Parents and Children, Children, Interest",199,2,28
"Pluralism, Parental Preference, and Child Custody [article]","Scott, Elizabeth S. (Cited 2074 times)",7475,"California Law Review, Vol. 80, Issue 3 (May 1992), pp. 615-672",80 Calif. L. Rev. 615 (1992),na,187,3,46
Marriage as Relational Contract [article],"Scott, Elizabeth S. (Cited 2074 times); Scott, Robert E. (Cited 5999 times)",7475,"Virginia Law Review, Vol. 84, Issue 7 (October 1998), pp. 1225-1334",84 Va. L. Rev. 1225 (1998),na,163,na,58
The Evolution of Adolescence: A Developmental Perspective on Juvenile Justice Reform [article],"Scott, Elizabeth S. (Cited 2074 times); Grisso, Thomas (Cited 579 times)",7475,"Journal of Criminal Law and Criminology, Vol. 88, Issue 1 (Fall 1997), pp. 137-189",88 J. Crim. L. & Criminology 137 (1997-1998),"Juveniles, Criminal Law, Regulation",160,3,111
Blaming Youth [article],"Scott, Elizabeth S. (Cited 2074 times); Steinberg, Laurence (Cited 412 times)",7475,"Texas Law Review, Vol. 81, Issue 3 (February 2003), pp. 799-840",81 Tex. L. Rev. 799 (February 2003),"Criminal Law, Juveniles, Regulation",134,3,54
Rethinking Joint Custody [article],"Scott, Elizabeth (Cited 2074 times); Derdeyn, Andre (Cited 131 times)",7475,"Ohio State Law Journal, Vol. 45, Issue 2 (1984), pp. 455-498",45 Ohio St. L.J. 455 (1984),Joint Custody,131,4,12
The Legal Construction of Adolescence [comments],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Hofstra Law Review, Vol. 29, Issue 2 (Winter 2000), pp. 547-598",29 Hofstra L. Rev. 547 (2000-2001),"Juveniles, Children, Domestic Relations",117,3,57
Social Norms and the Legal Regulation of Marriage [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Virginia Law Review, Vol. 86, Issue 8 (November 2000), pp. 1901-1970",86 Va. L. Rev. 1901 (2000),"Domestic Relations, Martial Law, Regulation, Contracts, Divorce",111,na,13
Surrogacy and the Politics of Commodification [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Law and Contemporary Problems, Vol. 72, Issue 3 (Summer 2009), pp. 109-146",72 Law & Contemp. Probs. 109 (2009),na,93,1,155
Sterilization of Mentally Retarded Persons: Reproductive Rights and Family Privacy [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Duke Law Journal, Vol. 1986, Issue 5 (November 1986), pp. 806-865",1986 Duke L.J. 806 (1986),na,84,2,24
"Developmental Incompetence, Due Process, and Juvenile Justice Policy [article]","Scott, Elizabeth S. (Cited 2074 times); Grisso, Thomas (Cited 579 times)",7475,"North Carolina Law Review, Vol. 83, Issue 4 (May 2005), pp. 793-846",83 N.C. L. Rev. 793 (2004-2005),"Due Process, Juveniles, Psychiatrists and Psychologists, Health, Mental Health",67,1,90
Judgment and Reasoning in Adolescent Decisionmaking [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Villanova Law Review, Vol. 37, Issue 6 (1992), pp. 1607-1670",37 Vill. L. Rev. 1607 (1992),"Drug Abuse, Informed Consent, Mental Health Services, Minors, Sexually Transmitted Diseases, Health Law",48,1,16
"Marriage, Cohabitation and Collective Responsibility for Dependency [article]","Scott, Elizabeth S. (Cited 2074 times)",7475,"University of Chicago Legal Forum, Vol. 2004, pp. 225-264",2004 U. Chi. Legal F. 225 (2004),"Cohabitation, Martial Law",47,na,43
Rehabilitating Liberalism in Modern Divorce Law [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Utah Law Review, Vol. 1994, Issue 2 (1994), pp. 687-740",1994 Utah L. Rev. 687 (1994),"Divorce, Domestic Relations, Family Responsibility/Support Laws, Gender, Martial Law, Sexuality and the Law, Privacy",47,na,17
Children's Preference in Adjudicated Custody Decisions [article],"Scott, Elizabeth S. (Cited 2074 times); Reppucci, N. Dickon (Cited 130 times); Aber, Mark (Cited 43 times)",7475,"Georgia Law Review, Vol. 22, Issue 4 (Summer 1988), pp. 1035-1078",22 Ga. L. Rev. 1035 (1987-1988),"Children, Domestic Relations, Parents and Children, Sexuality and the Law, Interest",43,1,11
A World Without Marriage [case],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Family Law Quarterly, Vol. 41, Issue 3 (Fall 2007), pp. 537-566",41 Fam. L.Q. 537 (2007-2008),"Martial Law, Conflict of Laws, Credit, Domestic Relations, Equal Protection, Full Faith and Credit, Sex, Sexuality and the Law, States, Civil Unions",41,na,70
From Contract to Status: Collaboration and the Evolution of Novel Family Relationships [article],"Scott, Elizabeth S. (Cited 2074 times); Scott, Robert E. (Cited 5999 times)",7475,"Columbia Law Review, Vol. 115, Issue 2 (March 2015), pp. 293-374",115 Colum. L. Rev. 293 (2015),"Domestic Relations, Sexual Orientation, Cohabitation, Martial Law, Child Custody, Child Support, Same-Sex Marriage, Sex",27,1,35
Children Are Different: Constitutional Values and Justice Policy [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Ohio State Journal of Criminal Law, Vol. 11, Issue 1 (Fall 2013), pp. 71-106",11 Ohio St. J. Crim. L. 71 (2013-2014),"Children, Sentencing, Juveniles",25,1,39
Social Welfare and Fairness in Juvenile Crime Regulation [article],"Scott, Elizabeth S. (Cited 2074 times); Steinberg, Laurence (Cited 412 times)",7475,"Louisiana Law Review, Vol. 71, Issue 1 (Fall 2010), pp. 35-98",71 La. L. Rev. 35 (2010-2011),"Law and Society, Regulation, Social Welfare Law, Children",25,1,33
Parental Autonomy and Children's Welfare [article],"Scott, Elizabeth S. (Cited 2074 times)",7475,"William & Mary Bill of Rights Journal , Vol. 11, Issue 3 (April 2003), pp. 1071-1100",11 Wm. & Mary Bill Rts. J. 1071 (2002-2003),"Children, Joint Custody, Visitation Rights",22,na,20
Gender Politics and Child Custody: The Puzzling Persistence of the Best-Interest Standard [article],"Scott, Elizabeth S. (Cited 2074 times); Emery, Robert E. (Cited 135 times)",7475,"Law and Contemporary Problems, Vol. 77, Issue 1 (2014), pp. 69-108",77 Law & Contemp. Probs. 69 (2014),"Child Custody, Gender, Interest, Politics, Psychiatrists and Psychologists, Domestic Relations, Law and Society, Women",18,na,58
Miller v. Alabama and the (Past and) Future of Juvenile Crime Regulation [comments],"Scott, Elizabeth S. (Cited 2074 times)",7475,"Law and Inequality: A Journal of Theory and Practice, Vol. 31, Issue 2 (Summer 2013), pp. 535-558",31 Law & Ineq. 535 (2012-2013),"Regulation, Law and Society, Social Welfare Law, Detention, Juveniles, Sentencing",16,na,92
