Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Consumer Protection in Service Transactions--Implied Warranties and Strict Liability in Tort [article],"Greenfield, Michael M. (Cited 227 times)",453,"Utah Law Review, Vol. 1974, Issue 4 (Winter 1974), pp. 661-708",1974 Utah L. Rev. 661 (Winter 1974),"Consumer Protection Law, Implied Warranties, Liability, Strict Liability, Warranties, Commercial Law",91,8,4
Coercive Collection Tactics--An Analysis of the Interests and the Remedies [article],"Greenfield, Michael M. (Cited 227 times)",453,"Washington University Law Quarterly, Vol. 1972, Issue 1 (Winter 1972), pp. 1-80",1972 Wash. U. L. Q. 1 (1972),"Remedies, Money, Bankruptcy Law, Bankruptcy Law, Fees",34,1,12
They Can Do What - Limitations on the Use of Change-of-Terms Clauses [article],"Alces, Peter A. (Cited 451 times); Greenfield, Michael M. (Cited 227 times)",453,"Georgia State University Law Review , Vol. 26, Issue 4 (Summer 2010), pp. 1099-1146",26 Ga. St. U. L. Rev. 1099 (2009-2010),"Contracts, Employment, Civil Law, Common Law, Jurisprudence",18,na,11
A Constitutional Limitation on the Enforcement of Judgments--Due Process and Exemptions [article],"Greenfield, Michael M. (Cited 227 times)",453,"Washington University Law Quarterly, Vol. 1975, Issue 4 (1975), pp. 877-932",1975 Wash. U. L. Q. 877 (1975),"Due Process, Judgments, Remedies, Garnishment",18,5,2
Unfairness under Section 5 of the FTC Act and Its Impact on State Law [article],"Greenfield, Michael M. (Cited 227 times)",453,"Wayne Law Review, Vol. 46, Issue 4 (Winter 2000), pp. 1869-1934",46 Wayne L. Rev. 1869 (2000),"Unfair Trade Practices, Consumer Protection Law, States, Antitrust",17,3,8
The Role of Assent in Article 2 and Article 9 [article],"Greenfield, Michael M. (Cited 227 times)",453,"Washington University Law Quarterly, Vol. 75, Issue 1 (Spring 1997), pp. 289-314",75 Wash. U. L. Q. 289 (Spring 1997),"Consumer Protection Law, Commercial Code, Leasing, Uniform Commercial Code, Consumer Protection Law, Politics",15,1,3
Limits on Standard-Form Contracting in Revised Article 2 [article],"Greenfield, Michael M. (Cited 227 times); Rusch, Linda J. (Cited 244 times)",453,"Uniform Commercial Code Law Journal, Vol. 32, Issue 2 (Fall 1999), pp. 115-148",Full Text Not Currently Available in HeinOnline,"Sales, Consumer Protection Law, International Law: History, Private International Law",na,na,na
Limits on a Consumer's Ability to Assert Claims and Defenses under the FTC's Holder in Due Course Rule [notes],"Greenfield, Michael M. (Cited 227 times); Ross, Nina L. (Cited 11 times)",453,"Business Lawyer (ABA), Vol. 46, Issue 3 (1990-1991), pp. 1135-1148",46 Bus. Law. 1135 (1990-1991),"Defenses, Banking, Banking Law, Commercial Law, Consumer Protection Law",11,1,1
Regulation of Contested Cash Tender Offers [comments],"Greenfield, Michael M. (Cited 227 times)",453,"Texas Law Review, Vol. 46, Issue 6 (July 1968), pp. 915-932",46 Tex. L. Rev. 915 (1967-1968),"Homes, Legislation, Labor",7,na,5
Confessions of a Hard-Hat Junkie: Reflections on the Construction of Anheuser-Busch Hall [article],"Greenfield, Michael M. (Cited 227 times)",453,"Washington University Law Quarterly, Vol. 76, Issue 1 (Spring 1998), pp. 147-160",76 Wash. U. L. Q. 147 (1998),"Confessions, Biography, Legal Education",3,na,1
Trademarks - Prior User and Prior Registrant of Similar Trademarks Are Entitled to Registration Only for Their Geographic Areas of Actual Use [article],"Greenfield, Michael M. (Cited 227 times)",453,"The Trademark Reporter, Vol. 59, Issue 2 (February 1969), pp. 82-87",59 Trademark Rep. 82 (1969),"Trademarks, Abandonment, Fraud, Procurement",1,na,na
