Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The New Penology: Notes on the Emerging Strategy of Corrections and Its Implications [article],"Feeley, Malcolm M. (Cited 352 times); Simon, Jonathan (Cited 655 times)",9138,"Criminology, Vol. 30, Issue 4 (November 1992), pp. 449-474",30 Criminology 449 (1992),"Penology, Criminology, History",175,na,1838
"Beyond Legal Realism: Cultural Analysis, Cultural Studies, and the Situation of Legal Scholarship [comments]","Sarat, Austin (Cited 2385 times); Simon, Jonathan (Cited 655 times)",9138,"Yale Journal of Law & the Humanities, Vol. 13, Issue 1 (Symposium 2001), pp. 3-34",13 Yale J.L. & Human. 3 (2001),"Politics, Jurisprudence, Education Law, Labor",43,na,57
Megan's Law: Crime and Democracy in Late Modern America [article],"Simon, Jonathan (Cited 655 times)",9138,"Law & Social Inquiry, Vol. 25, Issue 4 (Fall 2000), pp. 1111-1150",25 Law & Soc. Inquiry 1111 (2000),"Democracy, Women, Law Enforcement",36,1,7
Power without Parents: Juvenile Justice in a Postmodern Society [article],"Simon, Jonathan (Cited 655 times)",9138,"Cardozo Law Review, Vol. 16, Issues 3-4 (January 1995), pp. 1363-1426",16 Cardozo L. Rev. 1363 (January 1995),"Parents and Children, Juveniles, Revolution",32,na,6
Sanctioning Government: Explaining America's Severity Revolution [article],"Simon, Jonathan (Cited 655 times)",9138,"University of Miami Law Review, Vol. 56, Issue 1 (October 2001), pp. 217-254",56 U. Miami L. Rev. 217 (2001-2002),"Government, Revolution, Boundaries, Immigration Law, Death",27,na,10
"Driving Governmentality: Automobile Accidents, Insurance, and the Challenge to Social Order in the Inter-War Years, 1919 to 1941 [article]","Simon, Jonathan (Cited 655 times)",9138,"Connecticut Insurance Law Journal, Vol. 4, Issue 2 (1997-1998), pp. 521-588",4 Conn. Ins. L.J. 521 (1997-1998),"Accidents, Insurance Law, Legal History, War, Education Law, Human Rights Law, Right to Education, Citizenship",27,na,7
"Crime, Community, and Criminal Justice [comments]","Simon, Jonathan (Cited 655 times)",9138,"California Law Review, Vol. 90, Issue 5 (October 2002), pp. 1415-1422",90 Calif. L. Rev. 1415 (October 2002),"Law Enforcement, Crime Prevention, Government, Police",26,na,7
The Ideological Effects of Actuarial Practices [article],"Simon, Jonathan (Cited 655 times)",9138,"Law & Society Review, Vol. 22, Issue 4 (1988), pp. 771-800",22 Law & Soc'y Rev. 771 (1988),"Criminology, Evidence, Law and Society, Recidivism, Sentencing, Sentencing",23,na,26
Governing through Crime Metaphors [article],"Simon, Jonathan (Cited 655 times)",9138,"Brooklyn Law Review, Vol. 67, Issue 4 (2002), pp. 1035-1070",67 Brook. L. Rev. 1035 (2001-2002),"Jurisprudence, Legal Analysis and Writing, Legal Profession, Law and Society, Psychiatrists and Psychologists",20,na,41
Understanding Prison Policy and Population Trends [article],"Caplow, Theodore (Cited 28 times); Simon, Jonathan (Cited 655 times)",9138,"Crime and Justice: A Review of Research, Vol. 26, pp. 63-120",26 Crime. & Just. 63 (1999),"Democracy, Imprisonment, Politics, States, Government, Revolution",18,na,60
How Should We Punish Murder [comments],"Simon, Jonathan (Cited 655 times)",9138,"Marquette Law Review, Vol. 94, Issue 4 (Summer 2011), pp. 1241-1312",94 Marq. L. Rev. 1241 (2010-2011),"Comparative Law, Murder, Criminal Law, Criminal Law, Homicide, Law Enforcement, Punishment, Statutes, Defenses, Due Process",17,na,40
Katz at Forty: A Sociological Jurisprudence Whose Time Has Come [article],"Simon, Jonathan (Cited 655 times)",9138,"U.C. Davis Law Review, Vol. 41, Issue 3 (February 2008), pp. 935-[ii]",41 U.C. Davis L. Rev. 935 (2007-2008),"Jurisprudence, Sociological Jurisprudence",15,1,7
