Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Race, Rights, and the Thirteenth Amendment: Defining the Badges and Incidents of Slavery [article]","Carter, William M. Jr. (Cited 205 times)",9969,"U.C. Davis Law Review, Vol. 40, Issue 4 (April 2007), pp. 1311-1380",40 U.C. Davis L. Rev. 1311 (2006-2007),"Constitutional Law, Race, Remedies, Slavery, Thirteenth Amendment, Civil Rights, Legal History, Race",66,1,48
A Thirteenth Amendment Framework for Combating Racial Profiling [article],"Carter, William M. Jr. (Cited 205 times)",9969,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 39, Issue 1 (Winter 2004), pp. 17-94",39 Harv. C.R.-C.L. L. Rev. 17 (2004),"Racial Profiling, Thirteenth Amendment, Age, Law Enforcement",59,1,55
Affirmative Action as Government Speech [article],"Carter, William M. Jr. (Cited 205 times)",9969,"UCLA Law Review, Vol. 59, Issue 1 (October 2011), pp. 2-59",59 UCLA L. Rev. 2 (October 2011),"Affirmative Action, First Amendment, Government, Parents and Children, Race, Equal Protection",16,na,25
Judicial Review of Thirteenth Amendment Legislation: Congruence and Proportionality or Necessary and Proper [article],"Carter, William M. Jr. (Cited 205 times)",9969,"University of Toledo Law Review, Vol. 38, Issue 3 (Spring 2007), pp. 973-990",38 U. Tol. L. Rev. 973 (2006-2007),"Judicial Review, Legislation, Thirteenth Amendment, Constitutional Law, Race, Remedies, Slavery, Legal History",14,na,6
Treaties as Law and the Rule of Law: The Judicial Power to Compel Domestic Treaty Implementation [article],"Carter, William M. Jr. (Cited 205 times)",9969,"Maryland Law Review , Vol. 69, Issue 2 (2010), pp. 344-389",69 Md. L. Rev. 344 (2009-2010),"Constitutional Law, International Law: History, Rule of Law, Treaties, Supremacy Clause, Extradition",14,na,12
"Thirteenth Amendment, Interest Convergence, and the Badges and Incidents of Slavery [article]","Carter, William M. Jr. (Cited 205 times)",9969,"Maryland Law Review, Vol. 71, Issue 1 (2011), pp. 21-39",71 Md. L. Rev. 21 (2011-2012),"Interest, Law and Society, Slavery, Thirteenth Amendment, Education Law, Economics",10,na,25
The Thirteenth Amendment and Pro-Equality Speech [article],"Carter, William M. Jr. (Cited 205 times)",9969,"Columbia Law Review, Vol. 112, Issue 7 (November 2012), pp. 1855-1882",112 Colum. L. Rev. 1855 (2012),"Thirteenth Amendment, Constitutional Law, Legal History, Race, Race, Remedies, Slavery",6,na,12
"Trust Me, I'm a Judge: Why Binding Judicial Notice of Jurisdictional Facts Violates the Right to Jury Trial [article]","Carter, William M. Jr. (Cited 205 times)",9969,"Missouri Law Review, Vol. 68, Issue 3 (Summer 2003), pp. 649-690",68 Mo. L. Rev. 649 (2003),"Constitutional Law, Judges, Jurisdiction, Jury, Notice, Right to Jury Trial, Evidence, Federal Rules of Evidence",5,2,1
Civil Rights - Discrimination in Public Accommodations and Housing - State and Federal Remedies Available in Oregon [notes],"Carter, William (Cited 205 times)",9969,"Oregon Law Review, Vol. 44, Issue 2 (February 1965), pp. 123-131",44 Or. L. Rev. 123 (1964-1965),"Civil Rights, Discrimination, Homes, Public Accommodations, Remedies",3,na,1
The Promises of Freedom: The Contemporary Relevance of the Thirteenth Amendment [comments],"Carter, William M. Jr. (Cited 205 times)",9969,"Temple Law Review, Vol. 85, Issue 4 (Summer 2013), pp. 867-878",85 Temp. L. Rev. 867 (2012-2013),"Legal History, Thirteenth Amendment, Constitutional Law, Race, Race, Remedies, Slavery",3,na,3
Thirteenth Amendment and Constitutional Change [article],"Carter, William M. Jr. (Cited 205 times)",9969,"New York University Review of Law & Social Change, Vol. 38, Issue 4 (2014), pp. 583-594",38 N.Y.U. Rev. L. & Soc. Change 583 (2014),"Constitutional Law, Legal History, Race, Thirteenth Amendment",2,na,18
"The Paradox of Political Power: Post-Racialism, Equal Protection, and Democracy [article]","Carter, William M. Jr. (Cited 205 times)",9969,"Emory Law Journal, Vol. 61, Issue 5 (2012), pp. 1123-1152",61 Emory L.J. 1123 (2011-2012),"Democracy, Equal Protection, Race, Employment Practice",2,na,10
Rethinking the Constitution-Treaty Relationship: A Reply to Remy Z. Levin & Paul Chen [comments],"Carter, William M. Jr. (Cited 205 times)",9969,"International Journal of Constitutional Law, Vol. 10, Issue 1 (January 2012), pp. 261-267",10 Int'l J. Const. L. 261 (2012),"Execution, Human Rights Law, Courts, States, Treaties",1,na,4
Rethinking Subsidiarity in International Human Rights Adjudication [article],"Carter, William M. Jr. (Cited 205 times)",9969,"Hamline Journal of Public Law & Policy, Vol. 30, Issue 1 (Fall 2008), pp. 319-334",30 Hamline J. Pub. L. & Pol'y 319 (Fall 2008),"Human Rights Law, Human Rights Law",1,na,26
"Whren's Flawed Assumptions Regarding Race, History, and Unconscious Bias [article]","Carter, William M. Jr. (Cited 205 times)",9969,"Case Western Reserve Law Review, Vol. 66, Issue 4 (Summer 2016), pp. 947-956",66 Case W. Res. L. Rev. 947 (2015-2016),"History, Race, Law Enforcement, Police, Criminal Law, Race, Racial Profiling, States",1,na,34
