Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Rehabilitation, Education, and the Integration of Individuals with Severe Brain Injury into Civil Society: Towards an Expanded Rights Agenda in Response to New Insights from Translational Neuroethics and Neuroscience [article]","Wright, Megan S. (Cited 17 times); Fins, Joseph J. (Cited 21 times)",8005,"Yale Journal of Health Policy, Law and Ethics, Vol. 16, Issue 2 (Summer 2016), pp. 233-288",16 Yale J. Health Pol'y L. & Ethics 233 (2016),4,na,21,na
"A Case for Randomized, Double-Blinded, Sham-Controlled Class III Medical Device Trials [article]","Wright, Megan S. (Cited 17 times)",8005,"Yale Law & Policy Review, Vol. 34, Issue 1 (2015), pp. 199-213",34 Yale L. & Pol'y Rev. 199 (2015-2016),4,na,22,na
Whither the Improvement Standard: Coverage for Severe Brain Injury after Jimmo v. Sebelius [article],"Fins, Joseph J. (Cited 21 times); Wright, Megan S. (Cited 17 times); Kraft, Claudia (Cited 3 times); Rogers, Alix (Cited 3 times); Romani, Marina B.; Godwin, Samantha (Cited 10 times); Ulrich, Michael R. (Cited 6 times)",8005,"Journal of Law, Medicine and Ethics, Vol. 44, Issue 1 (Spring 2016), pp. 182-193",na,3,na,1,na
"Perceptions of Efficacy, Morality, and Politics of Potential Cadaveric Organ-Transplantation Reforms [article]","Robertson, Christopher T. (Cited 35 times); Yokum, David V. (Cited 28 times); Wright, Megan S. (Cited 17 times)",8005,"Law and Contemporary Problems, Vol. 77, Issue 3 (2014), pp. 101-130",na,3,na,12,na
Installment Housing Contracts: Presumptively Unconscionable [article],"Wright, Megan S. (Cited 17 times)",8005,"Berkeley Journal of African-American Law & Policy, Vol. 18, Issue 1 (2016), pp. 97-129",18 Berkeley J. Afr.-Am. L. & Pol'y 97 (2016),1,na,11,na
Heterogeneity in IRB Policies with Regard to Disclosures about Payment for Participation in Recruitment Materials [article],"Wright, Megan S. (Cited 17 times); Robertson, Christopher T. (Cited 35 times)",8005,"Journal of Law, Medicine and Ethics, Vol. 42, Issue 3 (Fall 2014), pp. 375-382",42 J.L. Med. & Ethics 375 (Fall 2014),1,na,3,na
End of Life and Autonomy: The Case for Relational Nudges in End-of-Life Decision-Making Law and Policy [article],"Wright, Megan S. (Cited 17 times)",8005,"Maryland Law Review, Vol. 77, Issue 4 (2018), pp. 1062-1139",77 Md. L. Rev. 1062 (2017-2018),1,na,99,na
"Severe Brain Injury, Disability, and the Law: Achieving Justice for a Marginalized Population [article]","Wright, Megan S. (Cited 17 times); Varsava, Nina; Ramirez, Joel; Edwards, Kyle; Gueveremont, Nathan; Ezer, Tamar (Cited 56 times); Fins, Joseph J. (Cited 21 times)",8005,"Florida State University Law Review, Vol. 45, Issue 2 (Winter 2018), pp. 313-382",45 Fla. St. U. L. Rev. 313 (2017-2018),na,na,15,na
"Business and Commercial Litigation in Federal Courts, Fourth Edition [reviews]","Barry, Andre R.; Wright, Megan S. (Cited 17 times)",8005,"Nebraska Lawyer, Vol. 20, Issue 5 (September/October 2017), pp. 47-48",20 Neb. Law. 47 (2017),na,na,na,na
When Biomarkers Are Not Enough: FDA Evaluation of Effectiveness of Neuropsychiatric Devices for Disorders of Consciousness [article],"Wright, Megan S. (Cited 17 times); James, Keturah (Cited 1 times); Pan, Adam; Fins, Joseph J. (Cited 21 times)",8005,"Stanford Technology Law Review, Vol. 21, Issue 2 (Spring 2018), pp. 276-309",21 Stan. Tech. L. Rev. 276 (2018),na,na,4,na
