Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
State Patent Laws in the Age of Laissez Faire [article],"Hrdy, Camilla A. (Cited 59 times)",5811,"Berkeley Technology Law Journal, Vol. 28, Issue 1 (Spring 2013), pp. 45-114",28 Berkeley Tech. L.J. 45 (2013),21,na,12,na
Commercialization Awards [article],"Hrdy, Camilla A. (Cited 59 times)",5811,"Wisconsin Law Review, Vol. 2015, Issue 1 (2015), pp. 13-86",2015 Wis. L. Rev. 13 (2015),16,na,14,na
State Patents as a Solution to Underinvestment in Innovation [article],"Hrdy, Camilla A. (Cited 59 times)",5811,"University of Kansas Law Review, Vol. 62, Issue 2 (December 2013), pp. 487-548",62 U. Kan. L. Rev. 487 (2013-2014),12,na,7,na
"Patent Nationally, Innovate Locally [article]","Hrdy, Camilla A. (Cited 59 times)",5811,"Berkeley Technology Law Journal, Vol. 31, Issue 2 (2016), pp. 1301-1378",31 Berkeley Tech. L.J. 1301 (2016),4,na,27,na
The Reemergence of State Anti-Patent Law [article],"Hrdy, Camilla A. (Cited 59 times)",5811,"University of Colorado Law Review, Vol. 89, Issue 1 (2018), pp. 133-218",89 U. Colo. L. Rev. 133 (2018),2,na,38,na
Claim Construction of Statutory Construction: A Response to Chaing & Solum [article],"Hrdy, Camilla (Cited 59 times); Picozzi, Ben V. (Cited 2 times)",5811,"Yale Law Journal Forum, Vol. 124, pp. 208-223",124 Yale L.J. F. 208 (2014-2015),2,na,4,na
Cluster Competition [article],"Hrdy, Camilla A. (Cited 59 times)",5811,"Lewis & Clark Law Review, Vol. 20, Issue 3 (2016), pp. 981-1024",20 Lewis & Clark L. Rev. 981 (2016-2017),1,na,9,na
Dissenting State Patent Regimes [article],"Hrdy, Camilla A. (Cited 59 times)",5811,"IP Theory, Vol. 3, Issue 2 (2013), pp. [viii]-97",3 IP Theory [viii] (2012-2013),na,na,na,na
Getting Patent Preemption Right [notes],"Hrdy, Camilla A. (Cited 59 times)",5811,"Journal of Intellectual Property Law, Vol. 24, Issue 2 (Spring 2017), pp. 305-326",na,na,na,11,na
"Is 28 U.S.C. Sec. 1400(b) the Sole and Exclusive Provision Governing Venue in Patent Infringement Actions, or Is It Supplemented by the Residency Rules in the General Venue Provision, 28 U.S.C. Sec. 1391(c): TC Heartland v. Kraft Foods Group Brands (16-341) [article]","Brean, Daniel; Hrdy, Camilla (Cited 59 times)",5811,"Preview of United States Supreme Court Cases, Vol. 44, Issue 6 (March 20, 2017), pp. 165-169",na,na,na,na,na
The AIA is Not a Taking: A Response to Dolin & Manta [article],"Hrdy, Camilla A. (Cited 59 times); Picozzi, Ben (Cited 6 times)",5811,"Washington and Lee Law Review Online, Vol. 72, Issue 3 (2016), pp. 475-488",72 Wash. & Lee L. Rev. Online 475 (2015-2016),na,na,5,na
