Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Alienation by Copyright: Abolishing Copyright to Spur Individual Creativity [article],"Skladany, Martin (Cited 15 times)",2196,"Journal of the Copyright Society of the U.S.A., Vol. 55, Issues 2-3 (Winter-Spring 2008), pp. 361-392",na,7,na,26,na
Buying Our Way out of Corruption: Performance-Based Incentive Bonuses for Developing-Country Politicians and Bureaucrats [article],"Skladany, Martin (Cited 15 times)",2196,"Yale Human Rights & Development Law Journal, Vol. 12, Issue 1 (2009), pp. 160-204",12 Yale Hum. Rts. & Dev. L.J. 160 (2009),2,na,10,na
Bespoke Recordings: The Limits of Intellectual Property and the Revival of the Music Industry [article],"Skladany, Martin (Cited 15 times)",2196,"University of Illinois Journal of Law, Technology & Policy, Vol. 2014, Issue 2 (Fall 2014), pp. 325-360",2014 U. Ill. J.L. Tech. & Pol'y 325 (2014),1,na,13,na
A Commons Exchange: Aiding the Commons through Facilitating Website and Digital Art Adoption [article],"Skladany, Martin (Cited 15 times)",2196,"I/S: A Journal of Law and Policy for the Information Society, Vol. 10, Issue 1 (2014), pp. 43-84",10 ISJLP 43 (2014-2015),1,na,1,na
The Revolutionary Influence of Low Enlightenment: Weakening Copyright in Developing Countries to Improve Respect for Human Rights and the Rule of Law [article],"Skladany, Martin (Cited 15 times)",2196,"Journal of the Patent and Trademark Office Society, Vol. 95, Issue 3 (2013), pp. 285-327",95 J. Pat. & Trademark Off. Soc'y 285 (2013),1,na,10,na
"Technology Unions: How Technology Employees Can Advocate for Internet Freedom, Privacy, Intellectual Property Reform, and the Greater Good [article]","Skladany, Martin (Cited 15 times)",2196,"Journal of the Patent and Trademark Office Society, Vol. 98, Issue 4 (2016), pp. 821-855",98 J. Pat. & Trademark Off. Soc'y 821 (2016),1,na,20,na
Throwing Dough over castle Walls: Improving the Rule of Law with Foreign Aid Challenge Commitments [article],"Skladany, Martin (Cited 15 times)",2196,"Transnational Law and Contemporary Problems, Vol. 23, Issue 2 (Summer 2014), pp. 367-400",23 Transnat'l L. & Contemp. Probs. 367 (2014),1,na,6,na
Unchaining Richelieu's Monster: A Tiered Revenue-Based Copyright Regime,"Skladany, Martin (Cited 15 times)",2196,na,"Skladany, Martin (Cited 15 times)",na,na,na,na
Foreign Aid Reciprocity Agreements: Committing Developing Countries to Improve the Effectiveness of Aid When They Become Donors [article],"Skladany, Martin (Cited 15 times)",2196,"Law and Development Review, Vol. 10, Issue 2 (October 2017), pp. 577-608",na,na,na,na,na
Macro Aid: Applying Microcredit's Group Liability Principle to Foreign Aid [article],"Skladany, Martin (Cited 15 times)",2196,"Law and Development Review, Vol. 11, Issue 2 (December 2018), pp. 677-708",na,na,na,na,na
