Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Diversity within Racial Groups and the Constitutionality of Race-Conscious Admissions [article],"Harpalani, Vinay (Cited 61 times)",4716,"University of Pennsylvania Journal of Constitutional Law, Vol. 15, Issue 2 (November 2012), pp. 463-538",15 U. Pa. J. Const. L. 463 (2012-2013),25,na,25,na
Narrowly Tailored but Broadly Compelling: Defending Race-Conscious Admissions after Fisher [article],"Harpalani, Vinay (Cited 61 times)",4716,"Seton Hall Law Review, Vol. 45, Issue 3 (2015), pp. 761-832",45 Seton Hall L. Rev. 761 (2015),12,na,35,na
Maintaining Educational Adequacy in Times of Recession: Judicial Review of State Education Budget Cuts [notes],"Harpalani, Vinay (Cited 61 times)",4716,"New York University Law Review, Vol. 85, Issue 1 (April 2010), pp. 258-288",na,6,na,18,na
Fisher's Fishing Expedition [article],"Harpalani, Vinay (Cited 61 times)",4716,"University of Pennsylvania Journal of Constitutional Law Heightened Scrutiny, Vol. 15, pp. 57-74",15 U. Pa. J. Const. L. Height. Scrutiny 57 (2012),5,na,3,na
Desicrit: Theorizing the Racial Ambiguity of South Asian Americans [article],"Harpalani, Vinay (Cited 61 times)",4716,"New York University Annual Survey of American Law, Vol. 69, Issue 1 (2013), pp. 77-184",69 N.Y.U. Ann. Surv. Am. L. 77 (2013-2014),5,na,45,na
The Double-Consciousness of Race-Consciousness and the Bermuda Triangle of University Admissions [article],"Harpalani, Vinay (Cited 61 times)",4716,"University of Pennsylvania Journal of Constitutional Law, Vol. 17, Issue 3 (February 2015), pp. 821-854",17 U. Pa. J. Const. L. 821 (2014-2015),4,na,15,na
"Ambiguity, Ambivalence, and Awakening: A South Asian Becoming Critically Aware of Race in America [notes]","Harpalani, Vinay (Cited 61 times)",4716,"Berkeley Journal of African-American Law & Policy , Vol. 11, Issue 1 (2009), pp. 71-[ii]",na,2,na,6,na
"To Be White, Black, or Brown: South Asian Americans and the Race-Color Distinction [article]","Harpalani, Vinay (Cited 61 times)",4716,"Washington University Global Studies Law Review, Vol. 14, Issue 4 (2015), pp. 609-636",na,1,na,45,na
Victory is Defeat: The Ironic Consequence of Justice Scalia's Death for Fisher v. University of Texas [article],"Harpalani, Vinay (Cited 61 times)",4716,"University of Pennsylvania Law Review Online, Vol. 164, pp. 155-162",na,na,na,6,na
Defending the Constitutionality of Race-Conscious University Admissions [article],"Harpalani, Vinay (Cited 61 times)",4716,"Advance: The Journal of the ACS Issue Briefs, Vol. 9, pp. 73-90",9 Advance 73 (2015),na,na,2,na
In Search of a Fisher King: The Ironic Implications of Justice Scalia's Passing for Fisher v. University of Texas [article],"Harpalani, Vinay (Cited 61 times)",4716,"Appellate Advocate, Vol. 28, Issue 3 (Spring 2016), pp. 227-234",28 App. Advoc. 227 (2015-2016),na,na,1,na
