Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Stateless Babies & Adoption Scams: A Bioethical Analysis of International Commercial Surrogacy [article],"Mohapatra, Seema (Cited 77 times)",7172,"Berkeley Journal of International Law, Vol. 30, Issue 2 (2012), pp. 412-450",30 Berkeley J. Int'l L. 412 (2012),24,na,160,na
Unshackling Addiction: A Public Health Approach to Drug Use during Pregnancy [article],"Mohapatra, Seema (Cited 77 times)",7172,"Wisconsin Journal of Law, Gender & Society, Vol. 26, Issue 2 (Fall 2011), pp. 241-274","26 Wis. J. L. Gender, & Soc'y 241 (2011)",12,na,28,na
Time to Lift the Veil of Inequality in Health-Care Coverage: Using Corporate Law to Defend the Affordable Care Act [article],"Mohapatra, Seema (Cited 77 times)",7172,"Wake Forest Law Review, Vol. 50, Issue 1 (2015), pp. 137-186",50 Wake Forest L. Rev. 137 (2015),7,na,7,na
Global Legal Responses to Prenatal Gender Identification and Sex Selection [article],"Mohapatra, Seema (Cited 77 times)",7172,"Nevada Law Journal, Vol. 13, Issue 3 (Spring 2013), pp. 690-721",na,7,na,24,na
Assisted Reproduction Inequality and Marriage Equality [article],"Mohapatra, Seema (Cited 77 times)",7172,"Chicago-Kent Law Review, Vol. 92, Issue 1 (2017), pp. 87-104",na,6,na,46,na
Adopting an International Convention on Surrogacy - A Lesson from Intercountry Adoption [article],"Mohapatra, Seema (Cited 77 times)",7172,"Loyola University Chicago International Law Review, Vol. 13, Issue 1 (2016), pp. 25-56",13 Loy. U. Chi. Int'l L. Rev. 25 (2016),6,na,53,na
Using Egg Freezing to Extend the Biological Clock: Fertility Insurance or False Hope [article],"Mohapatra, Seema (Cited 77 times)",7172,"Harvard Law & Policy Review, Vol. 8, Issue 2 (Summer 2014), pp. 381-412",na,6,na,79,na
Fertility Preservation for Medical Reasons and Reproductive Justice [article],"Mohapatra, Seema (Cited 77 times)",7172,"Harvard Journal on Racial & Ethnic Justice, Vol. 30, pp. 193-226",30 Harv. J.Racial & Ethnic Just. 193 (2014),3,na,9,na
Cutting the Cord to Private Cord Blood Banking: Encouraging Compensation for Public Cord Blood Donations after Flynn v. Holder [article],"Mohapatra, Seema (Cited 77 times)",7172,"University of Colorado Law Review, Vol. 84, Issue 4 (2013), pp. 933-984",84 U. Colo. L. Rev. 933 (2013),2,na,7,na
Politically Correct Eugenics [article],"Mohapatra, Seema (Cited 77 times)",7172,"FIU Law Review, Vol. 12, Issue 1 (Fall 2016), pp. 51-80",na,1,na,41,na
Use of Facial Recognition Technology for Medical Purposes: Balancing Privacy with Innovation [article],"Mohapatra, Seema (Cited 77 times)",7172,"Pepperdine Law Review, Vol. 43, Issue 4 (2016), pp. 1017-1064",43 Pepp. L. Rev. 1017 (2015-2016),1,na,100,na
Law in the Time of Zika: Disability Rights and Reproductive Justice Collide [article] *new*,"Mohapatra, Seema (Cited 77 times)",7172,"Brooklyn Law Review, Vol. 84, Issue 2 (Winter 2019), pp. 325-366",84 Brook. L. Rev. 325 (2018-2019),na,na,na,na
Achieving Reproductive Justice in the International Surrogacy Market [article],"Mohapatra, Seema (Cited 77 times)",7172,"Annals of Health Law, Vol. 21, Issue 1 (2012), pp. 191-200",21 Annals Health L. 192 (2012),na,na,121,na
False Framings: To Co-Opting of Sex-Selection by the Anti-Abortion Movement [article],"Mohapatra, Seema (Cited 77 times)",7172,"Journal of Law, Medicine and Ethics, Vol. 43, Issue 2 (Summer 2015), pp. 270-274",na,na,na,2,na
