Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Administrative Proxies for Judicial Review: Building Legitimacy from the Inside-Out [article],"Hammond, Emily (Cited 126 times); Markell, David L. (Cited 499 times)",1331,"Harvard Environmental Law Review, Vol. 37, Issue 2 (2013), pp. 313-364",37 Harv. Envtl. L. Rev. 313 (2013),46,na,46,na
The Regulatory Contract in the Marketplace [article],"Hammond, Emily (Cited 126 times); Spence, David B. (Cited 1073 times)",1331,"Vanderbilt Law Review, Vol. 69, Issue 1 (January 2016), pp. 141-216",69 Vand. L. Rev. 141 (2016),30,na,40,na
Stranded Costs and Grid Decarbonization [article],"Hammond, Emily (Cited 126 times); Rossi, Jim (Cited 1505 times)",1331,"Brooklyn Law Review, Vol. 82, Issue 2 (Winter 2017), pp. 645-692",na,10,na,33,na
Chevron's Generality Principles [article],"Hammond, Emily (Cited 126 times)",1331,"Fordham Law Review, Vol. 83, Issue 2 (November 2014), pp. 655-678",na,7,na,4,na
The Clean Power Paln: Testing the Limits of Asdministrative Law and the Electric Grid [article],"Hammond, Emily (Cited 126 times); Pierce, Richard J. Jr. (Cited 3878 times)",1331,"George Washington Journal of Energy and Environmental Law, Vol. 7, Issue 1 (Winter 2016), pp. 1-17",7 Geo. Wash. J. Energy & Envtl. L. 1 (Winter 2016),6,na,25,na
Agency Behavior and Discretion on Remand [article],"Glicksman, Robert L. (Cited 1256 times); Hammond, Emily (Cited 126 times)",1331,"Journal of Land Use & Environmental Law, Vol. 32, Issue 2 (Spring 2017), pp. 483-512",na,6,na,15,na
"Nuclear Power, Risk, and Retroactivity [article]","Hammond, Emily (Cited 126 times)",1331,"Vanderbilt Journal of Transnational Law, Vol. 48, Issue 4 (October 2015), pp. 1059-1082",48 Vand. J. Transnat'l L. 1059 (October 2015),5,na,13,na
Double Deference in Administrative Law [article],"Hammond, Emily (Cited 126 times)",1331,"Columbia Law Review, Vol. 116, Issue 7 (November 2016), pp. 1705-1772",116 Colum. L. Rev. 1705 (2016),5,na,39,na
"Government Liability when Cyclists Hit the Road: Same Roads, Same Rights, Different Rules [notes]","Hammond, Emily (Cited 126 times)",1331,"Georgia Law Review, Vol. 35, Issue 3 (Spring 2001), pp. 1051-1086",na,4,na,4,na
The Proposed Separation of Powers Act of 2016 [article],"Rubenstein, David S. (Cited 188 times); Hatch, Orrin G. (Cited 405 times); Hickman, Kristin E. (Cited 1348 times); Beermann, Jack M. (Cited 1236 times); Hammond, Emily (Cited 126 times); Ip, Eric C. (Cited 38 times)",1331,"Administrative & Regulatory Law News, Vol. 41, Issue 4 (Summer 2016), pp. 4-12",41 Admin. & Reg. L. News 4 (2015-2016),2,na,4,na
Court-Agency Dialogue: Article III's Dual Nature and the Boundaries of Reviewability [comments],"Hammond, Emily (Cited 126 times)",1331,"George Washington Law Review, Vol. 82, Special Issue (2014), pp. 174-186",na,2,na,3,na
The Electricity Fuel Mix of the Future [comments],"Hammond, Emily (Cited 126 times)",1331,"George Washington Journal of Energy and Environmental Law, Vol. 8, Issue 1 (Winter 2017), pp. 1-2",na,1,na,26,na
Court-Agency Dialogue: Article III's Dual Nature and the Boundaries of Reviewability [comments],"Hammond, Emily (Cited 126 times)",1331,"George Washington Law Review Arguendo, Vol. 82, pp. 171-179",na,1,na,na,na
The Administrative Law of Regulatory Slop and Strategy [article],"Glicksman, Robert L. (Cited 1256 times); Hammond, Emily (Cited 126 times)",1331,"Duke Law Journal, Vol. 68, Issue 8 (May 2019), pp. 1651-1718",na,1,na,na,na
Deference for Interesting Times [article],"Hammond, Emily (Cited 126 times)",1331,"Georgetown Environmental Law Review, Vol. 28, Issue 3 (Spring 2016), pp. 441-450",28 Geo. Envtl. L. Rev. 441 (2015-2016),1,na,na,na
Public Participation in Risk Regulation: The Flaws of Formality [article],"Hammond, Emily (Cited 126 times)",1331,"Utah Law Review, Vol. 2016, Issue 1 (2016), pp. 169-VII",2016 Utah L. Rev. 169 (2016),na,na,16,na
Electricity Restructuring in the United States: Markets and Policy from the 1978 Energy Act to the Present [reviews],"Hammond, Emily (Cited 126 times)",1331,"Yale Journal on Regulation Online, Vol. 33, pp. 1-9",na,na,na,10,na
Minister for Immigration and Border Protection v. SZSSJ: Consideration of Asylum Claims outside the Visa Application System [notes],"Hammond, Emily (Cited 126 times); Thwaites, Rayner (Cited 8 times)",1331,"Sydney Law Review, Vol. 38, Issue 2 (June 2016), pp. 243-254",na,na,na,16,na
Administrative Law's Asymmetries of Statutory Origin [comments],"Hammond, Emily (Cited 126 times)",1331,"Texas Law Review See Also, Vol. 93, pp. 75-84",na,na,na,2,na
The Energy in-betweens [article],"Hammond, Emily (Cited 126 times)",1331,"Jurimetrics, Vol. 59, Issue 2 (Winter 2019), pp. 167-192",na,na,na,na,na
