Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Veil-Piercing's Procedure [article],"Halabi, Sam F. (Cited 31 times)",3077,"Rutgers University Law Review, Vol. 67, Issue 4 (Summer 2015), pp. 1001-1060",67 Rutgers U. L. Rev. 1001 (2015),7,3,28,na
The Hague Convention on the Civil Aspects of International Child Abduction and the Latent Domestic Relations Exception to Federal Question Jurisdiction [article],"Halabi, Sam F. (Cited 31 times)",3077,"North Carolina Journal of International Law, Vol. 41, Issue 4 (Summer 2016), pp. 691-740",41 N.C. J. Int'l L. 691 (2015-2016),5,na,2,na
International Intellectual Property Shelters [article],"Halabi, Sam F. (Cited 31 times)",3077,"Tulane Law Review, Vol. 90, Issue 4 (March 2016), pp. 903-972",90 Tul. L. Rev. 903 (2015-2016),4,na,32,na
Off-Label Marketing's Audiences: The 21st Century Cures Act and the Relaxation of Standards for Evidence-Based Therapeutic and Cost-Comparative Claims [article],"Halabi, Sam F. (Cited 31 times)",3077,"American Journal of Law & Medicine, Vol. 44, Issue 2-3 (2018), pp. 181-196",na,3,na,na,na
"The Codex Alimentarius Commission, Corporate Influence, and International Trade: A Perspective on FDA's Global Role [article]","Halabi, Sam F. (Cited 31 times)",3077,"American Journal of Law & Medicine, Vol. 41, Issues 2 & 3 (2015), pp. 406-421",41 Am. J.L. & Med. 406 (2015),2,na,14,na
"Multipolarity, Intellectual Property, and the Internationalization of Public Health Law [article]","Halabi, Sam F. (Cited 31 times)",3077,"Michigan Journal of International Law, Vol. 35, Issue 4 (Summer 2014), pp. 715-772",35 Mich. J. Int'l L. 715 (2013-2014),2,na,14,na
Constitutional Borrowing as Jurisprudential and Political Doctrine in Shri D. K. Basu v. State of West Bengal [article],"Halabi, Sam F. (Cited 31 times)",3077,"Notre Dame Journal of International & Comparative Law, Vol. 3, Issue 1 (2013), pp. 73-120",3 Notre Dame J. Int'l & Comp. L. 73 (2013),2,na,10,na
Jerusalem in the Court and on the Ground [article],"Halabi, Sam F. (Cited 31 times)",3077,"Florida Journal of International Law, Vol. 26, Issue 2 (August 2014), pp. 223-270",26 Fla. J. Int'l L. 223 (2014),2,na,14,na
"Abstention, Parity, and Treaty Rights: How Federal Courts Regulate Jurisdiction under the Hague Convention on the Civil Aspects of International Child Abduction [article]","Halabi, Sam F. (Cited 31 times)",3077,"Berkeley Journal of International Law, Vol. 32, Issue 1 (2014), pp. 144-194",32 Berkeley J. Int'l L. 144 (2014),1,na,7,na
Collective Corporate Knowledge and the Federal False Claims Act [article],"Halabi, Sam F. (Cited 31 times)",3077,"Baylor Law Review, Vol. 68, Issue 2 (Spring 2016), pp. 265-334",68 Baylor L. Rev. 265 (2016),1,na,16,na
Assessing the Relative Influence and Efficacy of Public and Private Food Safety Regulation Regimes: Comparing Codex and GlobalG.A.P. Standards [article],"Halabi, Sam F. (Cited 31 times); Lin, Ching-Fu (Cited 26 times)",3077,"Food and Drug Law Journal, Vol. 72, Issue 2 (2017), pp. 262-294",na,1,na,49,na
"The Drug Repurposing Ecosystem: Intellectual Property Incentives, Market Exclusivity, and the Future of New Medicines [article]","Halabi, Sam F. (Cited 31 times)",3077,"Yale Journal of Law and Technology, Vol. 20, pp. 1-73",20 Yale J.L. & Tech. 1 (2018),1,na,55,na
"Zika, Pregnancy, and the Law [comments]","Halabi, Sam F. (Cited 31 times)",3077,"Arkansas Law Review, Vol. 70, Issue 3 (2017), pp. 707-744",na,na,na,16,na
The Scope of Preemption under the 2009 Family Smoking Prevention and Tobacco Control Act [article],"Halabi, Sam F. (Cited 31 times)",3077,"Food and Drug Law Journal, Vol. 71, Issue 2 (2016), pp. 300-[ii]",na,na,na,9,na
Developing a Matrix for Intellectual Property as Subject of International Law [reviews],"Halabi, Sam F. (Cited 31 times)",3077,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-2",na,na,na,3,na
"Yes, There Is Such a Thing as Too Much Transparency [reviews]","Halabi, Sam F. (Cited 31 times)",3077,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-1",na,na,na,2,na
Stigma and the Structure of Title IX Compliance [article],"Beavers, Jenelle M.; Halabi, Sam F. (Cited 31 times)",3077,"Journal of Law, Medicine and Ethics, Vol. 45, Issue 4 (Winter 2017), pp. 558-568",na,na,na,na,na
Understanding the Judicial Conference Committee on International Judicial Relations [article],"Halabi, Sam F. (Cited 31 times); Laughrey, Nanette K. (Cited 28 times)",3077,"Marquette Law Review, Vol. 99, Issue 2 (Winter 2015), pp. 239-282",99 Marq. L. Rev. 239 (Winter 2015),na,na,2,na
Does TRIPS Stop International IP Free-Riders [reviews],"Halabi, Sam F. (Cited 31 times)",3077,"Jotwell: The Journal of Things We Like (Lots), Vol. 2019, pp. 1-2",na,na,na,na,na
