Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Fairness versus Efficiency in Environmental Law [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Ecology Law Quarterly, Vol. 31, Issue 2 (2004), pp. 303-402",31 Ecology L.Q. 303 (2004),33,na,17,na
Ecosystem Management and the 1996 Sustainable Fisheries Act [article],"Hsu, Shi-Ling (Cited 291 times); Wilen, James E. (Cited 40 times)",5406,"Ecology Law Quarterly, Vol. 24, Issue 4 (1997), pp. 799-812",na,33,na,10,na
A Realistic Evaluation of Climate Change Litigation through the Lens of a Hypothetical Lawsuit [notes],"Hsu, Shi-Ling (Cited 291 times)",5406,"University of Colorado Law Review , Vol. 79, Issue 3 (2008), pp. 701-766",na,31,na,70,na
What Is a Tragedy of the Commons - Overfishing and the Campaign Spending Problem [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Albany Law Review, Vol. 69, Issue 1 (2005), pp. 75-138",69 Alb. L. Rev. 75 (2005-2006),29,na,74,na
A Two-Dimensional Framework for Analyzing Property Rights Regimes [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"U.C. Davis Law Review, Vol. 36, Issue 4 (April 2003), pp. 813-894",36 U.C. Davis L. Rev. 813 (2002-2003),28,1,6,na
The Identifiability Bias in Environmental Law [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Florida State University Law Review, Vol. 35, Issue 2 (Winter 2008), pp. 433-504",35 Fla. St. U. L. Rev. 433 (Winter 2008),22,na,4,na
A Game-Theoretic Approach to Regulatory Negotiation and a Framework for Empirical Analysis [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Harvard Environmental Law Review, Vol. 26, Issue 1 (2002), pp. 33-108",26 Harv. Envtl. L. Rev. 33 (2002),21,na,10,na
Litigating Canada-U.S. Transboundary Harm: International Environmental Lawmaking and the Threat of Extraterritorial Reciprocity [article],"Hsu, Shi-Ling (Cited 291 times); Parrish, Austen L. (Cited 340 times)",5406,"Virginia Journal of International Law, Vol. 48, Issue 1 (Fall 2007), pp. 1-64",48 Va. J. Int'l L. 1 (2007-2008),20,na,23,na
Reducing Emissions from the Electricity Generation Industry: Can We Finally Do It [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Tulane Environmental Law Journal, Vol. 14, Issue 2 (Summer 2001), pp. 427-462",na,19,na,2,na
A Prediction Market for Climate Outcomes [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"University of Colorado Law Review, Vol. 83, Issue 1 (2011), pp. 179-256",83 U. Colo. L. Rev. 179 (2011),14,na,12,na
"Capital Rigidities, Latent Externalities [article]","Hsu, Shi-Ling (Cited 291 times)",5406,"Houston Law Review, Vol. 51, Issue 3 (Winter 2014), pp. 719-780",51 Hous. L. Rev. 719 (2013-2014),5,na,8,na
Regulating Greenhouse Gases in Canada: Constitutional and Policy Dimensions [article],"Hsu, Shi-Ling (Cited 291 times); Elliot, Robin (Cited 70 times)",5406,"McGill Law Journal, Vol. 54, Issue 3 (Autumn 2009), pp. 463-516",54 McGill L. J. 463 (2009),5,na,20,na
A Game-Theoretic Model of International Climate Change Negotiations [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"New York University Environmental Law Journal, Vol. 19, Issue 1 (2011), pp. 14-86",19 N.Y.U. Envtl. L.J. 14 (2011-2012),5,na,9,na
The Accidental Postmodernists: A New Era of Skepticism in Environmental Policy [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Vermont Law Review, Vol. 39, Issue 1 (Fall 2014), pp. 27-88",39 Vt. L. Rev. 27 (2014-2015),5,na,5,na
What's Old is New: The Problem with New Source Review [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Regulation, Vol. 29, Issue 1 (Spring 2006), pp. 36-43",na,4,na,2,na
A Conservative Approach to Environmental Law: Be Data Driven [article],"Hsu, Shi-Ling (Cited 291 times)",5406,"Duke Environmental Law & Policy Forum, Vol. 23, Issue 2 (Spring 2013), pp. 281-290",23 Duke Envtl. L. & Pol'y F. 281 (Spring 2013),3,na,2,na
