Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Overallocation Problem in Cap-and-Trade: Moving toward Stringency [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Columbia Journal of Environmental Law, Vol. 34, Issue 2 (2009), pp. 395-446",34 Colum. J. Envtl. L. 395 (2009),36,3,44,na
Regulation by Third-Party Verification [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Boston College Law Review, Vol. 53, Issue 1 (January 2012), pp. 1-64",53 B.C. L. Rev. 1 (2012),31,na,38,na
Beyond Playing Banker: The Role of the Regulatory Agency in Emissions Trading [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Administrative Law Review, Vol. 59, Issue 2 (Spring 2007), pp. 269-314",59 Admin. L. Rev. 269 (2007),28,na,6,na
The Enforcement Challenge of Cap-and-Trade Regulation [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Environmental Law, Vol. 40, Issue 4 (Fall 2010), pp. 1195-1230",na,17,na,11,na
Harnessing Private Regulation [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Michigan Journal of Environmental & Administrative Law, Vol. 3, Issue 2 (Spring 2014), pp. 291-420",3 Mich. J. Envtl. & Admin. L. 291 (2013-2014),17,na,22,na
Adaptive Mitigation in the Electric Power Sector [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Brigham Young University Law Review, Vol. 2011, Issue 6 (2011), pp. 2115-2156",na,10,na,6,na
On Environmental Enforcement and Compliance: A Reply to Professor Crawford's Review of Making Law Mater: Environmental Protection and Legal Institutions in Brazil [article],"McAllister, Lesley K. (Cited 189 times)",3027,"George Washington International Law Review, Vol. 40, Issue 3 (2009), pp. 649-686",na,8,na,4,na
Oversight in Private Food Safety Auditing: Addressing Auditor Conflict of Interest [article],"Lytton, Timothy D. (Cited 278 times); McAllister, Lesley K. (Cited 189 times)",3027,"Wisconsin Law Review, Vol. 2014, Issue 2 (2014), pp. 289-336",na,8,na,22,na
Judging GMOs: Judicial Application of the Precautionary Principle in Brazil [comments],"McAllister, Lesley K. (Cited 189 times)",3027,"Ecology Law Quarterly, Vol. 32, Issue 1 (2005), pp. 149-174",na,7,na,10,na
Revisiting a Promising Institution: Public Law Litigation in the Civil Law World [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Georgia State University Law Review, Vol. 24, Issue 3 (Spring 2008), pp. 693-734",24 Ga. St. U. L. Rev. 693 (2007-2008),5,na,8,na
Co-Regulation in Mexican Environmental Law [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Utah Environmental Law Review, Vol. 32, Issue 2 (2012), pp. 181-210",na,5,na,7,na
Regional Climate Regulation: From State Competition to State Collaboration [article],"McAllister, Lesley K. (Cited 189 times)",3027,"San Diego Journal of Climate & Energy Law, Vol. 1, pp. 81-102",1 San Diego J. Climate & Energy L. 81 (2009),5,na,2,na
Enforcing Cap-and-Trade: A Tale of Two Programs [article],"McAllister, Lesley K. (Cited 189 times)",3027,"San Diego Journal of Climate & Energy Law, Vol. 2, Issue 1 (2010), pp. 1-28",2 San Diego J. Climate & Energy L. 1 (2010),5,na,1,na
Reorienting Regulation: Pollution Enforcement in Industrializing Countries [article],"McAllister, Lesley K. (Cited 189 times); Van Rooij, Benjamin (Cited 23 times); Kagan, Robert A. (Cited 809 times)",3027,"Law & Policy, Vol. 32, Issue 1 (January 2010), pp. 1-13",32 Law & Pol'y 1 (2010),4,na,15,na
Dimensions of Enforcement Style: Factoring in Regulatory Autonomy and Capacity [article],"McAllister, Lesley K. (Cited 189 times)",3027,"Law & Policy, Vol. 32, Issue 1 (January 2010), pp. 61-78",32 Law & Pol'y 61 (2010),2,na,16,na
Implementing the National Bioengineered Food Disclosure Standard [comments],"McAllister, Lesley K. (Cited 189 times)",3027,"Journal of Food Law and Policy, Vol. 13, Issue 1 (Spring 2017), pp. 134-145",na,1,na,25,na
Environmental Law Committee [article],"McAllister, Lesley K. (Cited 189 times)",3027,"State and Local Law News , Vol. 33, Issue 1 (Fall 2009), pp. 4-5",33 St. & Loc. L. News 4 (2009-2010),na,na,na,na
