Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Brussels Effect [article],"Bradford, Anu (Cited 192 times)",7350,"Northwestern University Law Review, Vol. 107, Issue 1 (2012), pp. 1-68",107 Nw. U. L. Rev. 1 (2012-2013),66,na,na,na
Universal Exceptionalism in International Law [article],"Bradford, Anu (Cited 192 times); Posner, Eric A. (Cited 6076 times)",7350,"Harvard International Law Journal, Vol. 52, pp. 1-54",52 Harv. Int'l L.J. 1 (2011),29,na,88,na
Assessing Theories of Global Governance: A Case Study of International Antitrust Regulation [article],na,7350,"Stanford Journal of International Law, Vol. 39, Issue 2 (Summer 2003), pp. 207-252",na,27,na,25,na
"When the WTO Works, and How It Fails [article]","Bradford, Anu (Cited 192 times)",7350,"Virginia Journal of International Law, Vol. 51, Issue 1 (Fall 2010), pp. 1-56",51 Va. J. Int'l L. 1 (2010-2011),21,na,33,na
International Antitrust Negotiations and the False Hope of the WTO [article],"Bradford, Anu (Cited 192 times)",7350,"Harvard International Law Journal , Vol. 48, Issue 2 (Summer 2007), pp. 383-440",48 Harv. Int'l L.J. 383 (2007),21,na,13,na
Efficient Enforcement in International Law [article],"Bradford, Anu (Cited 192 times); Ben-Shahar, Omri (Cited 1051 times)",7350,"Chicago Journal of International Law, Vol. 12, Issue 2 (Winter 2012), pp. 375-432",12 Chi. J. Int'l L. 375 (Winter 2012),7,na,35,na
"Proposed New Technology Transfer Black Exemption, The [article]",na,7350,"World Competition, Vol. 26, Issue 4 (December 2003), pp. 541-566",na,5,na,na,na
"New Technology Transfer Black Exemption, The [article]",na,7350,"World Competition, Vol. 27, Issue 3 (September 2004), pp. 351-364",na,5,na,1,na
Sharing the Risks and Rewards of Economic Migration [article],"Bradford, Anu (Cited 192 times)",7350,"University of Chicago Law Review, Vol. 80, Issue 1 (Winter 2013), pp. 29-58",na,4,na,8,na
How International Institutions Evolve [article],"Bradford, Anu (Cited 192 times)",7350,"Chicago Journal of International Law, Vol. 15, Issue 1 (Summer 2014), pp. 47-83",15 Chi. J. Int'l L. 47 (2014-2015),3,na,19,na
Reversible Rewards [article],"Ben-Shahar, Omri (Cited 1051 times); Bradford, Anu (Cited 192 times)",7350,"American Law and Economics Review, Vol. 15, Issue 1 (Spring 2013), pp. 156-186",na,2,na,na,na
Is E.U. Merger Control Used for Protectionsim: An Empirical Analysis [article],"Bradford, Anu (Cited 192 times); Jackson, Robert J. Jr. (Cited 322 times); Zytnick, Jonathan (Cited 1 times)",7350,"Journal of Empirical Legal Studies, Vol. 15, Issue 1 (March 2018), pp. 165-191",na,1,na,na,na
Foreword [comments],"Bermann, George A. (Cited 624 times); Bradford, Anu (Cited 192 times)",7350,"Columbia Journal of European Law, Vol. 24, Issue 3 (Fall 2018), pp. 525-526",na,na,na,7,na
Is There a Need for Multinational Competition Rules [article],na,7350,"Finnish Yearbook of International Law, Vol. 10, pp. 263-324",na,na,na,1,na
Competition Law around the World from 1889 to 2010: The Competition Law Index [article],"Bradford, Anu (Cited 192 times); Chilton, Adam S. (Cited 121 times)",7350,"Journal of Competition Law and Economics, Vol. 14, Issue 3 (September 2018), pp. 393-432",na,na,na,na,na
The New Technology Transfer Block Exemption - Will the New Block Exemption Balance the Goals of Innovation and Competition [article],na,7350,"IPL Newsletter, Vol. 21, Issue 4 (Summer 2003), pp. 32-44",na,na,na,na,na
Unintended Agency Problems: How International Bureaucracies Are Built and Empowered [article],"Bradford, Anu (Cited 192 times); Gadinis, Stavros (Cited 174 times); Linos, Katerina (Cited 32 times)",7350,"Virginia Journal of International Law, Vol. 57, Issue 2 (Spring 2018), pp. 159-220",57 Va. J. Int'l L. 159 (2017-2018),na,na,56,na
