Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Oversight Liability for Risk-Management Failures at Financial Firms [article],"Miller, Robert T. (Cited 110 times)",991,"Southern California Law Review, Vol. 84, Issue 1 (November 2010), pp. 47-124",84 S. Cal. L. Rev. 47 (2010-2011),33,na,20,na
The Economics of Deal Risk: Allocating Risk through Mac Clauses in Business Combination [article],"Miller, Robert T. (Cited 110 times)",991,"William and Mary Law Review, Vol. 50, Issue 6 (May 2009), pp. 2007-2104",50 Wm. & Mary L. Rev. 2007 (2008-2009),22,na,48,na
Morals in a Market Bubble [comments],"Miller, Robert T. (Cited 110 times)",991,"University of Dayton Law Review, Vol. 35, Issue 1 (Fall 2009), pp. 113-138",na,14,na,9,na
The Board's Duty to Monitor Risk after Citigroup [article],"Miller, Robert T. (Cited 110 times)",991,"University of Pennsylvania Journal of Business Law, Vol. 12, Issue 4 (Summer 2010 ), pp. 1153-1168",12 U. Pa. J. Bus. L. 1153 (2009-2010),12,1,24,na
Wrongful Omissions by Corporate Directors: Stone v. Ritter and Adapting the Process Model of the Delaware Business Judgment Rule [article],"Miller, Robert T. (Cited 110 times)",991,"University of Pennsylvania Journal of Business and Employment Law , Vol. 10, Issue 4 (Summer 2008), pp. 911-954",na,10,na,7,na
Canceling the Deal: Two Models of Material Adverse Change Clauses in Business Combination Agreements [article],"Miller, Robert T. (Cited 110 times)",991,"Cardozo Law Review, Vol. 31, Issue 1 (September 2009), pp. 99-204",31 Cardozo L. Rev. 99 (2009-2010),7,na,36,na
"Inefficient Results in the Market for Corporate Control: Highest Bidders, Highest-Value Users, and Socially Optimal Owners [article]","Miller, Robert T. (Cited 110 times)",991,"Journal of Corporation Law, Vol. 39, Issue 1 (Fall 2013), pp. 71-128",39 J. Corp. L. 71 (2013-2014),3,na,11,na
Corporations: The Short-Termism Debate [comments],"Veasey, E. Norman (Cited 1378 times); Bebchuk, Lucian A. (Cited 1687 times); Macey, Jonathan R. (Cited 7309 times); Miller, Robert T. (Cited 110 times)",991,"Mississippi Law Journal, Vol. 85, Issue 3 (2016), pp. 697-736",na,3,na,57,na
"RMBS Put-Back Litigations and the Efficient Allocation of Endogenous Risk over Time, the [article]","Miller, Robert T. (Cited 110 times)",991,"Review of Banking and Financial Law, Vol. 34, Issue 1 (Fall 2014), pp. 255-316",34 Rev. Banking & Fin. L. 255 (2014-2015),2,na,2,na
Smith v. Van Gorkom and the Kobayashi Maru: The Place of the Trans Union Case in the Development of Delaware Corporate Law [article],"Miller, Robert T. (Cited 110 times)",991,"William and Mary Business Law Review, Vol. 9, Issue 1 (November 2017), pp. 65-220",9 Wm. & Mary Bus. L. Rev. 65 (2017-2018),2,na,23,na
The Coasean Dissolution of Corporate Social Responsibility [article],"Miller, Robert T. (Cited 110 times)",991,"Chapman Law Review, Vol. 17, Issue 2 (Spring 2014), pp. 381-412",17 Chap. L. Rev. 381 (2013-2014),1,na,15,na
The Board Veto and Efficient Takeovers [article],"Miller, Robert T. (Cited 110 times)",991,"UCLA Law Review Discourse, Vol. 62, pp. 90-91",na,na,na,4,na
Norms of Equality Implicit in Capitalism [article],"Miller, Robert T. (Cited 110 times)",991,"Supreme Court Economic Review, Vol. 23, pp. 235-254",na,na,na,na,na
