Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Rethinking Marriage: Feminist Ideology, Economic Change, and Divorce Reform [article]","Carbone, June (Cited 1072 times); Brinig, Margaret F. (Cited 1010 times)",9690,"Tulane Law Review, Vol. 65, Issue 5 , pp. 953-1010",65 Tul. L. Rev. 953 (1990-1991),118,2,94,na
Reliance Interest in Marriage and Divorce [article],"Brinig, Margaret F. (Cited 1010 times); Carbone, June (Cited 1072 times)",9690,"Tulane Law Review, Vol. 62, Issue 5 , pp. 855-906",62 Tul. L. Rev. 855 (1987-1988),91,1,10,na
"Economics, Feminism, and the Reinvention of Alimony: A Reply to Ira Ellman [comments]","Carbone, June (Cited 1072 times)",9690,"Vanderbilt Law Review, Vol. 43, Issue 5 (October 1990), pp. 1463-1502",43 Vand. L. Rev. 1463 (1990),86,1,17,na
Income Sharing: Redefining the Family in Terms of Community [article],"Carbone, June (Cited 1072 times)",9690,"Houston Law Review, Vol. 31, Issue 2 (Summer 1994), pp. 359-416",31 Hous. L. Rev. 359 (Summer 1994),62,na,3,na
The Legal Definition of Parenthood: Uncertainty at the Core of Family Identity [article],"Carbone, June (Cited 1072 times)",9690,"Louisiana Law Review, Vol. 65, Issue 4 (Summer 2005), pp. 1295-1344",65 La. L. Rev. 1295 (2004-2005),60,2,38,na
Which Ties Bind - Redefining the Parent-Child Relationship in an Age of Genetic Certainty [article],"Carbone, June (Cited 1072 times); Cahn, Naomi (Cited 883 times)",9690,"William & Mary Bill of Rights Journal , Vol. 11, Issue 3 (April 2003), pp. 1011-1070",na,57,na,34,na
"Marriage, Parentage, and Child Support [article]","Carbone, June (Cited 1072 times); Cahn, Naomi (Cited 883 times)",9690,"Family Law Quarterly, Vol. 45, Issue 2 (Summer 2011), pp. 219-240",na,37,2,13,na
Seeing through the Emperor's New Clothes: Rediscovery of Basic Principles in the Administration of Bail [article],"Carbone, June (Cited 1072 times)",9690,"Syracuse Law Review, Vol. 34, Issue 2 (Spring 1983), pp. 517-574",34 Syracuse L. Rev. 517 (1983),34,25,57,na
The Missing Piece of the Custody Puzzle: Creating a New Model of Parental Partnership [article],"Carbone, June (Cited 1072 times)",9690,"Santa Clara Law Review, Vol. 39, Issue 4 (1999), pp. 1091-1152",na,32,na,4,na
"Markets, Subsidies, Regulation, and Trust: Building Ethical Understandings into the Market for Fertility Services [comments]","Carbone, June (Cited 1072 times); Gottheim, Paige (Cited 31 times)",9690,"Journal of Gender, Race & Justice, Vol. 9, Issue 3 (Spring 2006), pp. 509-548",na,31,na,20,na
Between Private Ordering and Public Fiat: A New Paradigm for Family Law Decision-Making [article],"Fink, Howard (Cited 59 times); Carbone, June (Cited 1072 times)",9690,"Journal of Law & Family Studies, Vol. 5, Issue 1 (2003), pp. 1-70",5 J.L. & Fam. Stud. 1 (2003),26,na,7,na
"The Futility of Coherence: The ALI's Principles of the Law of Family Dissolution, Compensatory Spousal Payments [article]","Carbone, June (Cited 1072 times)",9690,"Journal of Law & Family Studies, Vol. 4, pp. 43-78",na,25,na,4,na
The Role of Contract Principles in Determining the Validity of Surrogacy Contracts [article],"Carbone, June R. (Cited 1072 times)",9690,"Santa Clara Law Review, Vol. 28, Issue 3 (1988), pp. 581-610",28 Santa Clara L. Rev. 581 (1988),25,na,14,na
Deep Purple: Religious Shades of Family Law [article],"Cahn, Noami (Cited 25 times); Carbone, June (Cited 1072 times)",9690,"West Virginia Law Review, Vol. 110, Issue 1 (Fall 2007), pp. 459-500",na,25,na,8,na
The Triple System of Family Law [article],"Carbone, June (Cited 1072 times); Cahn, Naomi (Cited 883 times)",9690,"Michigan State Law Review, Vol. 2013, Issue 4 (2013), pp. 1185-1230",na,24,na,12,na
The Role of Adoption in Winning Public Recognition for Adult Partnerships [article],"Carbone, June (Cited 1072 times)",9690,"Capital University Law Review, Vol. 35, Issue 2 (Winter 2006), pp. 341-398",na,22,na,2,na
Nonmarriage [article],"Carbone, June (Cited 1072 times); Cahn, Naomi (Cited 883 times)",9690,"Maryland Law Review, Vol. 76, Issue 1 (2016), pp. 55-121",76 Md. L. Rev. 55 (2016-2017),19,na,42,na
Embryo Fundamentalism [article],"Carbone, June (Cited 1072 times); Cahn, Naomi (Cited 883 times)",9690,"William & Mary Bill of Rights Journal, Vol. 18, Issue 4 (May 2010), pp. 1015-1052",na,19,na,21,na
"Unpacking Inequality and Class: Family, gender and the Reconstruction of Class Barriers [article]","Carbone, June (Cited 1072 times)",9690,"New England Law Review, Vol. 45, Issue 3 (Spring 2011), pp. 527-568",45 New Eng. L. Rev. 527 (2010-2011),16,na,14,na
