Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
A Tale of Three Markets: The Law and Economics of Predatory Lending [article],"Engel, Kathleen C. (Cited 474 times); McCoy, Patricia A. (Cited 694 times)",1882,"Texas Law Review, Vol. 80, Issue 6 (May 2002), pp. 1255-1382",80 Tex. L. Rev. 1255 (May 2002),228,12,91,na
Turning a Blind Eye: Wall Street Finance of Predatory Lending [article],"Engel, Kathleen C. (Cited 474 times); McCoy, Patricia A. (Cited 694 times)",1882,"Fordham Law Review, Vol. 75, Issue 4 (March 2007), pp. 2039-2104",75 Fordham L. Rev. 2039 (March 2007),147,3,43,na
Systemic Risk through Securitization: The Result of Deregulation and Regulatory Failure [article],"McCoy, Patricia A. (Cited 694 times); Pavlov, Andrey D. (Cited 88 times); Wachter, Susan M. (Cited 277 times)",1882,"Connecticut Law Review, Vol. 41, Issue 4 (May 2009), pp. 1327-1376",41 Conn. L. Rev. 1327 (2008-2009),73,2,85,na
Rethinking Disclosure in a World of Risk-Based Pricing [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Harvard Journal on Legislation, Vol. 44, Issue 1 (Winter 2007), pp. 123-166",na,46,na,19,na
A Behavioral Analysis of Predatory Lending [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Akron Law Review, Vol. 38, Issue 4 (2005), pp. 725-740",na,45,na,28,na
The Consumer Financial Protection Bureau: Financial Regulation for the twenty-First Century [article],"Kennedy, Leonard J. (Cited 52 times); McCoy, Patricia A. (Cited 694 times); Bernstein, Ethan (Cited 24 times)",1882,"Cornell Law Review, Vol. 97, Issue 5 (July 2012), pp. 1141-1176",na,24,3,121,na
The CRA Implications of Predatory Lending [article],"Engel, Kathleen C. (Cited 474 times); McCoy, Patricia A. (Cited 694 times)",1882,"Fordham Urban Law Journal, Vol. 29, Issue 4 (April 2002), pp. 1571-1606",na,24,na,8,na
Realigning Auditors' Incentives [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Connecticut Law Review, Vol. 35, Issue 3 (Spring 2003), pp. 989-1012",na,23,na,9,na
A Political Economy of the Business Judgment Rule in Banking: Implication for Corporate Law [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Case Western Reserve Law Review, Vol. 47, Issue 1 (Fall 1996), pp. 1-80",47 Case W. Res. L. Rev. 1 (1996-1997),18,na,8,na
Musings on the Seeming Inevitability of Global Convergence in Banking Law [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Connecticut Insurance Law Journal, Vol. 7, Issue 2 (2000-2001), pp. 433-464",7 Conn. Ins. L.J. 433 (2000-2001),14,na,2,na
Barriers to Foreclosure Prevention during the Financial Crisis [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Arizona Law Review, Vol. 55, Issue 3 (2013), pp. 723-774",55 Ariz. L. Rev. 723 (2013),12,5,6,na
The Notional Business Judgement Rule in Banking [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Catholic University Law Review, Vol. 44, Issue 4 (Summer 1995), pp. 1031-1080",44 Cath. U. L. Rev. 1031 (1994-1995),12,na,6,na
Levers of Law Reform: Public Goods and Russian Banking [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Cornell International Law Journal, Vol. 30, Issue 1 (1997), pp. 45-138",30 Cornell Int'l L.J. 45 (1997),9,na,1,na
Public Engagement in Rulemaking: The Consumer financial Protection Bureau's New Approach [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Brooklyn Journal of Corporate, Financial & Commercial Law , Vol. 7, Issue 1 (Fall 2012), pp. 1-24",7 Brook. J. Corp. Fin. & Com. L. 1 (Fall 2012),4,na,8,na
A Tale of Three Markets Revisited [comments],"Engel, Kathleen C. (Cited 474 times); McCoy, Patricia A. (Cited 694 times)",1882,"Texas Law Review, Vol. 82, Issue 2 (December 2003), pp. 439-444",na,4,na,1,na
Countercyclical Regulation and Its Challenges [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Arizona State Law Journal, Vol. 47, Issue 4 (Winter 2015), pp. 1181-1238",47 Ariz. St. L.J. 1181 (2015),3,na,10,na
Degrees of Intermediation [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Wake Forest Law Review, Vol. 50, Issue 3 (2015), pp. 551-578",na,3,na,11,na
Keeping Tabs on Financial Innovation: Product Identifiers in Consumer Financial Regulation [article],"Carpenter, Daniel (Cited 7 times); McCoy, Patricia A. (Cited 694 times)",1882,"North Carolina Banking Institute, Vol. 18, Issue 1 (November 2013), pp. 195-226",18 N.C. Banking Inst. 195 (2013-2014),3,na,4,na
Has the Mortgage Pendulum Swung Too Far: Reviving Access to Mortgage Credit [comments],"McCoy, Patricia A. (Cited 694 times)",1882,"Boston College Journal of Law and Social Justice, Vol. 37, Issue 2 (2017), pp. 213-234",na,1,na,12,na
The Faulty Foundation of the Draft Restatement of Consumer Contracts [notes],"Levitin, Adam J. (Cited 856 times); Kim, Nancy S. (Cited 224 times); Kunz, Christina L. (Cited 171 times); Linzer, Peter (Cited 636 times); McCoy, Patricia A. (Cited 694 times); Moringiello, Juliet M. (Cited 355 times); Renuart, Elizabeth A.; Willis, Lauren E. (Cited 317 times)",1882,"Yale Journal on Regulation, Vol. 36, Issue 1 (Winter 2019), pp. 447-470",na,1,na,3,na
Why Cyclicality Matters to Access to Mortgage Credit [article],"McCoy, Patricia A. (Cited 694 times); Wachter, Susan M. (Cited 277 times)",1882,"Boston College Journal of Law and Social Justice, Vol. 37, Issue 2 (2017), pp. 361-394",na,na,na,5,na
Systemic Risk Oversight and the Shifting Balance of State and Federal Authority over Insurance [article],"McCoy, Patricia A. (Cited 694 times)",1882,"UC Irvine Law Review, Vol. 5, Issue 6 (2015), pp. 1389-1442",na,na,na,10,na
Footprints of a Just Man: the Case Law of Judge Robert S. Vance [article],"Pearson, John H. (Cited 28 times); McCoy, Patricia A. (Cited 694 times); Peeler, David R.; Kandel, Randy Frances (Cited 89 times)",1882,"Alabama Law Review, Vol. 42, Issue 3 (Spring 1991), pp. 989-1198",42 Ala. L. Rev. 989 (1990-1991),na,na,1,na
Technology Shifts and the Law: Year 2000 Readiness for Banks and Thrifts [article],"McCoy, Patricia A. (Cited 694 times)",1882,"Annual Review of Banking Law, Vol. 19, pp. 153-202",19 Ann. Rev. Banking L. 153 (2000),na,na,1,na
