Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"The Tort Law Debate, Efficiency, and the Kingdom of the Ill: A Critique of the Insurance Theory of Compensation [article]","Pryor, Ellen Smith (Cited 343 times)",6572,"Virginia Law Review, Vol. 79, Issue 1 (February 1993), pp. 91-152",79 Va. L. Rev. 91 (February 1993),54,na,4,na
Stories We Tell: Intentional Harm and the Quest for Insurance Funding [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Texas Law Review, Vol. 75, Issue 7 , pp. 1721-1764",na,53,na,11,na
Defense Lawyers' Professional Responsibilities: Part I--Excess Exposure Cases [article],"Pryor, Ellen S. (Cited 343 times); Silver, Charles (Cited 1565 times)",6572,"Texas Law Review, Vol. 78, Issue 3 , pp. 599-678",78 Tex. L. Rev. 599 (1999-2000),29,3,6,na
The Tort Liability Regime and the Duty to Defend [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Maryland Law Review, Vol. 58, Issue 1 (1999), pp. 1-54",58 Md. L. Rev. 1 (1999),24,8,4,na
Introduction to the Symposium [comments],"Pryor, Ellen Smith (Cited 343 times); Silver, Charles (Cited 1565 times)",6572,"Texas Law Review, Vol. 72, Issue 6 (May 1994), pp. 1203-1208",na,24,2,3,na
Defense Lawyers' Professional Responsibilities: Part III - Contested Coverage Cases [article],"Pryor, Ellen S. (Cited 343 times); Silver, Charles (Cited 1565 times)",6572,"Georgetown Journal of Legal Ethics, Vol. 15, Issue 1 (Fall 2001), pp. 29-94",15 Geo. J. Legal Ethics 29 (2001-2002),19,2,7,na
Rehabilitating Tory Compensation [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Georgetown Law Journal, Vol. 91, Issue 3 (March 2003), pp. 659-694",na,19,na,17,na
After the Judgment [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Virginia Law Review, Vol. 88, Issue 8 (December 2002), pp. 1757-1830",na,15,na,90,na
The Economic Loss Rule and Liability Insurance [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Arizona Law Review, Vol. 48, Issue 4 (2006), pp. 905-924",na,14,6,20,na
Compensation and the Ineradicable Problems of Pain [article],"Pryor, Ellen Smith (Cited 343 times)",6572,"George Washington Law Review , Vol. 59, Issue 2 (1990-1991), pp. 239-306",59 Geo. Wash. L. Rev. 239 (1990-1991),13,1,2,na
Comparative Fault and Insurance Bad Faith [article],"Pryor, Ellen Smith (Cited 343 times)",6572,"Texas Law Review, Vol. 72, Issue 6 (May 1994), pp. 1505-1564",na,12,2,7,na
The Effect of Bad-Faith Laws on First-Party Insurance Claims Decisions [article],"Browne, Mark J. (Cited 11 times); Pryor, Ellen S. (Cited 343 times); Puetz, Bob (Cited 11 times)",6572,"Journal of Legal Studies, Vol. 33, Issue 2 (June 2004), pp. 355-390",33 J. Legal Stud. 355 (2004),11,1,1,na
Compensation and a Consequential Model of Loss [article],"Pryor, Ellen Smith (Cited 343 times)",6572,"Tulane Law Review, Vol. 64, Issue 4 , pp. 783-856",64 Tul. L. Rev. 783 (1989-1990),11,1,2,na
"Noneconomic Damages, Suffering, and the Role of the Plaintiff's Lawyer [article]","Pryor, Ellen S. (Cited 343 times)",6572,"DePaul Law Review, Vol. 55, Issue 2 (Winter 2006), pp. 563-600",na,8,na,3,na
Restatement (Third) of Torts: Coordination and Continuation [comments],"Pryor, Ellen (Cited 343 times)",6572,"Wake Forest Law Review, Vol. 44, Issue 5 (2009), pp. 1383-1395",na,8,na,15,na
Mapping the Changing Boundaries of the Duty to Defend in Texas [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Texas Tech Law Review, Vol. 31, Issue 3 (2000), pp. 869-930",31 Tex. Tech L. Rev. 869 (2000),7,6,5,na
Part of the Whole: Tort Law's Compensatory Failures through a Wider Lens [notes],"Pryor, Ellen S. (Cited 343 times)",6572,"Review of Litigation, Vol. 27, Issue 2 (Winter 2008), pp. 307-332",na,6,na,5,na
Peculiar Risk in American Tort Law [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Pepperdine Law Review, Vol. 38, Issue 2 (2011), pp. 393-418",na,5,na,3,na
Student Competency Testing in Texas [article],"Pryor, Ellen Smith (Cited 343 times)",6572,"St. Mary's Law Journal, Vol. 16, Issue 4 (1985), pp. 903-932",na,5,1,2,na
Concurrent Mediation of Liability and Insurance Coverage Disputes [article],"Pryor, Ellen S. (Cited 343 times); Pryor, Will (Cited 22 times)",6572,"Connecticut Insurance Law Journal, Vol. 4, Issue 2 (1997-1998), pp. 485-520",4 Conn. Ins. L.J. 485 (1997-1998),2,na,1,na
The Challenge of Teaching Damages [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Saint Louis University Law Journal, Vol. 45, Issue 3 (Summer 2001), pp. 817-830",na,2,na,1,na
"Tort Developments, 1985-1996 [article]","Pryor, Ellen S. (Cited 343 times)",6572,"Journal of Legal Education, Vol. 46, Issue 4 (December 1996), pp. 609-626",na,1,na,1,na
What Can We Hope for from Law [article],"Pryor, Ellen S. (Cited 343 times)",6572,"Pepperdine Law Review , Vol. 36, Special Issue (2009), pp. 547-572",na,1,na,2,na
Preface and Acknowledgments [comments],"Pryor, Ellen Smith (Cited 343 times); Silver, Charles (Cited 1565 times); Syverud, Kent D. (Cited 941 times)",6572,"Defense Counsel Journal, Vol. 70, Special Issue (October 2003), pp. 3-4",na,na,na,na,na
Compensation and the Ineradicable Problems of Pain [article],"Pryor, Ellen Smith (Cited 343 times)",6572,"Workers' Compensation Law Review, Vol. 14, pp. 307-374",na,na,na,na,na
