Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Filibuster [article],"Fisk, Catherine (Cited 1106 times); Chemerinsky, Erwin (Cited 6659 times)",4200,"Stanford Law Review, Vol. 49, Issue 2 (January 1997), pp. 181-254",49 Stan. L. Rev. 181 (1996-1997),144,3,50,na
The Last Article about the Language of ERISA Preemption: A Case Study of the Failure of Textualism [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Harvard Journal on Legislation, Vol. 33, Issue 1 (Winter 1996), pp. 35-104",33 Harv. J. on Legis. 35 (1996),104,6,8,na
Credit Where It's Due: The Law and Norms of Attribution [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Georgetown Law Journal , Vol. 95, Issue 1 (November 2006), pp. 49-118",95 Geo. L.J. 49 (November 2006),75,na,34,na
The NLRB in Administrative Law Exile: Problems with Its Structure and Function and Suggestions for Reform [article],"Fisk, Catherine L. (Cited 1106 times); Malamud, Deborah C. (Cited 437 times)",4200,"Duke Law Journal, Vol. 58, Issue 8 (May 2009), pp. 2013-2086",na,57,4,16,na
"Working Knowledge: Trade Secrets, Restrictive Covenants in Employment, and the Rise of Corporate Intellectual Property, 1800-1920 [article]","Fisk, Catherine L. (Cited 1106 times)",4200,"Hastings Law Journal, Vol. 52, Issue 2 (January 2001), pp. 441-536",52 Hastings L.J. 441 (January 2001),54,na,47,na
"Removing the Fuel of Interest from the Fire of Genius': Law and the Employee Inventor, 1830-1930 [article]","Fisk, Catherine L. (Cited 1106 times)",4200,"University of Chicago Law Review, Vol. 65, Issue 4 (Fall 1998), pp. 1127-1198",65 U. Chi. L. Rev. 1127 (Fall 1998),53,na,10,na
Lochner Redux: The Renaissance of Laissez-Faire Contract in the Federal Common Law of Employee Benefits [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Ohio State Law Journal, Vol. 56, Issue 1 (1995), pp. 153-234",56 Ohio St. L.J. 153 (1995),50,5,2,na
"Political Speech and Association Rights after Knox v. Seiu, Local 1000 [article]","Fisk, Catherine L. (Cited 1106 times); Chemerinsky, Erwin (Cited 6659 times)",4200,"Cornell Law Review, Vol. 98, Issue 5 (July 2013), pp. 1023-1092",98 Cornell L. Rev. 1023 (2012-2013),49,na,18,na
Authors at Work: The Origins of the Work-for-Hire Doctrine [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Yale Journal of Law & the Humanities, Vol. 15, Issue 1 (Winter 2003), pp. 1-70",15 Yale J.L. & Human. 1 (2003),45,na,29,na
Union Lawyers and Employment Law [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Berkeley Journal of Employment and Labor Law, Vol. 23, Issue 1 (2002), pp. 57-106",23 Berkeley J. Emp. & Lab. L. 57 (2002),41,na,10,na
"Privacy, Power, and Humiliation at Work: Re-Examining Appearance Regulation as an Invasion of Privacy [article]","Fisk, Catherine L. (Cited 1106 times)",4200,"Louisiana Law Review, Vol. 66, Issue 4 (Summer 2006), pp. 1111-vi",66 La. L. Rev. 1111 (2005-2006),35,na,31,na
The Expressive Interest of Associations [article],"Chemerinsky, Erwin (Cited 6659 times); Fisk, Catherine (Cited 1106 times)",4200,"William & Mary Bill of Rights Journal, Vol. 9, Issue 3 (April 2001), pp. 595-618",na,34,na,6,na
"Civil Rights without Remedies: Vicarious Liability under Title VII, Section 1983, and Title IX [article]","Fisk, Catherine (Cited 1106 times); Chemerinsky, Erwin (Cited 6659 times)",4200,"William & Mary Bill of Rights Journal, Vol. 7, Issue 3 (April 1999), pp. 755-800",na,33,na,13,na
What Is Commercial Speech - The Issue Not Decided in Nike v. Kasky [article],"Chemerinsky, Erwin (Cited 6659 times); Fisk, Catherine (Cited 1106 times)",4200,"Case Western Reserve Law Review, Vol. 54, Issue 4 (Summer 2004), pp. 1143-1160",na,32,na,21,na
The Jurisprudence of Yogi Berra [article],"Araiza, William D. (Cited 477 times); Burcham, David W. (Cited 45 times); Coskran, William G. (Cited 41 times); Costello, Jan C. (Cited 142 times); Findley, Roger W. (Cited 85 times); Fisk, Catherine L. (Cited 1106 times); Fonda, Judy A.; Friedler, Edith Z. (Cited 31 times); Gold, Victor J. (Cited 309 times); Goldberg, Charlotte K. (Cited 52 times); Hull, Bryan D. (Cited 41 times); Ikemoto, Lisa C. (Cited 450 times); Leonard, David P. (Cited 434 times); Levenson, Laurie L. (Cited 464 times); May, Christopher N. (Cited 115 times); McLaughlin, Gerald T. (Cited 368 times); Pillsbury, Samuel H. (Cited 350 times); Pratt, Katherine T. (Cited 41 times); Roberts, Florrie Young (Cited 64 times); Seto, Theodore P. (Cited 205 times); Siegel, Arnold I. (Cited 24 times); Sliskovich, Joseph V. (Cited 3 times); Tate, Kathryn W. (Cited 81 times); Tunick, David C. (Cited 51 times); Vairo, Georgene (Cited 187 times); Williams, Gary Carleton; Zavos, Harry N. (Cited 18 times); Chemerinsky, Erwin (Cited 6659 times); Cooper, Edward H. (Cited 649 times); Eisenberg, Kalman S.; Harris, Jennifer (Cited 15 times); Hill, Ruth; Horowitz, Paul (Cited 20 times); Klein, Roberta M.; Lower, Frederick J. Jr.; Mullenix, Linda S. (Cited 2052 times); Tonner, Grace C.; Uelman, Gerald F. (Cited 1 times); Waldman, Ayelet",4200,"Emory Law Journal , Vol. 46, Issue 2 (Spring 1997), pp. 697-790",46 Emory L. J. 697 (1997),30,7,9,na
In Defense of Filibustering Judicial Nominations [article],"Fisk, Catherine (Cited 1106 times); Chemerinsky, Erwin (Cited 6659 times)",4200,"Cardozo Law Review, Vol. 26, Issue 2 (January 2005), pp. 331-352",na,29,na,12,na
First Contract Arbitration and the Employee Free Choice Act [article],"Fisk, Catherine L. (Cited 1106 times); Pulver, Adam R. (Cited 36 times)",4200,"Louisiana Law Review , Vol. 70, Issue 1 (Fall 2009), pp. 47-96",70 La. L. Rev. 47 (2009-2010),24,3,10,na
ERISA Preemption of State and Local Laws on Domestic Partnership and Sexual Orientation Discrimination in Employment [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"UCLA Women's Law Journal, Vol. 8, Issue 2 (Srping/Summer 1998), pp. 267-312",na,23,na,5,na
Reflections on the New Psychological Contract and the Ownership of Human Capital [comments],"Fisk, Catherine L. (Cited 1106 times)",4200,"Connecticut Law Review, Vol. 34, Issue 3 (Spring 2002), pp. 765-786",na,20,na,8,na
Knowledge Work: New Metaphors for the New Economy [comments],"Fisk, Catherine L. (Cited 1106 times)",4200,"Chicago-Kent Law Review, Vol. 80, Issue 2 (2005), pp. 839-873",na,20,na,6,na
In Defense of the Big Tent: The Importance of Recognizing the Many Audiences for Legal Scholarship [article],"Chemerinsky, Erwin (Cited 6659 times); Fisk, Catherine (Cited 1106 times)",4200,"Tulsa Law Journal, Vol. 34, Issue 4 (Summer 1999), pp. 667-678",na,19,na,na,na
Harris v. Quinn and the Contradictions of Compelled Speech [article],"Fisk, Catherine L. (Cited 1106 times); Poueymirou, Margaux (Cited 18 times)",4200,"Loyola of Los Angeles Law Review, Vol. 48, Issue 2 (Winter 2014), pp. 439-492",48 Loy. L. A. L. Rev. 439 (2014-2015),17,na,14,na
Labor Protest under the New First Amendment [article],"Fisk, Catherine (Cited 1106 times); Rutter, Jessica (Cited 15 times)",4200,"Berkeley Journal of Employment and Labor Law, Vol. 36, Issue 2 (2015), pp. 277-[i]",36 Berkeley J. Emp. & Lab. L. 277 (2015),15,na,24,na
Preemption and Civic Democracy in the Battle over Wal-Mart [notes],"Fisk, Catherine L. (Cited 1106 times); Oswalt, Michael M. (Cited 53 times)",4200,"Minnesota Law Review, Vol. 92, Issue 5 (May 2008), pp. 1502-1538",na,15,1,10,na
The Failing Faith in Class Actions: Wal-Mart v. Dukes and AT&T Mobility v. Concepcion [comments],"Fisk, Catherine (Cited 1106 times); Chemerinsky, Erwin (Cited 6659 times)",4200,"Duke Journal of Constitutional Law & Public Policy, Vol. 7, Issue 1 (2011), pp. 73-98",na,14,na,8,na
Collective Actions and Joinder of Parties in Arbitration: Implications of DR Horton and Concepcion [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Berkeley Journal of Employment and Labor Law, Vol. 35, Issue 1-2 (2014), pp. 175-200",35 Berkeley J. Emp. & Lab. L. 175 (2014),12,na,11,na
Employer-Provided Child Care under Title VII: Toward an Employer's Duty to Accommodate Child Care Responsibilities of Employees [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Berkeley Women's Law Journal, Vol. 2, Issue 1 (Fall 1986), pp. 89-138",2 Berkeley Women's L.J. 89 (1986),10,na,3,na
"The Role of Private Intellectual Property Rights in Markets for Labor and Ideas: Screen Credit and the Writers Guild of America, 1938-2000 [article]","Fisk, Catherine L. (Cited 1106 times)",4200,"Berkeley Journal of Employment and Labor Law, Vol. 32, Issue 2 (2011), pp. 215-278",32 Berkeley J. Emp. & Lab. L. 215 (2011),9,na,25,na
The Anti-Subordination Principle of Labor and Employment Law Preemption [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Harvard Law & Policy Review, Vol. 5, Issue 1 (Winter 2011), pp. 17-44",na,9,na,8,na
Foreword: Making Makeup Matter [comments],"Carbado, Devon (Cited 1657 times); Fisk, Catherine (Cited 1106 times); Gulati, Mitu (Cited 2693 times)",4200,"Duke Journal of Gender Law & Policy, Vol. 14, Issue 1 (January 2007), pp. 1-12",na,8,na,65,na
Contingent Loyalty and Restricted Exit: Commentary on the Restatement of Employment Law [article],"Fisk, Catherine (Cited 1106 times); Barry, Adam (Cited 8 times)",4200,"Employee Rights and Employment Policy Journal, Vol. 16, Issue 2 (2012), pp. 413-464",na,8,na,6,na
Police Unions [article],"Fisk, Catherine L. (Cited 1106 times); Richardson, L. Song (Cited 417 times)",4200,"George Washington Law Review, Vol. 85, Issue 3 (May 2017), pp. 712-799",85 Geo. Wash. L. Rev. 712 (2017),7,na,109,na
Workplace Democracy and Democratic Worker Organizations: Notes on Worker Centers [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Theoretical Inquiries in Law, Vol. 17, Issue 1 (January 2016), pp. 101-130",17 Theoretical Inq. L. 101 (2016),7,na,19,na
Imagine a World Where Employers Are Required to Bargain with Minority Unions [article],"Fisk, Catherine (Cited 1106 times); Tashlitsky, Xenia (Cited 6 times)",4200,"ABA Journal of Labor and Employment Law, Vol. 27, Issue 1 (Fall 2011), pp. 1-22",27 A.B.A. J. Lab. & Emp. L. 1 (2011-2012),6,na,11,na
Working Group on Chapter 4 of the Proposed Restatement of Employment Law: The Tort of Wrongful Discipline in Violation of Public Policy [article],"Grodin, Joseph R. (Cited 683 times); Secunda, Paul M. (Cited 470 times); Bales, Richard A. (Cited 742 times); Corrada, Roberto L. (Cited 119 times); Fisk, Catherine L. (Cited 1106 times); Kim, Pauline T. (Cited 848 times)",4200,"Employee Rights and Employment Policy Journal, Vol. 13, Issue 1 (2009), pp. 159-204",na,6,na,3,na
Supervisors in a World of Flat Hierarchies [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Hastings Law Journal, Vol. 64, Issue 5 (June 2013), pp. 1403-1420",na,6,na,34,na
The Rampart Scandal: Policing the Criminal Justice System [article],"Burcham, David W. (Cited 45 times); Fisk, Catherine L. (Cited 1106 times)",4200,"Loyola of Los Angeles Law Review, Vol. 34, Issue 2 (2001), pp. 537-544",na,5,na,11,na
A Progressive Labor Vision of the First Amendment: Past as Prologue [comments],"Fisk, Catherine L. (Cited 1106 times)",4200,"Columbia Law Review, Vol. 118, Issue 7 (November 2018), pp. 2057-2094",na,4,na,na,na
Still Learning Something of Legislation: The Judiciary in the History of Labor Law [reviews],"Fisk, Catherine (Cited 1106 times)",4200,"Law and Social Inquiry, Vol. 19, Issue 1 (Winter 1994), pp. 151-186",na,3,na,5,na
"Looking for a Miracle - Women, Work, and Effective Legal Change [comments]","Fisk, Catherine L. (Cited 1106 times)",4200,"Duke Journal of Gender Law & Policy, Vol. 13, pp. 1-6",na,2,na,24,na
Law As...: Theory and Method in Legal History: Foreword [comments],"Fisk, Catherine L. (Cited 1106 times); Gordon, Robert W. (Cited 2700 times)",4200,"UC Irvine Law Review, Vol. 1, Issue 3 (2011), pp. 519-542",na,1,na,15,na
Hollywood Writers and the Gig Economy [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"University of Chicago Legal Forum, Vol. 2017, pp. 177-204",na,1,na,42,na
California Co-Enforcement Initiatives That Facilitate Worker Organizing [article],"Patel, Seema N. (Cited 1 times); Fisk, Catherine L. (Cited 1106 times)",4200,"Harvard Law and Policy Review Online, Vol. 12, pp. 1-21",12 Harv. L & Pol'y Rev. Online 1 (2017),1,na,16,na
Foreword [comments],"Seiler, Bryan M. (Cited 9 times); Cooper, Laura J. (Cited 137 times); Fisk, Catherine L. (Cited 1106 times)",4200,"Minnesota Law Review, Vol. 92, Issue 5 (May 2008), pp. 1289-1295",na,1,na,4,na
Our Institutional Commitment to Teach about the Legal Profession [comments],"Southworth, Ann (Cited 357 times); Fisk, Catherine L. (Cited 1106 times)",4200,"UC Irvine Law Review, Vol. 1, Issue 1 (2011), pp. 73-96",na,na,na,5,na
Reimagining Collective Rights in the Workplace [comments],"Fisk, Catherine L. (Cited 1106 times)",4200,"UC Irvine Law Review, Vol. 4, Issue 2 (May 2014), pp. 523-538",na,na,na,4,na
Restoring Equity in Right-to-Work Law [article],"Fisk, Catherine L. (Cited 1106 times); Sachs, Benjamin I. (Cited 370 times)",4200,"UC Irvine Law Review, Vol. 4, Issue 2 (May 2014), pp. 857-880",na,na,na,31,na
Unequal Treatment - The Speech and Association Rights of Employees: Implications of Knox and Harris [article],"Fisk, Catherine (Cited 1106 times); Chemerinsky, Erwin (Cited 6659 times)",4200,"Advance: The Journal of the ACS Issue Briefs, Vol. 8, pp. 55-72",8 Advance 55 (2014),na,na,1,na
Is It Time for a New Free Speech Fight: Thoughts on Whether the First Amendment Is a Friend Or Foe of Labor [comments],"Fisk, Catherine L. (Cited 1106 times)",4200,"Berkeley Journal of Employment and Labor Law, Vol. 39, Issue 1 (2018), pp. 253-270",na,na,na,na,na
There is Still So Much to Learn from Legislation [comments],"Fisk, Catherine (Cited 1106 times)",4200,"Law and Social Inquiry, Vol. 19, Issue 1 (Winter 1994), pp. 217-222",na,na,na,na,na
"The Role of the Judiciary When the Agency Confirmation Process Stalls: Thoughts on the Two-Member NLRB and the Questions the Supreme Court Should Have, but Didn't, Address in New Process Steel, L.P. v. NLRB [article]","Fisk, Catherine L. (Cited 1106 times)",4200,"FIU Law Review, Vol. 5, Issue 2 (Spring 2010), pp. 593-616",na,na,na,na,na
Exaggerating the Effects of Janus: a Reply to Professors Baude and Volokh [comments],"Chemerinsky, Erwin (Cited 6659 times); Fisk, Catherine L. (Cited 1106 times)",4200,"Harvard Law Review Forum, Vol. 132, Issue 2 (November 2018), pp. 42-58",na,na,na,na,na
Improvising the Future of Worker Mobilization [reviews],"Fisk, Catherine (Cited 1106 times)",4200,"Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [399]-[400]",na,na,na,na,na
Equality on Trial: Gender and Rights in the Modern American Workplace [reviews],"Fisk, Catherine L. (Cited 1106 times)",4200,"Law and History Review, Vol. 35, Issue 3 (August 2017), pp. 837-ii",na,na,na,7,na
Thoughts on Treating Union Representation Processes as a Market in Need of Legally Required Disclosure of Information [comments],"Fisk, Catherine L. (Cited 1106 times)",4200,"Virginia Law Review in Brief, Vol. 94, pp. 1-8",na,na,na,2,na
Humiliation at Work [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"William & Mary Journal of Women and the Law, Vol. 8, Issue 1 (Fall 2001), pp. 73-96",na,na,na,8,na
The Writer's Share [article],"Fisk, Catherine L. (Cited 1106 times)",4200,"Suffolk University Law Review, Vol. 50, Issue 4 (2017), pp. 621-648",50 Suffolk U. L. Rev. 621 (2017),na,na,8,na
Labor Power and Industrial and Political Democracy [reviews],"Fisk, Catherine (Cited 1106 times)",4200,"Jotwell: The Journal of Things We Like (Lots), Vol. 2019, pp. 1-3",na,na,na,na,na
