Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Antitrust Policy after Chicago [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Michigan Law Review, Vol. 84, Issue 2 (November 1985), pp. 213-284",84 Mich. L. Rev. 213 (1985-1986),285,na,34,na
Anticompetitive Settlement of Intellectual Property Disputes [article],"Hovenkamp, Herbert (Cited 3849 times); Janis, Mark D. (Cited 933 times); Lemley, Mark A. (Cited 14167 times)",3446,"Minnesota Law Review, Vol. 87, Issue 6 (June 2003), pp. 1719-1766",na,144,21,37,na
The Political Economy of Substantive Due Process [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Stanford Law Review, Vol. 40, Issue 2 (January 1988), pp. 379-448",40 Stan. L. Rev. 379 (January 1988),138,na,33,na
The Classical Corporation in American Legal Thought [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Georgetown Law Journal, Vol. 76, Issue 5 (June 1988), pp. 1593-1690",76 Geo. L. J. 1593 (1987-1988),133,1,60,na
"Legislation, Well-Being, and Public Choice [article]","Hovenkamp, Herbert (Cited 3849 times)",3446,"University of Chicago Law Review, Vol. 57, Issue 1 (Winter 1990), pp. 63-116",57 U. Chi. L. Rev. 63 (Winter 1990),124,na,9,na
Antitrust's Protected Classes [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Michigan Law Review, Vol. 88, Issue 1 (October 1989), pp. 1-48",88 Mich. L. Rev. 1 (October 1989),109,1,19,na
Evolutionary Models in Jurisprudence [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Texas Law Review, Vol. 64, Issue 4 (December 1985), pp. 645-686",64 Tex. L. Rev. 645 (1985-1986),106,na,17,na
The First Great Law & Economics Movement [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Stanford Law Review, Vol. 42, Issue 4 (April 1990), pp. 993-1058",42 Stan. L. Rev. 993 (April 1990),105,na,21,na
Judicial Restraint and Constitutional Federalism: The Supreme Court's Lopez and Seminole Tribe Decisions [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Columbia Law Review, Vol. 96, Issue 8 (December 1996), pp. 2213-2248",na,101,1,6,na
Post-Chicago Antitrist: A Review and Critique [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Columbia Business Law Review, Vol. 2001, Issue 2 (2001), pp. 257-338",2001 Colum. Bus. L. Rev. 257 (2001),96,na,77,na
Distributive Justice and the Antitrust Laws [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"George Washington Law Review , Vol. 51, Issue 1 (November 1982), pp. 1-31",51 Geo. Wash. L. Rev. 1 (1982-1983),93,1,49,na
Social Science and Segregation before Brown [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Duke Law Journal , Vol. 1985, Issues 3 & 4 (June-September 1985), pp. 624-672",1985 Duke L.J. 624 (1985),87,1,20,na
Positivism in Law & (and) Economics [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"California Law Review, Vol. 78, Issue 4 (July 1990), pp. 815-852",78 Calif. L. Rev. 815 (July 1990),82,na,27,na
Regulatory Conflict in the Gilded Age: Federalism and the Railroad Problem [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Yale Law Journal, Vol. 97, Issue 6 (May 1988), pp. 1017-1072",97 Yale L.J. 1017 (May 1988),82,1,55,na
Exclusion and Sherman Act [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"University of Chicago Law Review, Vol. 72, Issue 1 (Winter 2005), pp. 147-164",na,68,na,24,na
Rationality in Law and Economics [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"George Washington Law Review, Vol. 60, Issue 2 (January 1992), pp. 293-338",60 Geo. Wash. L. Rev. 293 (1991-1992),62,na,24,na
Legal Policy and the Endowment Effect [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Journal of Legal Studies, Vol. 20, Issue 2 (June 1991), pp. 225-248",20 J. Legal Stud. 225 (1991),55,na,11,na
IP and Antitrust: Reformation and Harm [article],"Bohannan, Christina (Cited 332 times); Hovenkamp, Herbert (Cited 3849 times)",3446,"Boston College Law Review, Vol. 51, Issue 4 (September 2010), pp. 905-992",51 B.C. L. Rev. 905 (2010),53,na,22,na
Limits of Preference--Based Legal Policy [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Northwestern University Law Review, Vol. 89, Issue 1 , pp. 4-91",89 Nw. U. L. Rev. 4 (1994-1995),53,na,6,na
"Labor Conspiracies in American Law, 1880-1930 [article]","Hovenkamp, Herbert (Cited 3849 times)",3446,"Texas Law Review, Vol. 66, Issue 5 (April 1988), pp. 919-966",66 Tex. L. Rev. 919 (April 1988),53,na,19,na
The Sherman Act and the Classical Theory of Competition [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Iowa Law Review, Vol. 74, Issue 5 (July 1989), pp. 1019-1066",na,51,na,58,na
"Technology, Politics, and Regulated Monopoly: An American Historical Perspective [article]","Hovenkamp, Herbert (Cited 3849 times)",3446,"Texas Law Review, Vol. 62, Issue 7 (April 1984), pp. 1263-1312",62 Tex. L. Rev. 1263 (April 1984),51,2,15,na
State Antitrust in the Federal Scheme [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Indiana Law Journal, Vol. 58, Issue 3 (1983), pp. 375-432",58 Ind. L.J. 375 (1982-1983),49,8,6,na
Exclusive Joint Ventures and Antitrust Policy [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Columbia Business Law Review, Vol. 1995, Issue 1 (1995), pp. 1-126",1995 Colum. Bus. L. Rev. 1 (1995),41,5,14,na
Antitrust Movement and the Rise of Industrial Organization [article],"Hovenkamp, Herbert (Cited 3849 times)",3446,"Texas Law Review, Vol. 68, Issue 1 (November 1989), pp. 105-168",na,41,na,12,na
