Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Relinquish Control - Why the IRS Should Change Its Stance on Exempt Organizations in Ancillary Joint Ventures [article],"Mirkay, Nicholas A. (Cited 44 times)",724,"Nevada Law Journal, Vol. 6, Issue 1 (Fall 2005), pp. 21-88",6 Nev. L.J. 21 (2005-2006),14,na,na,na
Is It Charitable to Discriminate: The Necessary Transformation of Section 501(c)(3) into the Gold Standard for Charities [article],"Mirkay, Nicholas A. (Cited 44 times)",724,"Wisconsin Law Review, Vol. 2007, Issue 1 (2007), pp. 45-106",2007 Wis. L. Rev. 45 (2007),11,na,14,na
Losing Our Religion: Reevaluating the Section 501(c)(3) Exemption of Religious Organization That Discriminate [article],"Mirkay, Nicholas A. (Cited 44 times)",724,"William and Mary Bill of Rights Journal, Vol. 17, Issue 3 (March 2009), pp. 715-764",17 Wm. & Mary Bill Rts. J. 715 (2008-2009),7,na,8,na
"Globalism, Public Policy, and Tax-Exempt Status: Are U.S. Charities Adrift at Sea [article]","Mirkay, Nicholas A. (Cited 44 times)",724,"North Carolina Law Review, Vol. 91, Issue 3 (March 2013), pp. 851-888",91 N.C. L. Rev. 851 (2012-2013),4,na,6,na
Equality or Dysfunction - State Tax Law in a Post-Windsor World [article],"Mirkay, Nicholas A. (Cited 44 times)",724,"Creighton Law Review, Vol. 47, Issue 2 (2013-2014), pp. 261-286",47 Creighton L. Rev. 261 (2013-2014),3,na,3,na
"Supreme Court's Decision in Cheek: Does It Encourage Willful Tax Evasion, The [notes]","Mirkay, Nicholas A. (Cited 44 times)",724,"Missouri Law Review, Vol. 56, Issue 4 (Fall 1991), pp. 1119-1140",na,2,na,3,na
It's All about Timing: Wills Karns Impact the IRS Battles over Advance Receipts [article],"Mirkay, Nicholas A. (Cited 44 times)",724,"Delaware Law Review, Vol. 12, Issue 1 (2010), pp. 55-78",12 Del. L. Rev. 55 (2010-2011),1,na,1,na
Bankruptcy and Class Actions: The Continuing Conflict over Class Proofs of Claim [notes],"Mirkay, Nicholas A. (Cited 44 times)",724,"Missouri Law Review, Vol. 56, Issue 3 (Summer 1991), pp. 749-768",na,1,na,1,na
Traps for the Unwary: Tax-Exempt Organizations' Compliance with the Intermediate Sanctions Rules and Lobbying and Political Campaigning Prohibitions [article],"McLaughlin, Lisa D. (Cited 1 times); Mirkay, Nicholas A. (Cited 44 times)",724,"St. Louis Bar Journal, Vol. 49, Issue 4 (Spring 2003), pp. 18-25",49 St. Louis B. J. 18 (Spring 2003),1,na,1,na
50 Years of Loving: A Reflection on Seeking Justice through Love and Relationships [notes],"Mirkay, Nicholas A. (Cited 44 times)",724,"Creighton Law Review, Vol. 50, Issue 3 (2017), pp. 685-692",na,na,na,12,na
State Taxation of Nonresidents' Deferred Income: The Eroding Future of Source Taxation [article],"Mirkay, Nicholas A. (Cited 44 times)",724,"Journal of State Taxation, Vol. 16, Issue 1 (Summer 1997), pp. 9-44",16 J. St. Tax'n 9 (1997-1998),na,na,2,na
