Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Citizens United and Tiered Personhood [article],"Ellis, Atiba R. (Cited 86 times)",3535,"John Marshall Law Review, Vol. 44, Issue 3 (Spring 2011), pp. 717-750",na,26,4,31,na
"The Cost of the Vote: Poll Taxes, Voter Identification Laws, and the Price of Democracy [article]","Ellis, Atiba R. (Cited 86 times)",3535,"Denver University Law Review, Vol. 86, Issue 4 (2009), pp. 1023-1068",86 Denv. U. L. Rev. 1023 (2008-2009),24,na,87,na
Reviving the Dream: Equality and the Democratic Promise in the Post-Civil Rights Era [article],"Ellis, Atiba R. (Cited 86 times)",3535,"Michigan State Law Review, Vol. 2014, Issue 3 (2014), pp. 789-[xi]",2014 Mich. St. L. Rev. 789 (2014),9,na,4,na
Tiered Personhood and the Excluded Voter [article],"Ellis, Atiba R. (Cited 86 times)",3535,"Chicago-Kent Law Review, Vol. 90, Issue 2 (2015), pp. 463-494",na,8,3,27,na
The Meme of Voter Fraud [article],"Ellis, Atiba R. (Cited 86 times)",3535,"Catholic University Law Review, Vol. 63, Issue 4 (Summer 2014), pp. 879-916",63 Cath. U. L. Rev. 879 (2013-2014),6,na,38,na
"A Price Too High: Efficiencies, Voter Suppression, and the Redefining of Citizenship [article]","Ellis, Atiba R. (Cited 86 times)",3535,"Southwestern Law Review, Vol. 43, Issue 4 (2014), pp. 549-568",na,6,na,80,na
"Economic Precarity, Race, and Voting Structures [article]","Ellis, Atiba R. (Cited 86 times)",3535,"Kentucky Law Journal, Vol. 104, Issue 4 (2015-2016), pp. 607-630",104 Ky. L.J. 607 (2015-2016),3,na,13,na
Polley v. Ratcliff: A New Way to Address an Original Sin [comments],"Ellis, Atiba R. (Cited 86 times)",3535,"West Virginia Law Review, Vol. 115, Issue 2 (Winter 2012), pp. 777-806",na,2,na,4,na
"Race, Class, and Structural Discrimination: On Vulnerability within the Political Process [comments]","Ellis, Atiba R. (Cited 86 times)",3535,"Journal of Civil Rights and Economic Development, Vol. 28, Issue 1 (Summer 2015), pp. 33-60",na,1,na,17,na
When Political Domination Becomes Racial Discrimination: NAACP v. McCrory and the Inextricable Problem of Race in Politics [article],"Ellis, Atiba R. (Cited 86 times)",3535,"South Carolina Law Review, Vol. 68, Issue 4 (Spring 2017), pp. 517-538",na,1,na,31,na
Normalizing Domination [article],"Ellis, Atiba R. (Cited 86 times)",3535,"CUNY Law Review, Vol. 20, Issue 2 (2017), pp. 493-504",20 CUNY L. Rev. 493 (2016-2017),na,na,14,na
The Star Trek Enrichment Series: An Exploration in Teaching and Learning [article],"Dark, Okianer Christian (Cited 133 times); Ellis, Atiba R. (Cited 86 times); Taslitz, Andrew E. (Cited 1634 times)",3535,"Howard Law Journal, Vol. 58, Issue 2 (Winter 2015), pp. 557-568",na,na,na,5,na
