Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Meaning of Value: Assessing Just Compensation for Regulatory Takings [article],"Serkin, Christopher (Cited 508 times)",6393,"Northwestern University Law Review, Vol. 99, Issue 2 (2005), pp. 677-742",99 Nw. U. L. Rev. 677 (2004-2005),83,na,31,na
Public Ruses [article],"Krier, James E. (Cited 1579 times); Serkin, Christopher (Cited 508 times)",6393,"Michigan State Law Review, Vol. 2004, Issue 4 (Winter 2004), pp. 859-876",na,68,na,5,na
Big Differences for Small Governments: Local Governments and the Takings Clause [article],"Serkin, Christopher (Cited 508 times)",6393,"New York University Law Review, Vol. 81, Issue 5 (November 2006), pp. 1624-1698",81 N.Y.U. L. Rev. 1624 (2006),60,na,18,na
Existing Uses and the Limits of Land Use Regulations [article],"Serkin, Christopher (Cited 508 times)",6393,"New York University Law Review , Vol. 84, Issue 5 (November 2009), pp. 1222-1291",84 N.Y.U. L. Rev. 1222 (2009),50,na,14,na
Local Property Law: Adjusting the Scale of Property Protection [article],"Serkin, Christopher (Cited 508 times)",6393,"Columbia Law Review, Vol. 107, Issue 4 (May 2007), pp. 883-948",107 Colum. L. Rev. 883 (2007),46,na,na,na
Passive Takings: The State's Affirmative Duty to Protect Property [article],"Serkin, Christopher (Cited 508 times)",6393,"Michigan Law Review, Vol. 113, Issue 3 (December 2014), pp. 345-404",113 Mich. L. Rev. 345 (2014-2015),44,na,41,na
Public Entrenchment through Private Law: Binding Local Governments [article],"Serkin, Christopher (Cited 508 times)",6393,"University of Chicago Law Review, Vol. 78, Issue 3 (Summer 2011), pp. 879-964",78 U. Chi. L. Rev. 879 (2011),37,2,25,na
Suing Courts [article],"Bloom, Frederic (Cited 146 times); Serkin, Christopher (Cited 508 times)",6393,"University of Chicago Law Review, Vol. 79, Issue 2 (Spring 2012), pp. 553-622",79 U. Chi. L. Rev. 553 (Spring 2012),14,6,24,na
Putting Exclusionary Zoning in Its Place: Affordable Housing and Geographical Scale [article],"Serkin, Christopher (Cited 508 times); Wellington, Leslie (Cited 13 times)",6393,"Fordham Urban Law Journal, Vol. 40, Issue 5 (October 2013), pp. 1667-1696",na,13,na,48,na
Entrenching Environmentalism: Private Conservation Easements over Public Land [article],"Serkin, Christopher (Cited 508 times)",6393,"University of Chicago Law Review, Vol. 77, Issue 1 (Winter 2010), pp. 341-366",na,12,na,9,na
Condemning Religion: RLUIPA and the Politics of Eminent Domain [article],"Serkin, Christopher (Cited 508 times); Tebbe, Nelson (Cited 378 times)",6393,"Notre Dame Law Review , Vol. 85, Issue 1 (November 2009), pp. 1-54",85 Notre Dame L. Rev. 1 (November 2009),12,3,14,na
Valuing Interest: Net Harm and Fair Market Value in Brown v. Legal Foundation of Washington [comments],"Serkin, Christopher (Cited 508 times)",6393,"Indiana Law Review, Vol. 37, Issue 2 (2004), pp. 417-436",na,8,2,1,na
Is the Constitution Special [article],"Serkin, Christopher (Cited 508 times); Tebbe, Nelson (Cited 378 times)",6393,"Cornell Law Review, Vol. 101, Issue 3 (2016), pp. 701-776",101 Cornell L. Rev. 701 (2015-2016),7,na,22,na
Insuring Takings Claims [article],"Serkin, Christopher (Cited 508 times)",6393,"Northwestern University Law Review, Vol. 111, Issue 1 (2016), pp. 75-138",111 Nw. U. L. Rev. 75 (2016-2017),6,na,20,na
Penn Central Take Two [article],"Serkin, Christopher (Cited 508 times)",6393,"Notre Dame Law Review, Vol. 92, Issue 2 (December 2016), pp. 913-942",na,6,na,15,na
Symposium: Post-Zoning: Alternative Forms of Public Land Use Controls: Introduction [comments],"Serkin, Christopher (Cited 508 times); Macey, Gregg P. (Cited 48 times)",6393,"Brooklyn Law Review, Vol. 78, Issue 2 (Winter 2013), pp. 305-318",na,5,na,21,na
Revaluing Restitution: From the Talmud to Postsocialism [reviews],"Heller, Michael (Cited 1270 times); Serkin, Christopher (Cited 508 times)",6393,"Michigan Law Review, Vol. 97, Issue 6 (May 1999), pp. 1385-1412",na,4,na,49,na
Strategic Land Use Litigation: Pleading around Municipal Insurance [article],"Serkin, Christopher (Cited 508 times)",6393,"Boston College Environmental Affairs Law Review, Vol. 43, Issue 2 (2016), pp. 463-484",43 B.C. Envtl. Aff. L. Rev. 463 (2016),2,na,2,na
Affirmative Constitutional Commitments: The State's Obligations to Property Owners [article],"Serkin, Christopher (Cited 508 times)",6393,"Brigham-Kanner Property Rights Conference Journal, Vol. 2, pp. 109-134",na,2,na,4,na
Response: Testing the Value of Eminent Domain [article],"Serkin, Christopher (Cited 508 times)",6393,"Tulane Law Review, Vol. 89, Issue 1 (November 2014), pp. 115-124",89 Tul. L. Rev. 115 (2014-2015),2,na,4,na
Condemning the Decisions of the Past: Eminent Domain and Democratic Accountability [article],"Serkin, Christopher (Cited 508 times)",6393,"Fordham Urban Law Journal, Vol. 38, Issue 4 (May 2011), pp. 1175-1192",38 Fordham Urb. L.J. 1175 (2010-2011),1,na,3,na
The Offense: Interpreting the Indictment Requirement in 21 U.S.C. 851 [notes],"Serkin, Christopher (Cited 508 times)",6393,"Michigan Law Review, Vol. 98, Issue 3 (December 1999), pp. 827-846",na,1,1,2,na
Prospective Grandfathering: Anticipating the Energy Transition Problem [article],"Serkin, Christopher (Cited 508 times); Vandenbergh, Michael P. (Cited 1030 times)",6393,"Minnesota Law Review, Vol. 102, Issue 3 (February 2018), pp. 1019-1076",102 Minn. L. Rev. 1019 (February 2018),1,na,24,na
From Social Recognition of Property to Political Recognition by the State: Peter Gerhart's Property Law and Social Morality and the Evolution of Positive Rights [article],"Serkin, Christopher (Cited 508 times)",6393,"Texas A&M Journal of Property Law, Vol. 2, Issue 2 (2015), pp. 287-300",na,1,na,6,na
The Missing Rung: Challenging Regulatory Barriers to Property Acquisition [article],"Serkin, Christopher (Cited 508 times)",6393,"Brigham-Kanner Property Rights Conference Journal, Vol. 6, pp. 275-298",na,na,na,4,na
The Fiscal Illusion Zombie: The Undead Theory of Government Regulatory Incentives [comments],"Serkin, Christopher (Cited 508 times)",6393,"American University Law Review, Vol. 66, Issue 6 (August 2017), pp. 1433-1458",na,na,na,5,na
Inter-Local Externalities: Further Thoughts on Richard Briffault's Extraterritoriality and Local Autonomy [article],"Serkin, Christopher (Cited 508 times)",6393,"Denver University Law Review, Vol. 86, Issue 5 (2009), pp. 1329-1336",na,na,na,2,na
The New Politics of New Property and the Takings Clause [article],"Serkin, Christopher (Cited 508 times)",6393,"Vermont Law Review, Vol. 42, Issue 1 (Fall 2017), pp. 1-24",na,na,na,30,na
Transition Relief from Judge-Made Law: The Incentives of Judicial Takings [article],"Serkin, Christopher (Cited 508 times)",6393,"Widener Law Journal, Vol. 21, Issue 3 (2012), pp. 777-796",na,na,na,1,na
