Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Paying Physicians More to Do Less: Financial Incentives to Limit Care [article],"Orentlicher, David (Cited 648 times)",262,"University of Richmond Law Review, Vol. 30, Issue 1 (January 1996), pp. 155-198",30 U. Rich. L. Rev. 155 (1996),80,3,12,na
"Fault-Based Administrative Alternative for Resolving Medical Malpractice Claims, A [article]","Johnson, Kirk B. (Cited 68 times); Phillips, Carter G. (Cited 199 times); Orentlicher, David (Cited 648 times); Hatlie, Martin S. (Cited 68 times)",262,"Vanderbilt Law Review, Vol. 42, Issue 5 (October 1989), pp. 1365-1406",42 Vand. L. Rev. 1365 (1989),68,na,12,na
Health Care Reform and the Patent-Physician Relationship [article],"Orentlicher, David (Cited 648 times)",262,"Health Matrix: Journal of Law-Medicine, Vol. 5, Issue 1 (Winter 1995), pp. 141-180",na,49,na,3,na
Destructuring Disability: Rationing of Health Care and Unfair Discrimination against the Sick [article],"Orentlicher, David (Cited 648 times)",262,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 31, Issue 1 (Winter 1996), pp. 49-88",31 Harv. C.R.-C.L. L. Rev. 49 (1996),41,1,57,na
The Limitations of Legislation [article],"Orentlicher, David (Cited 648 times)",262,"Maryland Law Review, Vol. 53, Issue 4 (1994), pp. 1255-1305",na,38,na,7,na
The Legalization of Physician Assisted Suicide: A Very Modest Revolution [article],"Orentlicher, David (Cited 648 times)",262,"Boston College Law Review , Vol. 38, Issue 3 (May 1997 ), pp. 443-476",38 B.C. L. Rev. 443 (1996-1997),33,na,36,na
"Spanking and other Corporal Punishment of Children by Parents: Overvaluing Pain, Undervaluing Children [article]","Orentlicher, David (Cited 648 times)",262,"Houston Law Review, Vol. 35, Issue 1 (1998), pp. 147-186",na,28,na,84,na
The Influence of a Professional Organization on Physician Behavior [article],"Orentlicher, David (Cited 648 times)",262,"Albany Law Review, Vol. 57, Issue 3 (1994), pp. 583-606",na,26,1,7,na
Affirmative Action and Texas' Ten Percent Solution: Improving Diversity and Quality [article],"Orentlicher, David (Cited 648 times)",262,"Notre Dame Law Review, Vol. 74, Issue 1 (October 1998), pp. 181-210",na,23,na,14,na
"The Supreme Court and Terminal Sedation: Rejecting Assisted Suicide, Embracing Euthanasia [article]","Orentlicher, David (Cited 648 times)",262,"Hastings Constitutional Law Quarterly, Vol. 24, Issue 4 (Summer 1997), pp. 947-968",na,22,2,40,na
Prescription Data Mining and the Protection of Patients' Interests [article],"Orentlicher, David (Cited 648 times)",262,"Journal of Law, Medicine and Ethics, Vol. 38, Issue 1 (Spring 2010), pp. 74-84",na,19,na,13,na
Cloning and the Preservation of Family Integrity [article],"Orentlicher, David (Cited 648 times)",262,"Louisiana Law Review, Vol. 59, Issue 4 (Summer 1999), pp. 1019-1040",59 La. L. Rev. 1019 (1998-1999),16,na,9,na
Diversity: A Fundamental American Principle [article],"Orentlicher, David (Cited 648 times)",262,"Missouri Law Review, Vol. 70, Issue 3 (Summer 2005), pp. 777-812",70 Mo. L. Rev. 777 (2005),16,na,6,na
The Alleged Distinction between Euthanasia and the Withdrawal of Life-Sustaining Treatment: Conceptually Incoherent and Impossible to Maintain [article],"Orentlicher, David (Cited 648 times)",262,"University of Illinois Law Review, Vol. 1998, Issue 3 (1998), pp. 837-860",na,15,na,28,na
Presumed Consent to Organ Donation: Its Rise and Fall in the United States [article],"Orentlicher, David (Cited 648 times)",262,"Rutgers Law Review , Vol. 61, Issue 2 (Winter 2009), pp. 295-332",61 Rutgers L. Rev. 295 (2008-2009),15,na,51,na
Rights to Healthcare in the United States: Inherently Unstable [article],"Orentlicher, David (Cited 648 times)",262,"American Journal of Law & Medicine, Vol. 38, Issues 2 & 3 (2012), pp. 326-347",38 Am. J.L. & Med. 326 (2012),13,na,19,na
Beyond Cloning: Expanding Reproductive Options for Same-Sex Couples [article],"Orentlicher, David (Cited 648 times)",262,"Brooklyn Law Review, Vol. 66, Issue 3 (2000-2001), pp. 651-684",66 Brook. L. Rev. 651 (2000-2001),11,na,14,na
