Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Democratizing the Delivery of Legal Services [article],"Knake, Renee Newman (Cited 180 times)",9725,"Ohio State Law Journal, Vol. 73, Issue 1 (2012), pp. 1-46",73 Ohio St. L.J. 1 (2012),52,4,23,na
Attorney Advice and the First Amendment [article],"Knake, Renee Newman (Cited 180 times)",9725,"Washington and Lee Law Review, Vol. 68, Issue 2 (Spring 2011), pp. 639-716",68 Wash. & Lee L. Rev. 639 (2011),23,na,20,na
The Supreme Court's Increased Attention to the Law of Lawyering: Mere Coincidence or Something More [article],"Knake, Renee Newman (Cited 180 times)",9725,"American University Law Review, Vol. 59, Issue 6 (August 2010), pp. 1499-1574",59 Am. U. L. Rev. 1499 (2009-2010),22,na,1,na
Democratizing Legal Education [article],"Knake, Renee Newman (Cited 180 times)",9725,"Connecticut Law Review, Vol. 45, Issue 4 (May 2013), pp. 1281-1318",45 Conn. L. Rev. 1281 (May 2013),17,na,13,na
"Rethinking Gender Equality in the Legal Profession's Pipeline to Power: A Study on Media Coverage of Supreme Court Nominees (Phase I, the Introduction Week) [article]","Brenner, Hannah (Cited 28 times); Knake, Renee Newman (Cited 180 times)",9725,"Temple Law Review, Vol. 84, Issue 2 (Winter 2012), pp. 325-384",84 Temp. L. Rev. 325 (2011-2012),13,na,39,na
"Legal Information, the Consumer Law Market, and the First Amendment [article]","Knake, Renee Newman (Cited 180 times)",9725,"Fordham Law Review, Vol. 82, Issue 6 (May 2014), pp. 2843-2868",na,9,na,9,na
Cultivating Learners Who Will Invent the Future of Law Practice: Some Thoughts on Educating Entrepreneurial and Innovative Lawyers [article],"Knake, Renee Newman (Cited 180 times)",9725,"Ohio Northern University Law Review, Vol. 38, Issue 3 (2012), pp. 847-854",na,8,na,13,na
Beyond Atticus Finch: Lessons on Ethics and Morality from Lawyers and Judges in Postcolonial Literature [article],"Knake, Renee Newman (Cited 180 times)",9725,"Journal of the Legal Profession, Vol. 32, pp. 37-66",32 J. Legal Prof. 37 (2008),6,na,30,na
What We Know and Need to Know about the State of Access to Justice Research [comments],"Chambliss, Elizabeth (Cited 594 times); Knake, Renee Newman (Cited 180 times); Nelson, Robert L. (Cited 676 times)",9725,"South Carolina Law Review, Vol. 67, Issue 2 (Winter 2016), pp. 193-202",na,6,na,70,na
Gender and the Legal Profession's Pipeline to Power [article],"Brenner, Hannah (Cited 28 times); Knake, Renee Newman (Cited 180 times)",9725,"Michigan State Law Review, Vol. 2012, Issue 5 (2012), pp. 1419-1432",2012 Mich. St. L. Rev. 1419 (2012),4,na,9,na
"A Taxonomy of Lawyer Regulation: How Contrasting Theories of Regulation Explain the Divergent Regulatory Regimes in Australia, England and Wales, and North America [article]","Semple, Noel (Cited 29 times); Pearce, Russell G. (Cited 1457 times); Knake, Renee Newman (Cited 180 times)",9725,"Legal Ethics, Vol. 16, Issue 2 (2013), pp. 258-283",na,4,na,na,na
From Research Conclusions to Real Change: Understanding the First Amendment's (Non)Response to the Negative Effects of Media on Children by Looking to the Example of Violent Video Game Regulations [article],"Knake, Renee Newman (Cited 180 times)",9725,"SMU Law Review, Vol. 63, Issue 4 (Fall 2010 ), pp. 1197-1236",63 S.M.U. L. Rev. 1197 (2010),4,na,23,na
Lawyer Speech in the Regulatory State [article],"Knake, Renee Newman (Cited 180 times)",9725,"Fordham Law Review, Vol. 84, Issue 5 (April 2016), pp. 2099-2120",na,3,na,8,na
The Commercialization of Legal Ethics [article],"Knake, Renee Newman (Cited 180 times)",9725,"Georgetown Journal of Legal Ethics, Vol. 29, Issue 3 (Summer 2016), pp. 715-[iv]",29 Geo. J. Legal Ethics 715 (2016),3,na,27,na
Abolishing Death [article],"Knake, Renee (Cited 180 times)",9725,"Duke Journal of Constitutional Law & Public Policy, Vol. 13, Issue 2 (Spring 2018), pp. 1-14",13 Duke J. Const. L. & Pub. Pol'y 1 (2017-2018),2,na,16,na
