Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Expressive Dimension of Equal Protection [article],"Hellman, Deborah (Cited 386 times)",4257,"Minnesota Law Review, Vol. 85, Issue 1 (November 2000), pp. 1-70",85 Minn. L. Rev. 1 (2000-2001),"Constitutional Law, Equal Protection, Jurisprudence",110,na,26
The Importance of Appearing Principled [article],"Hellman, Deborah (Cited 386 times)",4257,"Arizona Law Review, Vol. 37, Issue 4 (Winter 1995), pp. 1107-1152",37 Ariz. L. Rev. 1107 (1995),"Judges, Jurisprudence, Constitutional Law, Practice and Procedure, Criminal Law and Procedure",54,1,20
Money Talks but It Isn't Speech [article],"Hellman, Deborah (Cited 386 times)",4257,"Minnesota Law Review, Vol. 95, Issue 3 (2011), pp. 953-1002",95 Minn. L. Rev. 953 (2010-2011),"First Amendment, Money, Politics, Terrorism",42,1,28
Defining Corruption and Constitutionalizing Democracy [article],"Hellman, Deborah (Cited 386 times)",4257,"Michigan Law Review, Vol. 111, Issue 8 (June 2013), pp. 1385-1422",111 Mich. L. Rev. 1385 (2012-2013),"Criminal Law and Procedure, Politics",31,na,82
Is Actuarially Fair Insurance Pricing Actually Fair - A Case Study in Insuring Battered Women [article],"Hellman, Deborah S. (Cited 386 times)",4257,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 32, Issue 2 (Summer 1997), pp. 355-412",32 Harv. C.R.-C.L. L. Rev. 355 (1997),"Battered Women, Gender, Genetic Information, Insurance, Insurance Law, Women, Constitutional Law, English Language, Discrimination, Health Insurance",29,na,11
What Makes Genetic Discrimination Exceptional [article],"Hellman, Deborah (Cited 386 times)",4257,"American Journal of Law & Medicine, Vol. 29, Issue 1 (2003), pp. 77-116",29 Am. J.L. & Med. 77 (2003),"Civil Rights, Discrimination, Insurance Law, Insurance",26,na,21
"Judging by Appearances: Professional Ethics, Expressive Government, and the Moral Significance of How Things Seem [article]","Hellman, Deborah (Cited 386 times)",4257,"Maryland Law Review, Vol. 60, Issue 3 (2001), pp. 653-687",60 Md. L. Rev. 653 (2001),"Ethics, Government, Professional Ethics, Constitutional Law",23,na,10
Two Types of Discrimination: The Familiar and the Forgotten [article],"Hellman, Deborah (Cited 386 times)",4257,"California Law Review, Vol. 86, Issue 2 (March 1998), pp. 315-362",86 Calif. L. Rev. 315 (March 1998),"Discrimination, Legislation, State and Local Government Law, Proxies",21,na,18
Two Concepts of Discrimination [article],"Hellman, Deborah (Cited 386 times)",4257,"Virginia Law Review, Vol. 102, Issue 4 (June 2016), pp. 895-952",102 Va. L. Rev. 895 (June 2016),"Discrimination, Fourteenth Amendment, Jurisprudence, Capital Punishment, Punishment, Race",13,na,66
Introduction [comments],"Hellman, Deborah (Cited 386 times)",4257,"Maryland Law Review, Vol. 60, Issue 3 (2001), pp. 465-466",60 Md. L. Rev. 465 (2001),"Constitutional Law, Equal Protection, Ethics, Government, Professional Ethics",8,na,2
Equal Protection in the Key of Respect [article],"Hellman, Deborah (Cited 386 times)",4257,"Yale Law Journal, Vol. 123, Issue 8 (June 2014), pp. 3036-3063",123 Yale L. J. 3036 (2013-2014),"Education, Equal Protection, Law and Society, Domestic Relations, Marriage, Same-Sex Marriage, Sex, Sexuality and the Law, Civil Rights, Employment Practice",7,na,10
Prosecuting Doctors for Trusting Patients [article],"Hellman, Deborah (Cited 386 times)",4257,"George Mason Law Review, Vol. 16, Issue 3 (Spring 2009), pp. 701-746",16 Geo. Mason L. Rev. 701 (2008-2009),"Medical Jurisprudence, Patients, Drugs, Food and Drug Law, Legislation, Prescription, Prescription Drugs",5,na,11
Resurrecting the Neglected Liberty of Self-Government [article],"Hellman, Deborah (Cited 386 times)",4257,"University of Pennsylvania Law Review Online, Vol. 164, pp. 233-240",164 U. Pa. L. Rev. Online 233 (2015-2016),"Government, Liberty, Administration Law, Regulation, First Amendment",4,na,1
Unintended Implications [article],"Hellman, Deborah (Cited 386 times)",4257,"Virginia Law Review, Vol. 101, Issue 4 (June 2015), pp. 1105-1110",101 Va. L. Rev. 1105 (2015),"International Law, Criminal Law and Procedure, Law Enforcement",3,na,9
A Theory of Bribery [article],"Hellman, Deborah (Cited 386 times)",4257,"Cardozo Law Review, Vol. 38, Issue 6 (August 2017), pp. 1947-1992",38 Cardozo L. Rev. 1947 (2016-2017),"Criminal Law and Procedure, Politics, Legislation",2,na,61
