Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Changing Guard of Patent Law: Chevron Deference for the PTO [article],"Wasserman, Melissa F. (Cited 223 times)",3160,"William & Mary Law Review, Vol. 54, Issue 6 (May 2013), pp. 1959-2020",54 Wm. & Mary L. Rev. 1959 (2012-2013),"Administration Law, Intellectual Property Law, Agency, Administrative Law",75,na,48
The PTO's Asymmetric Incentives: Pressure to Expand Substantive Patent Law [article],"Wasserman, Melissa F. (Cited 223 times)",3160,"Ohio State Law Journal, Vol. 72, Issue 2 (2011), pp. 379-436",72 Ohio St. L.J. 379 (2011),"Jurisdiction, Appeals, States, Appellate Review, Intellectual Property Law, Judges, Prescription",35,na,19
Does the U.S. Patent and Trademark Office Grant Too Many Bad Patents: Evidence from a Quasi-Experiment [article],"Frakes, Michael D. (Cited 68 times); Wasserman, Melissa F. (Cited 223 times)",3160,"Stanford Law Review, Vol. 67, Issue 3 (March 2015), pp. 613-676",67 Stan. L. Rev. 613 (2015),"Evidence, Intellectual Property Law, International Trade, Agency",32,2,79
Limiting the Inequitable Conduct Defense [article],"Wasserman, Melissa Feeney (Cited 223 times)",3160,"Virginia Journal of Law & Technology, Vol. 13, Issue 3 (Fall 2008), pp. 1-26",13 Va. J.L. & Tech. 1 (2008),"Intellectual Property Law, Trade Regulation, Practice and Procedure, Equity",22,na,1
Divided Infringement: Expanding the Extraterritorial Scope of Patent Law [notes],"Wasserman, Melissa Feeney (Cited 223 times)",3160,"New York University Law Review, Vol. 82, Issue 1 (April 2007), pp. 281-310",82 N.Y.U. L. Rev. 281 (2007),"Intellectual Property Law, Jurisdiction, Liability",21,na,20
Deference Asymmetries: Distortions in the Evolution of Regulatory Law [article],"Wasserman, Melissa F. (Cited 223 times)",3160,"Texas Law Review, Vol. 93, Issue 3 (February 2015), pp. 625-680",93 Tex. L. Rev. 625 (2014-2015),"Administrative Law, Remediation, Judges, Judicial Review, Politics",13,1,23
Patent Office Cohorts [article],"Frakes, Michael D. (Cited 68 times); Wasserman, Melissa F. (Cited 223 times)",3160,"Duke Law Journal, Vol. 65, Issue 8 (May 2016), pp. 1601-1656",65 Duke L.J. 1601 (2015-2016),"Agency, Intellectual Property Law, Money, Economics, Evidence, Fees",9,na,22
What Administrative Law Can Teach the Trademark System [article],"Wasserman, Melissa F. (Cited 223 times)",3160,"Washington University Law Review, Vol. 93, Issue 6 (2016), pp. 1511-1576",93 Wash. U. L. Rev. 1511 (2015-2016),"Administration Law, Administrative Law, First Amendment, Government, Intellectual Property, Trademarks, Sports",5,na,13
Does Agency Funding Affect Decisionmaking: An Empirical Assessment of the PTO's Granting Patterns [article],"Frakes, Michael D. (Cited 68 times); Wasserman, Melissa F. (Cited 223 times)",3160,"Vanderbilt Law Review, Vol. 66, Issue 1 (January 2013), pp. 65-149",66 Vand. L. Rev. 65 (2013),"Agency, Evidence, Intellectual Property Law, Economics, Fees",3,na,15
The Failed Promise of User Fees: Empirical Evidence from the U.S. Patent and Trademark Office [article],"Frakes, Michael D. (Cited 68 times); Wasserman, Melissa F. (Cited 223 times)",3160,"Journal of Empirical Legal Studies, Vol. 11, Issue 4 (2014), pp. 602-636",11 J. Empirical Legal Stud. 602 (2014),"Economics, Evidence, Fees, Intellectual Property Law, Agency, Industry, Prescription",2,na,6
Tax Solutions to Patent Damages [article],"Blounin, Jennifer L. (Cited 1 times); Wasserman, Melissa F. (Cited 223 times)",3160,"Texas Intellectual Property Law Journal, Vol. 26, Issue 1 (2018), pp. 1-30",26 Tex. Intell. Prop. L.J. 1 (2018),"Contracts, Courts, Damages, Economics, Intellectual Property Law, Remedies, Dispute Resolution, Evidence, Science and Technology, Technology",1,na,17
Limiting the Inequitable Conduct Defense,"Wasserman, Melissa Feeney (Cited 223 times)",3160,na,13 Va. J.L. & Tech. 7 (2008),na,na,na,na
The New World of Agency Adjudication [article],"Walker, Christopher J. (Cited 432 times); Wasserman, Melissa F. (Cited 223 times)",3160,"California Law Review, Vol. 107, Issue 1 (February 2019), pp. 141-198",107 Calif. L. Rev. 141 (2019),"Agency, Appeals, General, Constitutional Law",na,na,64
