Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Judging Innocence [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Columbia Law Review , Vol. 108, Issue 1 (January 2008), pp. 55-142",108 Colum. L. Rev. 55 (2008),"Capital Punishment, Evidence, Statute of Limitations, Criminal Law and Procedure, Law Enforcement, Medical Jurisprudence",281,46,170
Invalid Forensic Science Testimony and Wrongful Convictions [article],"Garrett, Brandon L. (Cited 1294 times); Neufeld, Peter J. (Cited 356 times)",5069,"Virginia Law Review , Vol. 95, Issue 1 (March 2009), pp. 1-98",95 Va. L. Rev. 1 (2009),"Criminal Law and Procedure, Evidence, Science and Technology, Law Enforcement and Corrections, Medical Jurisprudence",175,26,91
Structural Reform Prosecution [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Virginia Law Review, Vol. 93, Issue 4 (June 2007), pp. 853-958",93 Va. L. Rev. 853 (2007),"Corporations, Criminal Law and Procedure, Remedies, Law and Society, Practice and Procedure, Professional Ethics",156,2,56
The Substance of False Confessions [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Stanford Law Review, Vol. 62, Issue 4 (April 2010), pp. 1051-1118",62 Stan. L. Rev. 1051 (April 2010),"Criminal Law and Procedure, Law Enforcement and Corrections, Evidence, Law Enforcement",104,39,338
Claiming Innocence [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Minnesota Law Review, Vol. 92, Issue 6 (June 2008), pp. 1629-1723",92 Minn. L. Rev. 1629 (2007-2008),"Evidence, Post-Conviction Remedies, Criminal Law and Procedure",95,11,39
"Innocence, Harmless Error, and Federal Wrongful Conviction Law [article]","Garrett, Brandon L. (Cited 1294 times)",5069,"Wisconsin Law Review, Vol. 2005, Issue 1 (2005), pp. 35-114",2005 Wis. L. Rev. 35 (2005),"Criminal Law and Procedure, Sentencing, Judges",81,5,91
Remedying Racial Profiling [article],"Garrett, Brandon (Cited 1294 times)",5069,"Columbia Human Rights Law Review, Vol. 33, Issue 1 (Fall 2001 ), pp. 41-148",33 Colum. Hum. Rts. L. Rev. 41 (2001-2002),"Law Enforcement, Law Enforcement and Corrections, Racial Profiling, Remedies, Statistics",70,2,98
Globalized Corporate Prosecutions [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Virginia Law Review, Vol. 97, Issue 8 (December 2011), pp. 1775-1876",97 Va. L. Rev. 1775 (2011),"Comparative Law, Corporations, Business Organizations, Criminal Law and Procedure, International Trade",64,na,41
Aggregation in Criminal Law [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"California Law Review, Vol. 95, Issue 2 (April 2007), pp. 383-450",95 Calif. L. Rev. 383 (April 2007),"Criminal Law and Procedure, Remedies, Economics, Practice and Procedure",57,na,8
The Corporate Criminal as Scapegoat [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Virginia Law Review, Vol. 101, Issue 7 (November 2015), pp. 1789-1854",101 Va. L. Rev. 1789 (2015),"Corporations, Copyright, Intellectual Property Law, Sex, Sexuality and the Law, Judicial Review",36,na,44
Habeas Corpus and Due Process [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Cornell Law Review, Vol. 98, Issue 1 (November 2012), pp. 47-126",98 Cornell L. Rev. 47 (2012-2013),"Constitutional Law, Criminal Law and Procedure, Legal History, Military, War and Peace",35,2,48
The Constitutional Standing of Corporations [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"University of Pennsylvania Law Review, Vol. 163, Issue 1 (December 2014), pp. 95-164",163 U. Pa. L. Rev. 95 (2014-2015),"Business Organizations, Constitutional Law, Corporations, Jurisdiction, Standing, Constitutional Rights",34,na,34
Experimentalist Equal Protection [article],"Garrett, Brandon L. (Cited 1294 times); Liebman, James S. (Cited 1722 times)",5069,"Yale Law & Policy Review, Vol. 22, Issue 2 (Spring 2004), pp. 261-328",22 Yale L. & Pol'y Rev. 261 (2004),"Equal Protection, Constitutional Law, Legal History, States",29,na,11
Madisonian Equal Protection [article],"Liebman, James S. (Cited 1722 times); Garrett, Brandon L. (Cited 1294 times)",5069,"Columbia Law Review, Vol. 104, Issue 4 (May 2004), pp. 837-974",104 Colum. L. Rev. 837 (2004),"Constitutional Law, Equal Protection, Legal History",27,1,17
Standing While Black: Distinguishing Lyons in Racial Profiling Cases [notes],"Garrett, Brandon (Cited 1294 times)",5069,"Columbia Law Review, Vol. 100, Issue 7 (November 2000), pp. 1815-1846",100 Colum. L. Rev. 1815 (2000),"Law Enforcement and Corrections, Practice and Procedure, Racial Profiling, Standing, Courts",27,2,27
Contaminated Confessions Revisited [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Virginia Law Review, Vol. 101, Issue 2 (April 2015), pp. 395-454",101 Va. L. Rev. 395 (2015),"Criminal Law and Procedure, Evidence, Law Enforcement, Law Enforcement and Corrections",27,1,52
Criminal Justice Collapse: The Constitution after Hurricane Katrina [article],"Garrett, Brandon L. (Cited 1294 times); Tetlow, Tania (Cited 68 times)",5069,"Duke Law Journal, Vol. 56, Issue 1 (October 2006), pp. 127-178",56 Duke L.J. 127 (2006-2007),"Criminal Law and Procedure, Disaster Law, Sentencing, Torts",25,na,25
DNA and Due Process [article],"Garrett, Brandon L. (Cited 1294 times)",5069,"Fordham Law Review, Vol. 78, Issue 6 (May 2010), pp. 2919-2960",78 Fordham L. Rev. 2919 (2009-2010),"Evidence, Fourteenth Amendment, Science and Technology, Criminal Law and Procedure, Post-Conviction Remedies",25,1,21
A Tactical Fourth Amendment [article],"Garrett, Brandon (Cited 1294 times); Stoughton, Seth (Cited 148 times)",5069,"Virginia Law Review, Vol. 103, Issue 2 (April 2017), pp. 211-308",103 Va. L. Rev. 211 (2017),"Law Enforcement, Criminal Law and Procedure, Law and Society, Race and Ethnicity",22,na,59
