,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Proportional Deportation [article],"Banks, Angela M. (Cited 125 times)","Wayne Law Review, Vol. 55, Issue 4 (Winter 2009), pp. 1651-1682",39,na,27," Constitutional Law, Immigration Law"
0,The Normative and Historical Cases for Proportional Deportation [article],"Banks, Angela M. (Cited 125 times)","Emory Law Journal, Vol. 62, Issue 5 (2013), pp. 1243-1308",21,na,3," Criminal Law and Procedure, Immigration Law, State and Local Government Law, Foreign Athletes, Domestic Relations"
0,Expanding Participation in Constitution Making: Challenges and Opportunities [notes],"Banks, Angela M. (Cited 125 times)","William and Mary Law Review, Vol. 49, Issue 4 (March 2008), pp. 1043-1070",14,na,40," Military Law, Politics, Military, War and Peace, Constitutional Law, Democracy, Sovereignty"
0,The Curious Relationship between Self-Deportation Policies and Naturalization Rates [article],"Banks, Angela M. (Cited 125 times)","Lewis & Clark Law Review, Vol. 16, Issue 4 (Winter 2012), pp. 1149-1214",12,na,13," Arrest, Correctional Institutions, Immigration Law, Law Enforcement, Prisoners, State and Local Government Law"
0,"CEDAW, Compliance, and Custom: Human Rights Enforcements in Sub-Saharan Africa [article]","Banks, Angela M. (Cited 125 times)","Fordham International Law Journal, Vol. 32, Issue 3 (February 2009), pp. 781-845",11,na,63," Comparative Law, Human Rights Law, Women, Domestic Relations"
0,Deporting Families: Legal Matter or Political Question [article],"Banks, Angela M. (Cited 125 times)","Georgia State University Law Review, Vol. 27, Issue 3 (Spring 2011), pp. 489-564",10,na,6," Comparative Law, Immigration Law, Politics, Human Rights Law"
0,Challenging Political Boundaries in Post-Conflict States [article],"Banks, Angela M. (Cited 125 times)","University of Pennsylvania Journal of International Law, Vol. 29, Issue 1 (Fall 2007), pp. 105-168",7,na,6," Military Law, Politics, Military, War and Peace, Constitutional Law, Human Rights Law"
0,The Trouble with Treaties: Immigration and Judicial Review [article],"Banks, Angela M. (Cited 125 times)","St. John's Law Review, Vol. 84, Issue 4 (Fall 2010), pp. 1219-1272",3,na,5," Human Rights Law, Immigration Law, Constitutional Law, Legal History"
0,Members Only: Undocumented Students & in-State Tuition [article],"Banks, Angela M. (Cited 125 times)","Brigham Young University Law Review, Vol. 2013, Issue 6 (2013), pp. 1425-1456",2,na,35," Education, Immigration Law, Practice and Procedure"
0,Introduction: Noncitizen Participation in the American Polity [comments],"Banks, Angela M. (Cited 125 times)","William & Mary Bill of Rights Journal, Vol. 21, Issue 2 (December 2012), pp. 333-338",1,na,1," Immigration Law, Constitutional Law"
