Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
A New Look at Trade Secret Law: Doctrine in Search of Justification [article],"Bone, Robert G. (Cited 2342 times)",4003,"California Law Review, Vol. 86, Issue 2 (March 1998), pp. 241-314",86 Calif. L. Rev. 241 (1998),"Obligations, Trade Secrets, Intellectual Property Law",181,4,109
"The Process of Making Process: Court Rulemaking, Democratic Legitimacy, and the Procedural Efficacy [article]","Bone, Robert G. (Cited 2342 times)",4003,"Georgetown Law Journal, Vol. 87, Issue 4 (April 1999), pp. 887-956",87 Geo. L.J. 887 (1998-1999),"Legal History, Politics, Civil Procedure, Federal Rules of Civil Procedure, Procedure, Sanctions",160,1,39
"Twombly, Pleading Rules, and the Regulation of Court Access [article]","Bone, Robert G. (Cited 2342 times)",4003,"Iowa Law Review , Vol. 94, Issue 3 (March 2009), pp. 873-936",94 Iowa L. Rev. 873 (2008-2009),"Practice and Procedure, Regulation",158,46,13
Hunting Goodwill: A History of the Concept of Goodwill in Trademark Law [article],"Bone, Robert G. (Cited 2342 times)",4003,"Boston University Law Review, Vol. 86, Issue 3 (June 2006), pp. 547-622",86 B.U. L. Rev. 547 (2006),"History, Intellectual Property Law, Trademarks",147,na,131
Rethinking the Day in Court Ideal and Nonparty Preclusion [article],"Bone, Robert G. (Cited 2342 times)",4003,"New York University Law Review, Vol. 67, Issue 2 (May 1992), pp. 193-294",67 N.Y.U. L. Rev. 193 (May 1992),"Courts, Practice and Procedure",136,4,40
Class Certification and the Substantive Merits [article],"Bone, Robert G. (Cited 2342 times); Evans, David S. (Cited 623 times)",4003,"Duke Law Journal, Vol. 51, Issue 4 (February 2002), pp. 1251-1332",51 Duke L.J. 1251 (2001-2002),"Practice and Procedure, Evidence",134,11,12
Modeling Frivolous Suits [article],"Bone, Robert G. (Cited 2342 times)",4003,"University of Pennsylvania Law Review, Vol. 145, Issue 3 (January 1997), pp. 519-606",145 U. Pa. L. Rev. 519 (1996-1997),"Economics, Practice and Procedure, Dispute Resolution",134,5,9
Plausibility Pleading Revisited and Revised: A Comment on Ashcroft v. Iqbal [article],"Bone, Robert G. (Cited 2342 times)",4003,"Notre Dame Law Review , Vol. 85, Issue 3 (March 2010), pp. 849-886",85 Notre Dame L. Rev. 849 (March 2010),"Courts, Practice and Procedure, Neutrality",124,5,29
Mapping the Boundaries of a Dispute: Conceptions of Ideal Lawsuit Structure from the Field Code to the Federal Rules [article],"Bone, Robert G. (Cited 2342 times)",4003,"Columbia Law Review, Vol. 89, Issue 1 (January 1989), pp. 1-118",89 Colum. L. Rev. 1 (1989),"Boundaries, Legal History, Practice and Procedure, Civil Law, Civil Procedure, Courts, Procedure, States, Employment Practice",118,na,36
Enforcement Costs and Trademark Puzzles [article],"Bone, Robert G. (Cited 2342 times)",4003,"Virginia Law Review, Vol. 90, Issue 8 (December 2004), pp. 2099-2186",90 Va. L. Rev. 2099 (2004),"Costs, Intellectual Property Law, First Amendment, Insurance Law, Trade Dress",115,na,22
