Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The States and Immigration in an Era of Demi-Sovereignties [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Virginia Journal of International Law, Vol. 35, Issue 1 (Fall 1994), pp. 121-178",35 Va. J. Int'l L. 121 (1994-1995),"Immigration Law, Refugees, Sovereignty, States, Aliens, Immigrants, Immigration Law, Misconduct, Remedies",157,na,16
Learning to Live with Immigration Federalism [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Connecticut Law Review, Vol. 29, Issue 4 (Summer 1997), pp. 1627-1646",29 Conn. L. Rev. 1627 (1996-1997),"Federalism, Jurisdiction, States, Immigration Law, Refugees, Sovereignty",125,1,66
Foreign Relations Federalism [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"University of Colorado Law Review, Vol. 70, Issue 4 (Fall 1999), pp. 1223-1276",70 U. Colo. L. Rev. 1223 (Fall 1999),"Federalism, International Law: History, Compensation, Jurisdiction, War",121,na,24
Dual Nationality and the Meaning of Citizenship [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Emory Law Journal , Vol. 46, Issue 4 (Fall 1997), pp. 1411-1486",46 Emory L. J. 1411 (1997),"Citizenship, Law and Society",102,na,39
Globalization and the (Foreign Affairs) Constitution [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Ohio State Law Journal, Vol. 63, Issue 2 (2002), pp. 649-730",63 Ohio St. L.J. 649 (2002),"Constitutional Law, Foreign Affairs, Globalization, International Law: History, Human Rights Law",98,na,20
Explaining the End of Plenary Power [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Georgetown Immigration Law Journal, Vol. 16, Issue 2 (Winter 2002), pp. 339-364",16 Geo. Immigr. L.J. 339 (2001-2002),"Immigration Law, Aliens, Constitutional Law, Judges, Liberty",85,na,22
"Treaties, Executive Agreements, and Constitutional Method [article]","Spiro, Peter J. (Cited 1483 times)",2769.0,"Texas Law Review, Vol. 79, Issue 5 (April 2001), pp. 961-1036",79 Tex. L. Rev. 961 (April 2001),"Constitutional Law, International Law: History, Treaties, Legal Analysis and Writing",79,na,24
The States and International Human Rights [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Fordham Law Review, Vol. 66, Issue 2 (November 1997), pp. 567-596",66 Fordham L. Rev. 567 (1997-1998),"Human Rights Law, States, Civil Rights, Customary Law, Ecology, International Law: History",73,1,25
State and Local Anti-South Africa Action As an Intrusion upon the Federal Power in Foreign Affairs [notes],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Virginia Law Review, Vol. 72, Issue 4 (May 1986), pp. 813-850",72 Va. L. Rev. 813 (1986),"Foreign Affairs, South Africa, Federalism, Legislation",71,1,5
New Global Potentates: Nongovernmental Organizations and the Unregulated Marketplace [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Cardozo Law Review, Vol. 18, Issue 3 (December 1996), pp. 957-970",18 Cardozo L. Rev. 957 (December 1996),"Organizations, Boundaries, Federalism, Politics, Disarmament",71,na,18
The Citizenship Dilemma [reviews],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Stanford Law Review, Vol. 51, Issue 3 (February 1999), pp. 597-640",51 Stan. L. Rev. 597 (1998-1999),"Citizenship, Politics, Slavery",54,na,7
"Treaties, International Law, and Constitutional Rights [article]","Spiro, Peter J. (Cited 1483 times)",2769.0,"Stanford Law Review, Vol. 55, Issue 5 (May 2003), pp. 1999-2028",55 Stan. L. Rev. 1999 (2002-2003),"Constitutional Rights, International Law: History, Treaties, Federalism, Execution, Public Law",49,na,20
Adding Teeth to United States Ratification of the Covenant on Civil and Political Rights: The International Human Rights Conformity Act of 1993 [article],"Posner, Michael H. (Cited 305 times); Spiro, Peter J. (Cited 1483 times)",2769.0,"DePaul Law Review, Vol. 42, Issue 4 (Summer 1993), pp. 1209-1232",42 DePaul L. Rev. 1209 (1992-1993),"Human Rights Law, States, Human Rights Law, Treaties, Supremacy Clause",41,na,10
A New International Law of Citizenship [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"American Journal of International Law, Vol. 105, Issue 4 (October 2011), pp. 694-746",105 Am. J. Int'l L. 694 (2011),"Citizenship, International Law: History, Law and Society, Comparative Law",29,na,72
Questioning Barriers to Naturalization [article],"Spiro, Peter J. (Cited 1483 times)",2769.0,"Georgetown Immigration Law Journal, Vol. 13, Issue 4 (Summer 1999), pp. 479-520",13 Geo. Immigr. L.J. 479 (1998-1999),na,29,na,36
