Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Content Discrimination and the First Amendment [article],"Williams, Susan H. (Cited 407 times)",612,"University of Pennsylvania Law Review, Vol. 139, Issue 3 (January 1991), pp. 615-730",139 U. Pa. L. Rev. 615 (1990-1991),"Discrimination, First Amendment, Fourteenth Amendment",202,7,13
Volitionalism and Religious Liberty [article],"Williams, David C. (Cited 627 times); Williams, Susan H. (Cited 407 times)",612,"Cornell Law Review, Vol. 76, Issue 4 , pp. 769-926",76 Cornell L. Rev. 769 (1990-1991),"Constitutional Law, Liberty, Religious Freedom",57,na,6
"Legal Education, Feminist Epistemology, and the Socratic Method [article]","Williams, Susan H. (Cited 407 times)",612,"Stanford Law Review, Vol. 45, Issue 6 (July 1993), pp. 1571-1576",45 Stan. L. Rev. 1571 (1992-1993),"Education Law, Legal Education, Jurisprudence, Discrimination, Legislation, Sex, Sex Discrimination",38,na,14
Feminist Legal Epistemology [article],"Williams, Susan H. (Cited 407 times)",612,"Berkeley Women's Law Journal, Vol. 8, Issue 1 (1993), pp. 63-105",8 Berkeley Women's L.J. 63 (1993),"Jurisprudence, Bioethics, Communications Law",34,na,16
A Feminist Reassessment of Civil Society [article],"Williams, Susan H. (Cited 407 times)",612,"Indiana Law Journal, Vol. 72, Issue 2 (Spring 1997), pp. 417-448",72 Ind. L.J. 417 (1996-1997),"States, Land Use, Comparative Law, Democracy, Labor, Women",20,na,7
Feminist Jurisprudence and Free Speech Theory [misc],"Williams, Susan H. (Cited 407 times)",612,"Tulane Law Review, Vol. 68, Issue 6 , pp. 1563-1582",68 Tul. L. Rev. 1563 (1993-1994),na,10,na,6
A Feminist Theory of Malebashing [article],"Williams, Susan H. (Cited 407 times); Williams, David C. (Cited 627 times)",612,"Michigan Journal of Gender & Law, Vol. 4, Issue 1 (1996), pp. 35-128",4 Mich. J. Gender & L. 35 (1996-1997),"Feminism, Women, Criminology",10,na,10
"Democracy, Freedom of Speech, and Feminist Theory: A Response to Post and Weinstein [comments]","Williams, Susan H. (Cited 407 times)",612,"Virginia Law Review, Vol. 97, Issue 3 (May 2011), pp. 603-616",97 Va. L. Rev. 603 (2011),"Democracy, Freedom of Speech, First Amendment",6,na,32
Feminist Theory and Freedom of Speech [article],"Williams, Susan H. (Cited 407 times)",612,"Indiana Law Journal, Vol. 84, Issue 3 (Summer 2009), pp. 999-1014",84 Ind. L.J. 999 (2009),"Freedom of Speech, Democracy, Communications Law, Jurisprudence",4,na,8
"Utopianism, Epistemology, and Feminist Theory [comments]","Williams, Susan H. (Cited 407 times)",612,"Yale Journal of Law and Feminism, Vol. 5, Issue 2 (Spring 1993), pp. 289-314",5 Yale J.L. & Feminism 289 (1992-1993),"Feminism, Jurisprudence, Women",4,na,13
