Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Personal Is Political - and Economic: Rethinking Domestic Violence [article],"Weissman, Deborah M. (Cited 275 times)",9656,"Brigham Young University Law Review, Vol. 2007, Issue 2 (2007), pp. 387-450",2007 BYU L. Rev. 387 (2007),"Domestic Relations, Domestic Violence, Violence, Gender",50,na,77
Gender-Based Violence as Judicial Anomaly: Between the Truly National and the Truly Local [article],"Weissman, Deborah M. (Cited 275 times)",9656,"Boston College Law Review, Vol. 42, Issue 5 (September 2001), pp. 1081-1160",42 B.C. L. Rev. 1081 (2000-2001),"Criminal Law, Gender, Sexuality and the Law, Violence, Civil Rights, Women",47,na,16
Law as Largess: Shifting Paradigms of Law for the Poor [article],"Weissman, Deborah M. (Cited 275 times)",9656,"William and Mary Law Review, Vol. 44, Issue 2 (December 2002), pp. 737-828",44 Wm. & Mary L. Rev. 737 (2002-2003),"Law and Society, Social Welfare Law, Legal Education, Schools, Government",38,na,13
The Human Rights Dilemma: Rethinking the Humanitarian Project [article],"Weissman, Deborah M. (Cited 275 times)",9656,"Columbia Human Rights Law Review, Vol. 35, Issue 2 (Spring 2004), pp. 259-336",35 Colum. Hum. Rts. L. Rev. 259 (2003-2004),"Human Rights Law, Legal History, History, Legal Research",26,na,31
Between Principles and Practice: The Need for Certified Court Interpreters in North Carolina [article],"Weissman, Deborah M. (Cited 275 times)",9656,"North Carolina Law Review, Vol. 78, Issue 6 (September 2000), pp. 1899-1964",78 N.C. L. Rev. 1899 (1999-2000),"Courts, Interpreters, Students, Education Law, Public Schools, Schools",25,na,1
"Law, Social Movements, and the Political Economy of Domestic Violence [article]","Weissman, Deborah M. (Cited 275 times)",9656,"Duke Journal of Gender Law & Policy, Vol. 20, Issue 2 (Spring 2013), pp. 221-254",20 Duke J. Gender L. & Pol'y 221 (2012-2013),"Criminal Law, Domestic Violence, Violence, Gender, Legislation, Sex Crimes, Jurisdiction, Slavery, Women",21,na,61
Redefining Human Rights Lawyering through the Lens of Critical Theory: Lessons for Pedagogy and Practice [article],"Bettinger-Lopez, Caroline (Cited 91 times); Finger, Davida (Cited 24 times); Jain, Meetali (Cited 31 times); Newman, JoNel (Cited 68 times); Paoletti, Sarah (Cited 8 times); Weissman, Deborah M. (Cited 275 times)",9656,"Georgetown Journal on Poverty Law and Policy, Vol. 18, Issue 3 (2011), pp. 337-400",18 Geo. J. on Poverty L. & Pol'y 337 (2010-2011),"Human Rights Law, Human Rights Law, Education Law, Legal Education, Poverty Law, Professional Ethics",15,na,60
The Political Economy of Violence: Toward an Understanding of the Gender-Based Murders of Ciudad Juarez [article],"Weissman, Deborah M. (Cited 275 times)",9656,"North Carolina Journal of International Law and Commercial Regulation, Vol. 30, Issue 4 (2005), pp. 795-868",30 N.C.J. Int'l L. & Com. Reg. 795 (2004-2005),"Economics, Gender, Violence, Women, Murder, Human Rights Law, Politics",11,na,24
The Politics of Narrative: Law and the Representation of Mexican Criminality [article],"Weissman, Deborah (Cited 275 times)",9656,"Fordham International Law Journal, Vol. 38, Issue 1 (January 2015), pp. 141-204",38 Fordham Int'l L.J. 141 (2015),"Politics, War, Comparative Law, International Law: History, Military, War and Peace",10,na,24
Public Power and Private Purpose: Odious Debt and the Political Economy of Hegemony [article],"Perez, Louis A. Jr. (Cited 10 times); Weissman, Deborah M. (Cited 275 times)",9656,"North Carolina Journal of International Law and Commercial Regulation, Vol. 32, Issue 4 (2007), pp. 699-748",32 N.C.J. Int'l L. & Com. Reg. 699 (2006-2007),"Debts, Banking",10,na,14
