Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Hope over Experience: Mandatory Informal Discovery and the Politics of Rulemaking [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"North Carolina Law Review, Vol. 69, Issue 3 (March 1991), pp. 795-862",69 N.C. L. Rev. 795 (1990-1991),"Discovery, Politics, Jurisdiction, Practice and Procedure, Procedure",198,2,6
Discovery in Disarray: The Pervasive Myth of Pervasive Discovery Abuse and the Consequences for Unfounded Rulemaking [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Stanford Law Review, Vol. 46, Issue 6 (July 1994), pp. 1393-1446",46 Stan. L. Rev. 1393 (1993-1994),"Discovery, Practice and Procedure, Separation, Separation of Powers, Procedure",161,na,9
The Counter-Reformation in Procedural Justice [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Minnesota Law Review, Vol. 77, Issue 2 (December 1992), pp. 375-440",77 Minn. L. Rev. 375 (1992-1993),"Legislation, Practice and Procedure, Separation, Separation of Powers, Courts",136,1,12
Class Resolution of the Mass-Tort Case: A Proposed Federal Procedure Act [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Texas Law Review, Vol. 64, Issue 6 (March 1986), pp. 1039-1100",64 Tex. L. Rev. 1039 (1985-1986),"Procedure, Trials, Torts",108,4,10
"Another Choice of Forum, Another Choice of Law: Consensual Adjudicatory Procedure in Federal Court [article]","Mullenix, Linda S. (Cited 2124 times)",3876,"Fordham Law Review, Vol. 57, Issue 3 (December 1988), pp. 291-374",57 Fordham L. Rev. 291 (1988-1989),"Choice of Law, Jurisdiction, Practice and Procedure, Procedure, Courts, Federal Courts, Arbitration, Securities Law",93,5,23
Unconstitutional Rulemaking: The Civil Justice Reform Act and Separation of Powers [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Minnesota Law Review, Vol. 77, Issue 6 (June 1993), pp. 1283-1338",77 Minn. L. Rev. 1283 (1992-1993),"Practice and Procedure, Separation, Separation of Powers, Legislation, Discovery",88,na,13
Mass Tort As Public Law Litigation: Paradigm Misplaced [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Northwestern University Law Review , Vol. 88, Issue 2 , pp. 579-591",88 Nw. U. L. Rev. 579 (1993-1994),"Public Law, Compensation, Just Compensation, Misconduct, Torts, Jurisdiction",62,na,10
The Pervasive Myth of Pervasive Discovery Abuse: The Sequel [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Boston College Law Review, Vol. 39, Issue 3 (May 1998), pp. 683-690",39 B.C. L. Rev. 683 (1997-1998),"Discovery, Legal Services",60,na,6
Resolving Aggregate Mass Tort Litigation: The New Private Law Dispute Resolution Paradigm [comments],"Mullenix, Linda S. (Cited 2124 times)",3876,"Valparaiso University Law Review, Vol. 33, Issue 2 (Spring 1999), pp. 413-448",33 Val. U. L. Rev. 413 (1998-1999),"Dispute Resolution, Practice and Procedure, Torts, Civil Law, Comparative Law, Judges, Judicial Review, Settlements",58,na,11
"Branch Too Far: Pruning the Abstention Doctrine, A [article]","Mullenix, Linda S. (Cited 2124 times)",3876,"Georgetown Law Journal, Vol. 75, Issue 1 (October 1986), pp. 99-158",75 Geo. L. J. 99 (1986-1987),"Jurisdiction, Fire Insurance, Insurance Law",56,11,5
Beyond Consolidation: Postaggregative Procedure in Asbestos Mass Tort Litigation [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"William and Mary Law Review, Vol. 32, Issue 3 (Spring 1991), pp. 475-586",32 Wm. & Mary L. Rev. 475 (1990-1991),"Asbestos, Procedure, Compensatory Damages, Damages, Statistics, Torts, Trials, Personal Injury",56,2,4
"Another Easy Case, Some More Bad Law: Carnival Cruise Lines and Contractual Personal Jurisdiction [article]","Mullenix, Linda S. (Cited 2124 times)",3876,"Texas International Law Journal, Vol. 27, Issue 2 (Spring 1992), pp. 323-370",27 Tex. Int'l L. J. 323 (1992),"Jurisdiction, Personal Injury, Practice and Procedure, Aviation, Contracts, Maritime Law, Transportation Law",52,1,24
Ending Class Actions as We Know Them: Rethinking the American Class Action [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Emory Law Journal, Vol. 64, Issue 2 (2014), pp. 399-450",64 Emory L.J. 399 (2014-2015),"Class Actions, Legal Systems",51,1,34
Federalizing Choice of Law for Mass-Tort Litigation [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Texas Law Review, Vol. 70, Issue 7 (June 1992), pp. 1623-1662",70 Tex. L. Rev. 1623 (1991-1992),"Choice of Law, Common Law, Government",49,1,7
Abandoning the Federal Class Action Ship: Is There Smoother Sailing for Class Actions in Gulf Waters [article],"Mullenix, Linda S. (Cited 2124 times)",3876,"Tulane Law Review , Vol. 74, Issues 5 & 6 (June 2000), pp. 1709-1780",74 Tul. L. Rev. 1709 (1999-2000),"Class Actions, Food and Drug Law, Practice and Procedure, Tobacco, Torts",43,2,1
