Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
State Enforcement of Federal Law [article],"Lemos, Margaret H. (Cited 586 times)",5131,"New York University Law Review, Vol. 86, Issue 3 (June 2011), pp. 698-765",86 N.Y.U. L. Rev. 698 (2011),"Jurisdiction, Attorneys, Attorneys General, Consumer Protection Law, Consumer Protection Law, Arrest, Immigration Law, Law Enforcement",108,na,60
The Other Delegate: Judicially Administered Statutes and the Nondelegation Doctrine [article],"Lemos, Margaret H. (Cited 586 times)",5131,"Southern California Law Review, Vol. 81, Issue 3 (March 2008), pp. 405-476",81 S. Cal. L. Rev. 405 (2007-2008),"Administration Law, Judges, Statutes, State, The, Administration Law, Constitutional Law",85,1,22
Aggregate Litigation Goes Public: Representative Suits by State Attorneys General [article],"Lemos, Margaret H. (Cited 586 times)",5131,"Harvard Law Review, Vol. 126, Issue 2 (December 2012), pp. 486-549",126 Harv. L. Rev. 486 (2012-2013),"Attorneys, Attorneys General, Class Actions",79,na,34
For-Profit Public Enforcement [article],"Lemos, Margaret H. (Cited 586 times); Minzner, Max (Cited 240 times)",5131,"Harvard Law Review, Vol. 127, Issue 3 (January 2014), pp. 853-913",127 Harv. L. Rev. 853 (2013-2014),"Practice and Procedure, Remedies, Restitution, Statutes, Unfair Trade Practices, Forfeiture",60,na,43
Special Incentives to Sue [article],"Lemos, Margaret H. (Cited 586 times)",5131,"Minnesota Law Review, Vol. 95, Issue 3 (2011), pp. 782-845",95 Minn. L. Rev. 782 (2010-2011),"Jurisprudence, Practice and Procedure, Attorneys, Employment Practice, Wages, Civil Rights, Evidence, Legislation",58,na,18
"The Section 5 Mystique, Morrison, and the Future of Federal Antidiscrimination Law [article]","Estreicher, Samuel (Cited 1865 times); Lemos, Margaret H. (Cited 586 times)",5131,"Supreme Court Review, Vol. 2000, pp. 109-174",2000 Sup. Ct. Rev. 109 (2000),"Equal Protection, Jurisdiction, Legislation, Remedies",40,na,2
Civil Challenges to the Use of Low-Bid Contracts for Indigent Defense [notes],"Lemos, Margaret H. (Cited 586 times)",5131,"New York University Law Review, Vol. 75, Issue 6 (December 2000), pp. 1808-1842",75 N.Y.U. L. Rev. 1808 (2000),"Contracts, Criminal Law, Social Welfare Law, Ethics, Professional Ethics",32,1,7
The Commerce Power and Criminal Punishment: Presumption of Constitutionality or Presumption of Innocence [article],"Lemos, Margaret H. (Cited 586 times)",5131,"Texas Law Review, Vol. 84, Issue 5 (April 2006), pp. 1203-1264",84 Tex. L. Rev. 1203 (2005-2006),na,23,1,9
Strategic Enforcement [article],"Lemos, Margaret H. (Cited 586 times); Stein, Alex (Cited 730 times)",5131,"Minnesota Law Review, Vol. 95, Issue 1 (November 2010), pp. 9-58",95 Minn. L. Rev. 9 (2010-2011),"Law Enforcement, Law Enforcement, Compensation",18,na,13
Privatizing Public Litigation [article],"Lemos, Margaret H. (Cited 586 times)",5131,"Georgetown Law Journal, Vol. 104, Issue 3 (March 2016), pp. 515-582",104 Geo. L.J. 515 (March 2016),"Law and Society, Remedies, Administration Law, Obligations, Contracts, Government Contracts, Homes, Housing Law, Privatization, Social Welfare Law",14,na,23
