Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Ain't No Sunshine: Examining Informality and State Open Meetings Acts as the Anti-Public Norm in Inner-City Redevelopment Deal Making [article],"Crowder, Patience A. (Cited 58 times)",6963,"Tennessee Law Review, Vol. 74, Issue 4 (Summer 2007), pp. 623-668",74 Tenn. L. Rev. 623 (2006-2007),"Administration Law, Open Meetings, Redevelopment, State and Local Government Law, Education Law, Government",18,na,7
Designing a Transactional Law Clinic for Life-Long Learning [article],"Crowder, Patience A. (Cited 58 times)",6963,"Lewis & Clark Law Review, Vol. 19, Issue 2 (2015), pp. 413-440",19 Lewis & Clark L. Rev. 413 (2015),"Intellectual Property Law, Business Organizations, Legal Education, Legal Profession, Assignments, Law and Society",11,na,26
More than Merely Incidental: Third-Party Beneficiary Rights in Urban Redevelopment Contracts [article],"Crowder, Patience A. (Cited 58 times)",6963,"Georgetown Journal on Poverty Law & Policy, Vol. 17, Issue 2 (Spring 2010), pp. 287-334",17 Geo. J. on Poverty L. & Pol'y 287 (2010),"Contracts, Land Use Planning, Redevelopment, Creditors",8,2,6
Impact Transaction: Lawyering for the Public Good through Collective Impact Agreements [article],"Crowder, Patience A. (Cited 58 times)",6963,"Indiana Law Review, Vol. 49, Issue 3 (2016), pp. 621-676",49 Ind. L. Rev. 621 (2015-2016),"Contracts, Law and Society, Economic Development, Public Safety, Violence",8,na,8
"Inequality, Economic Development, and the New Regional Community [article]","Crowder, Patience A. (Cited 58 times)",6963,"Southwestern Law Review, Vol. 43, Issue 4 (2014), pp. 569-590",43 Sw. L. Rev. 569 (2013-2014),Economic Development,5,na,13
What's Art Got to Do with It: A Rebellious Lawyer Mindset in Transactional Practice [article],"Crowder, Patience A. (Cited 58 times)",6963,"Clinical Law Review, Vol. 23, Issue 1 (Fall 2016), pp. 53-82",23 Clinical L. Rev. 53 (2016-2017),"Law and Society, Legal Education, Domestic Relations, Race, Terrorism",4,na,18
Interest Convergence as Transaction [article],"Crowder, Patience A. (Cited 58 times)",6963,"University of Pittsburgh Law Review, Vol. 75, Issue 4 (Summer 2014), pp. 693-710",75 U. Pitt. L. Rev. 693 (2013-2014),"Economics, Interest, Education Law, Imprisonment, Sentencing",4,na,16
(Sub)Urban Poverty and Regional Interest Convergence [article],"Crowder, Patience A. (Cited 58 times)",6963,"Marquette Law Review, Vol. 98, Issue 2 (Winter 2014), pp. 763-830",98 Marq. L. Rev. 763 (2014-2015),"Interest, Law and Society, State and Local Government Law, Economics, Economic Development",na,na,6
Ain't No Sunshine: Examining Informality and State Open Meetings Acts as the Anti-Public Norm in Inner-City Redevelopment Deal Making [article],"Crowder, Patience A. (Cited 58 times)",6963,"Journal of Affordable Housing and Community Development Law, Vol. 18, Issue 1 (Fall 2008), pp. 113-142",18 J. Affordable Hous. & Cmty. Dev. L. 113 (2008-2009),"Open Meetings, Redevelopment, Administration Law, State and Local Government Law, Education Law, Government",na,na,5
Contracting for Complexity: Collective Impact Agreements in Community Economic Development [article],"Crowder, Patience A. (Cited 58 times)",6963,"Journal of Affordable Housing and Community Development Law, Vol. 26, Issue 1 (2017), pp. 63-66",26 J. Affordable Hous. & Cmty. Dev. L. 63 (2017-2018),"Economic Development, Contracts, Law and Society, Public Safety, Violence",na,na,2
Impact Transaction: Using Collective Impact Relational Contracts to Redefine Social Change in the Urban Core [article],"Crowder, Patience A. (Cited 58 times)",6963,"Tennessee Journal of Race, Gender, & Social Justice, Vol. 8, Issue 1 (2019), pp. [1]-[22]",8 Tenn. J. Race Gender & Soc. Just. [1] (2019),na,na,na,na
