Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Judging Innocence [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Columbia Law Review , Vol. 108, Issue 1 (January 2008), pp. 55-142",108 Colum. L. Rev. 55 (2008),"Execution, Judiciary, Testimony, Capital Punishment, Evidence, Statute of Limitations, Medical Jurisprudence",284,48,166
Invalid Forensic Science Testimony and Wrongful Convictions [article],"Garrett, Brandon L. (Cited 1613 times); Neufeld, Peter J. (Cited 364 times)",5069,"Virginia Law Review , Vol. 95, Issue 1 (March 2009), pp. 1-98",95 Va. L. Rev. 1 (2009),"Criminal Law, Evidence, Science and Technology, Testimony, Law Enforcement, Judges",179,27,95
Structural Reform Prosecution [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Virginia Law Review, Vol. 93, Issue 4 (June 2007), pp. 853-958",93 Va. L. Rev. 853 (2007),"Corporations, Criminal Law, States, Law and Society, Practice and Procedure, Professional Ethics, Regulation",160,2,46
The Substance of False Confessions [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Stanford Law Review, Vol. 62, Issue 4 (April 2010), pp. 1051-1118",62 Stan. L. Rev. 1051 (April 2010),"Confessions, Criminal Law, Law Enforcement, Interrogations, Police",108,26,396
Claiming Innocence [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Minnesota Law Review, Vol. 92, Issue 6 (June 2008), pp. 1629-1723",92 Minn. L. Rev. 1629 (2007-2008),"Evidence, Post-Conviction Remedies, Criminal Law",95,11,29
"Innocence, Harmless Error, and Federal Wrongful Conviction Law [article]","Garrett, Brandon L. (Cited 1613 times)",5069,"Wisconsin Law Review, Vol. 2005, Issue 1 (2005), pp. 35-114",2005 Wis. L. Rev. 35 (2005),"Criminal Procedure, Procedure, Criminal Law, Sentencing, Judges",82,2,79
Remedying Racial Profiling [article],"Garrett, Brandon (Cited 1613 times)",5069,"Columbia Human Rights Law Review, Vol. 33, Issue 1 (Fall 2001 ), pp. 41-148",33 Colum. Hum. Rts. L. Rev. 41 (2001-2002),"Law Enforcement, Law Enforcement, Racial Profiling, Remedies, Statistics",70,2,78
Globalized Corporate Prosecutions [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Virginia Law Review, Vol. 97, Issue 8 (December 2011), pp. 1775-1876",97 Va. L. Rev. 1775 (2011),"Comparative Law, Corporations, Business Organizations, Criminal Law, International Trade",65,na,42
Aggregation in Criminal Law [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"California Law Review, Vol. 95, Issue 2 (April 2007), pp. 383-450",95 Calif. L. Rev. 383 (April 2007),"Criminal Law, Criminal Law, Choice of Law, Misdemeanors",59,na,6
The Corporate Criminal as Scapegoat [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Virginia Law Review, Vol. 101, Issue 7 (November 2015), pp. 1789-1854",101 Va. L. Rev. 1789 (2015),"Corporations, Copyright, Intellectual Property Law, Sex, Sexuality and the Law, Comparative Law",38,na,28
The Constitutional Standing of Corporations [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"University of Pennsylvania Law Review, Vol. 163, Issue 1 (December 2014), pp. 95-164",163 U. Pa. L. Rev. 95 (2014-2015),"Business Organizations, Constitutional Law, Corporations, Jurisdiction, Standing, Constitutional Rights",38,na,35
Habeas Corpus and Due Process [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Cornell Law Review, Vol. 98, Issue 1 (November 2012), pp. 47-126",98 Cornell L. Rev. 47 (2012-2013),"Due Process, Habeas Corpus, Fifth Amendment, Extradition",35,1,46
Contaminated Confessions Revisited [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Virginia Law Review, Vol. 101, Issue 2 (April 2015), pp. 395-454",101 Va. L. Rev. 395 (2015),"Confessions, Criminal Law, Evidence, Law Enforcement, Law Enforcement, Testimony",34,1,54
Experimentalist Equal Protection [article],"Garrett, Brandon L. (Cited 1613 times); Liebman, James S. (Cited 1745 times)",5069,"Yale Law & Policy Review, Vol. 22, Issue 2 (Spring 2004), pp. 261-328",22 Yale L. & Pol'y Rev. 261 (2004),"Equal Protection, Constitutional Law, Legal History, States",29,na,5
Standing While Black: Distinguishing Lyons in Racial Profiling Cases [notes],"Garrett, Brandon (Cited 1613 times)",5069,"Columbia Law Review, Vol. 100, Issue 7 (November 2000), pp. 1815-1846",100 Colum. L. Rev. 1815 (2000),"Law Enforcement, Practice and Procedure, Racial Profiling, Standing, Courts",28,2,25
Madisonian Equal Protection [article],"Liebman, James S. (Cited 1745 times); Garrett, Brandon L. (Cited 1613 times)",5069,"Columbia Law Review, Vol. 104, Issue 4 (May 2004), pp. 837-974",104 Colum. L. Rev. 837 (2004),"Constitutional Law, Equal Protection, Legal History",27,1,8
DNA and Due Process [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Fordham Law Review, Vol. 78, Issue 6 (May 2010), pp. 2919-2960",78 Fordham L. Rev. 2919 (2009-2010),"Due Process, Evidence, Fourteenth Amendment, Science and Technology",25,1,16
A Tactical Fourth Amendment [article],"Garrett, Brandon (Cited 1613 times); Stoughton, Seth (Cited 162 times)",5069,"Virginia Law Review, Vol. 103, Issue 2 (April 2017), pp. 211-308",103 Va. L. Rev. 211 (2017),"Fourth Amendment, Law Enforcement, Police, Suicide, Race",25,1,47
Criminal Justice Collapse: The Constitution after Hurricane Katrina [article],"Garrett, Brandon L. (Cited 1613 times); Tetlow, Tania (Cited 69 times)",5069,"Duke Law Journal, Vol. 56, Issue 1 (October 2006), pp. 127-178",56 Duke L.J. 127 (2006-2007),"Criminal Law, Disaster Law, Sentencing, Government, Negligence, Torts, Victims",25,na,22
Corporate Confessions [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Cardozo Law Review, Vol. 30, Issue 3 (December 2008), pp. 917-948",30 Cardozo L. Rev. 917 (2008-2009),"Confessions, Documents, Employees, Fifth Amendment",22,na,10
Aggregation and Constitutional Rights [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Notre Dame Law Review, Vol. 88, Issue 2 (December 2012), pp. 593-648",88 Notre Dame L. Rev. 593 (2012-2013),"Constitutional Rights, Class Actions, Remedies, Civil Rights",22,na,8
Accuracy in Sentencing [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Southern California Law Review, Vol. 87, Issue 3 (March 2014), pp. 499-544",87 S. Cal. L. Rev. 499 (2013-2014),"Sentencing, Constitutional Rights, Congress, Courts",12,na,6
Validating the Right to Counsel [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Washington and Lee Law Review, Vol. 70, Issue 2 (Spring 2013), pp. 927-960",70 Wash. & Lee L. Rev. 927 (2013),"Right to Counsel, Criminal Law",12,na,12
Remaining Silent after Salinas [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"University of Chicago Law Review Dialogue, Vol. 80, pp. 116-129",80 U. Chi. L. Rev. Dialogue 116 (2013),"Criminal Law, Evidence, Law Enforcement, Interrogations, Law Enforcement, Police",10,na,7
Cumulative Constitutional Rights [article],"Abrams, Kerry (Cited 529 times); Garrett, Brandon L. (Cited 1613 times)",5069,"Boston University Law Review, Vol. 97, Issue 4 (July 2017), pp. 1309-1356",97 B.U. L. Rev. 1309 (2017),"Constitutional Law, Constitutional Rights, Jurisprudence, Employment",10,na,48
The Rise of Bank Prosecutions [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Yale Law Journal Forum, Vol. 126, pp. 33-56",126 Yale L.J. F. 33 (2016-2017),"Administration Law, Crimes, Congress",8,na,28
DNA and Distrust [article],"Abrams, Kerry (Cited 529 times); Garrett, Brandon L. (Cited 1613 times)",5069,"Notre Dame Law Review, Vol. 91, Issue 2 (December 2015), pp. 757-814",91 Notre Dame L. Rev. 757 (2015-2016),"Medical Jurisprudence, Science and Technology, Criminal Law, Theft, Family Responsibility/Support Laws, Paternity, Revolution",8,2,64
The Decline of the Virginia (and American) Death Penalty [article],"Garrett, Brandon (Cited 1613 times)",5069,"Georgetown Law Journal, Vol. 105, Issue 3 (March 2017), pp. 661-730",105 Geo. L.J. 661 (2016-2017),"Death, Plea Bargaining",8,na,47
Why Plea Bargains Are Not Confessions [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"William & Mary Law Review, Vol. 57, Issue 4 (March 2016), pp. 1415-1444",57 Wm. & Mary L. Rev. 1415 (2015-2016),"Confessions, International Criminal Law, Sentencing",7,na,57
The Metamorphosis of Corporate Criminal Prosecutions [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Virginia Law Review Online, Vol. 101, pp. 60-72",101 Va. L. Rev. Online 60 (2015-2016),"Business Organizations, Criminal Law, Administration Law, Credit, Self-Incrimination",7,na,19
Constitutional Regulation of Forensic Evidence [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Washington and Lee Law Review, Vol. 73, Issue 3 (Summer 2016), pp. 1147-1188",73 Wash. & Lee L. Rev. 1147 (2016),"Evidence, Medical Jurisprudence, Regulation, Jurisprudence",7,na,50
The American Death Penalty Decline [article],"Garrett, Brandon L. (Cited 1613 times); Jakubow, Alexander (Cited 7 times); Desai, Ankur (Cited 7 times)",5069,"Journal of Criminal Law and Criminology, Vol. 107, Issue 4 (Fall 2017), pp. 561-642",107 J. Crim. L. & Criminology 561 (2017),"Death, Race",7,na,186
"How Jurors Evaluate Fingerprint Evidence: The Relative Importance of Match Language, Method Information, and Error Acknowledgment [article]","Garrett, Brandon (Cited 1613 times); Mitchell, Gregory (Cited 994 times)",5069,"Journal of Empirical Legal Studies, Vol. 10, Issue 3 (2013), pp. 484-511",10 J. Empirical Legal Stud. 484 (2013),"Evidence, Fingerprinting, Testimony",7,na,29
Eyewitness Identifications and Police Practices: A Virginia Case Study [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Virginia Journal of Criminal Law, Vol. 2, Issue 1 (2014), pp. 1-24",2 Va. J. Crim. L. 1 (2014),"Police, Courts, Criminal Law",6,na,20
Big Data and Due Process [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Cornell Law Review Online, Vol. 99-100, pp. 207-216",99-100 Cornell L. Rev. Online 207 (2013-2015),"Due Process, Data Protection, Regulation, Privacy",6,na,39
The Myth of the Reliability Test [article],"Garrett, Brandon L. (Cited 1613 times); Fabricant, M. Chris (Cited 55 times)",5069,"Fordham Law Review, Vol. 86, Issue 4 (March 2018), pp. 1559-1600",86 Fordham L. Rev. 1559 (March 2018),"Administration Law, Agency, Evidence, Science and Technology, Experts, Expert Witnesses and Scientific Evidence, Revolution, Witnesses",4,na,49
Interrogation Policies [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"University of Richmond Law Review, Vol. 49, Issue 3 (March 2015), pp. 895-920",49 U. Rich. L. Rev. 895 (2014-2015),"Law Enforcement, Confessions, Criminal Law, Law Enforcement",4,na,42
The Public Interest in Corporate Settlements [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Boston College Law Review, Vol. 58, Issue 5 (November 2017), pp. 1483-1544",58 B.C. L. Rev. 1483 (2017),"Business Organizations, Dispute Resolution, Interest, Law and Society, Settlements, Judicial Review, Judiciary",3,na,32
Bad Hair: The Legal Response to Mass Forensic Errors [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Litigation, Vol. 42, Issue 4 (Summer 2016), pp. 32-36",42 Litig. 32 (2015-2016),"Criminal Law, Evidence, Judicial Discretion, Science and Technology, Law Enforcement, Age, Science and Technology",3,na,7
Constitutional Law and the Law of Evidence [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Cornell Law Review, Vol. 101, Issue 1 (November 2015), pp. 57-122",101 Cornell L. Rev. 57 (2015-2016),"Constitutional Law, Criminal Law, Evidence",3,1,16
Trial and Error: Learning from Patterns of Mistakes [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Criminal Justice, Vol. 26, Issue 4 (Winter 2012), pp. 30-42",26 Crim. Just. 30 (2011-2012),"Investigations, Narcotics, Criminal Law, Criminal Law, Procedure, Habeas Corpus, Immunity",2,na,18
Capital Jurors in an Era of Death Penalty Decline [article],"Garrett, Brandon (Cited 1613 times); Krauss, Daniel (Cited 22 times); Scurich, Nicholas (Cited 33 times)",5069,"Yale Law Journal Forum, Vol. 126, pp. 417-430",126 Yale L.J. F. 417 (2016-2017),"Death, Jury",2,na,4
False Confessions [article],"Garrett, Brandon L. (Cited 1613 times)",5069,"Litigation, Vol. 37, Issue 4 (Summer 2011), pp. 54-58",37 Litig. 54 (2010-2011),"Confessions, Juveniles, Criminal Law, Evidence, Military, War and Peace, War",2,na,24
