Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Breach of Contract and the Common Law Duty to Perform in Good Faith [article],"Burton, Steven J. (Cited 1178 times)",2644,"Harvard Law Review , Vol. 94, Issue 2 (December 1980), pp. 369-404",94 Harv. L. Rev. 369 (1980-1981),"Breach of Contract, Common Law, Good Faith, Commercial Code, Uniform Commercial Code",481,118,59
More on Good Faith Performance of a Contract: A Reply to Professor Summers [article],"Burton, Steven J. (Cited 1178 times)",2644,"Iowa Law Review, Vol. 69, Issue 2 (January 1984), pp. 497-512",69 Iowa L. Rev. 497 (1983-1984),"Good Faith, Breach of Contract, Common Law",126,5,47
Good Faith Performance of a Contract within Article 2 of the Uniform Commercial Code [article],"Burton, Steven J. (Cited 1178 times)",2644,"Iowa Law Review, Vol. 67, Issue 1 (October 1981), pp. 1-30",67 Iowa L. Rev. 1 (1981-1982),"Commercial Code, Good Faith, Uniform Commercial Code, Breach of Contract, Common Law",99,1,23
Comment on Empty Ideas: Logical Positivist Analyses of Equality and Rules [comments],"Burton, Steven J. (Cited 1178 times)",2644,"Yale Law Journal, Vol. 91, Issue 6 (May 1982), pp. 1136-1152",91 Yale L.J. 1136 (1981-1982),na,70,na,2
Law as Practical Reason [article],"Burton, Steven J. (Cited 1178 times)",2644,"Southern California Law Review, Vol. 62, Issues 3 & 4 (March/May 1989), pp. 747-794",62 S. Cal. L. Rev. 747 (1988-89),"Jurisprudence, Rule of Law, Statutes, Ethics",61,na,29
"The New Judicial Hostility to Arbitration: Federal Preemption, Contract Unconscionability, and Agreements to Arbitrate [article]","Burton, Steven J. (Cited 1178 times)",2644,"Journal of Dispute Resolution, Vol. 2006, Issue 2 (2006), pp. 469-500",2006 J. Disp. Resol. 469 (2006),"Arbitration, Jurisdiction, Dispute Resolution, Elder Law, Homes, Nursing Homes, Contracts",43,na,15
Freedom of the Seas: International Law Applicable to Deep Seabed Mining Claims [article],"Burton, Steven J. (Cited 1178 times)",2644,"Stanford Law Review, Vol. 29, Issue 6 (July 1977), pp. 1135-1180",29 Stan. L. Rev. 1135 (1976-1977),"International Law: History, Law of the Sea, States, United Nations",37,na,20
New Stresses on the Antarctic Treaty: Toward International Legal Institutions Governing Antarctic Resources [article],"Burton, Steven J. (Cited 1178 times)",2644,"Virginia Law Review, Vol. 65, Issue 3 (April 1979), pp. 421-512",65 Va. L. Rev. 421 (1979),"Environmental Protection, Treaties, United Nations, Environmental Law",30,na,14
Good Faith in Articles 1 and 2 of the U.C.C.: The Practice View [article],"Burton, Steven J. (Cited 1178 times)",2644,"William and Mary Law Review, Vol. 35, Issue 4 (Summer 1994), pp. 1533-1564",35 Wm. & Mary L. Rev. 1533 (1993-1994),"Good Faith, Contracts, Commercial Code, Uniform Commercial Code",29,3,7
"Default Principles, Legitimacy, and the Authority of a Contract [article]","Burton, Steven J. (Cited 1178 times)",2644,"Southern California Interdisciplinary Law Journal, Vol. 3, Issue 1 (Fall 1993), pp. 115-166",3 S. Cal. Interdisc. L.J. 115 (1993-1994),"Boundaries, Consent, Contracts",23,na,18
Combining Conciliation with Arbitration of International Commercial Disputes [article],"Burton, Steven J. (Cited 1178 times)",2644,"Hastings International and Comparative Law Review, Vol. 18, Issue 4 (Summer 1995), pp. 637-658",18 Hastings Int'l & Comp. L. Rev. 637 (1994-1995),"Arbitration, Dispute Resolution, States",22,na,51
The World of a Contract [comments],"Burton, Steven J. (Cited 1178 times); Andersen, Eric G. (Cited 100 times)",2644,"Iowa Law Review, Vol. 75, Issue 4 (May 1990 ), pp. 861-876",75 Iowa L. Rev. 861 (1989-90),"Contracts, Good Faith",22,na,13
Reaffirming Legal Reasoning: The Challenge form the Left [article],"Burton, Steven J. (Cited 1178 times)",2644,"Journal of Legal Education , Vol. 36, Issue 3 (1986), pp. 358-370",36 J. Legal Educ. 358 (1986),"Jurisprudence, Legal Analysis and Writing, Judgments, Law, Methodology Of, Offenses Against the Person, Police",22,na,3
Judge Posner's Jurisprudence of Skepticism [comments],"Burton, Steven J. (Cited 1178 times)",2644,"Michigan Law Review, Vol. 87, Issue 3 (December 1988), pp. 710-723",87 Mich. L. Rev. 710 (1988-1989),"Jurisprudence, Common Law",21,na,7
