Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Ending the Taxation of Foreign Business Income [article],"Chorvat, Terrence R. (Cited 141 times)",9844,"Arizona Law Review, Vol. 42, Issue 4 (2000), pp. 835-860",42 Ariz. L. Rev. 835 (2000),"Taxation, States, Income Taxation",26,na,3
Apologia for the Double Taxation of Corporate Income [article],"Chorvat, Terrence R. (Cited 141 times)",9844,"Wake Forest Law Review, Vol. 38, Issue 1 (2003), pp. 239-288",38 Wake Forest L. Rev. 239 (2003),"Corporations, Taxation, Taxation-Federal Income, State and Local Government Law",22,na,6
Law and Neuroeconomics [article],"Chorvat, Terrence (Cited 141 times); McCabe, Kevin (Cited 36 times); Smith, Vernon (Cited 55 times)",9844,"Supreme Court Economic Review , Vol. 13, Issue 1 (2005), pp. 35-62",13 Sup. Ct. Econ. Rev. 35 (2005),"Law and Society, Damages, Jury, Economics, Law and Economics",18,na,15
Perception and Income: The Behavioral Economics of the Realization Doctrine [article],"Chorvat, Terrence R. (Cited 141 times)",9844,"Connecticut Law Review, Vol. 36, Issue 1 (Fall 2003), pp. 75-124",36 Conn. L. Rev. 75 (2003-2004),"Economics, Taxation-Federal Income, Sales, Debts",18,na,12
Ambiguity and Income Taxation [article],"Chorvat, Terrence R. (Cited 141 times)",9844,"Cardozo Law Review, Vol. 23, Issue 2 (January 2002), pp. 617-652",23 Cardozo L. Rev. 617 (2001-2002),"Income Taxation, Taxation, Juveniles, Law and Society, Right to Counsel, Sentencing, Criminal Law, Jurisprudence",17,2,40
Neuroeconomics and Rationality [article],"Chorvat, Terrence (Cited 141 times); McCabe, Kevin (Cited 36 times)",9844,"Chicago-Kent Law Review, Vol. 80, Issue 3 (2005), pp. 1235-1256",80 Chi.-Kent L. Rev. 1235 (2005),"Law and Society, Damages, Jury, Economics",11,na,12
Taxing International Corporate Income Efficiently [article],"Chorvat, Terrence R. (Cited 141 times)",9844,"Tax Law Review, Vol. 53, Issue 2 (Winter 2000), pp. 225-256",53 Tax L. Rev. 225 (1999-2000),"Taxation-Federal Income, Economics, Neutrality",10,na,5
Income Tax as Implicit Insurance against Losses from Terrorism [article],"Chorvat, Terrence (Cited 141 times); Chorvat, Elizabeth (Cited 49 times)",9844,"Indiana Law Review, Vol. 36, Issue 2 (2003), pp. 425-446",36 Ind. L. Rev. 425 (2003),"Insurance Law, Taxation-Federal Income, Terrorism, Insurance Law, Military Law, Government",8,na,1
The Case for Repealing the Corporate Alternative Minimum Tax [article],"Chorvat, Terrence R. (Cited 141 times); Knoll, Michael S. (Cited 528 times)",9844,"SMU Law Review, Vol. 56, Issue 1 (Winter 2003), pp. 305-332",56 S.M.U. L. Rev. 305 (2003),"Congress, Corporations, State and Local Government Law, Government",6,na,3
"Tax Shelters, Dutch Books, and the Fundamental Theorem of Asset Pricing [article]","Chorvat, Terrence R. (Cited 141 times)",9844,"Virginia Tax Review, Vol. 26, Issue 4 (Spring 2007), pp. 859-878",26 Va. Tax Rev. 859 (2006-2007),"Shelters, Costs, International Law: History, Legislation, Taxation-Federal Income, Trusts",4,na,na
Continuity of Business Requirements for N.O.L.S. in Bankruptcy: The Economic Effects of 1.269-3(d) [article],"Chorvat, Terrence R. (Cited 141 times)",9844,"Cleveland State Law Review, Vol. 42, Issue 1 (1994), pp. 61-104",42 Clev. St. L. Rev. 61 (1994),"Bankruptcy Law, Corporations, Ownership, State and Local Government Law",1,na,4
