Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Warming up to User-Generated Content [article],"Lee, Edward (Cited 482 times)",2278,"University of Illinois Law Review, Vol. 2008, Issue 5 (2008), pp. 1459-1548",2008 U. Ill. L. Rev. 1459 (2008),"Communications Law, Intellectual Property Law",93,na,104
Rules and Standards for Cyberspace [article],"Lee, Edward (Cited 482 times)",2278,"Notre Dame Law Review, Vol. 77, Issue 5 (October 2002), pp. 1275-1372",77 Notre Dame L. Rev. 1275 (2001-2002),"Computer Law, Jurisprudence, Communications Law, Internet, Judiciary, Jurisdiction, First Amendment",59,1,11
Introduction: The Future of Patent Reform [comments],"Lee, Edward (Cited 482 times)",2278,"I/S: A Journal of Law and Policy for the Information Society, Vol. 4, Issue 1 (Spring 2008), pp. 1-10",4 ISJLP 1 (2008-2009),"Injunctions, Dispute Resolution, Intellectual Property Law, Revolution, Courts",51,na,2
Decoding the DMCA Safe Harbors [article],"Lee, Edward (Cited 482 times)",2278,"Columbia Journal of Law and the Arts , Vol. 32, Issue 3 (2008-2009), pp. 233-270",32 Colum. J.L. & Arts 233 (2008-2009),"Intellectual Property Law, Science and Technology, Communications Law, Copyright, Liability, Notice",48,3,36
The Public Domain: The Evolution of Legal Restraints on the Government's Power to Control Public Access through Secrecy or Intellectual Property [article],"Lee, Edward (Cited 482 times)",2278,"Hastings Law Journal, Vol. 55, Issue 1 (November 2003), pp. 91-210",55 Hastings L.J. 91 (2003-2004),"Government, Intellectual Property Law, Intellectual Property Law, Legal History",44,na,23
Technological Fair Use [article],"Lee, Edward (Cited 482 times)",2278,"Southern California Law Review, Vol. 83, Issue 4 (May 2010), pp. 797-874",83 S. Cal. L. Rev. 797 (2009-2010),"Communications Law, Intellectual Property Law, Copyright, Liability, Science and Technology",40,na,14
Freedom of the Press 2.0 [article],"Lee, Edward (Cited 482 times)",2278,"Georgia Law Review, Vol. 42, Issue 2 (Winter 2008), pp. 309-406",42 Ga. L. Rev. 309 (2007-2008),"Freedom of the Press, Intellectual Property Law, Copyright, Records",37,na,25
The New Canon: Using or Misusing Foreign Law to Decide Domestic Intellectual Property Claims [article],"Lee, Edward (Cited 482 times)",2278,"Harvard International Law Journal, Vol. 46, Issue 1 (Winter 2005), pp. 1-66",46 Harv. Int'l L.J. 1 (2005),"Conflict of Laws, Foreign Law, Industrial and Intellectual Property, Intellectual Property Law, Comparative Law, Constitutional Law",27,1,41
Digital Originality [article],"Lee, Edward (Cited 482 times)",2278,"Vanderbilt Journal of Entertainment and Technology Law, Vol. 14, Issue 4 (Summer 2012), pp. 919-958",14 Vand. J. Ent. & Tech. L. 919 (2011-2012),"Copyright, Intellectual Property Law, Labor, Science and Technology, Age",19,na,39
"Patent Trolls: Moral Panics, Motions in Limine, and Patent Reform [article]","Lee, Edward (Cited 482 times)",2278,"Stanford Technology Law Review, Vol. 19, Issue 1 (Fall 2015), pp. 113-149",19 Stan. Tech. L. Rev. 113 (2015-2016),"Intellectual Property Law, Industry, Legislation",13,na,27
Recognizing Rights in Real Time: The Role of Google in the EU Right to Be Forgotten [article],"Lee, Edward (Cited 482 times)",2278,"U.C. Davis Law Review, Vol. 49, Issue 3 (February 2016), pp. 1017-1096",49 U.C.D. L. Rev. 1017 (2015-2016),"Data Protection, European Union, Regulation, Information Privacy, International Law: History, Liability, First Amendment",13,na,78
Guns and Speech Technologies: How the Right to Bear Arms Affects Copyright Regulations of Speech Technologies [article],"Lee, Edward (Cited 482 times)",2278,"William and Mary Bill of Rights Journal, Vol. 17, Issue 4 (May 2009), pp. 1037-1088",17 Wm. & Mary Bill Rts. J. 1037 (2008-2009),"Copyright, Intellectual Property Law, Right to Bear Arms, Second Amendment, State and Local Government Law, Aliens, Politics, States",12,na,na
"Copyright, Death and Taxes [article]","Lee, Edward (Cited 482 times)",2278,"Wake Forest Law Review, Vol. 47, Issue 1 (2012), pp. 1-44",47 Wake Forest L. Rev. 1 (2012),"Copyright, Death, Intellectual Property Law, Intellectual Property Law",10,na,17
Measuring TRIPs Compliance and Defiance: The WTO Compliance Scorecard [article],"Lee, Edward (Cited 482 times)",2278,"Journal of Intellectual Property Law, Vol. 18, Issue 2 (Spring 2011), pp. 401-446",18 J. Intell. Prop. L. 401 (2010-2011),"Good Faith, Industrial and Intellectual Property, International Trade, World Trade Organization, Intellectual Property Law, Intellectual Property Law",9,na,31
Copyright-Exempt Nonprofits: A Simple Proposal to Spur Innovation [article],"Lee, Edward (Cited 482 times)",2278,"Arizona State Law Journal, Vol. 45, Issue 4 (Winter 2013), pp. 1433-1470",45 Ariz. St. L.J. 1433 (2013),"Copyright, Intellectual Property Law, Science and Technology, Liability",2,na,4
The Global Trade Mark [article],"Lee, Edward (Cited 482 times)",2278,"University of Pennsylvania Journal of International Law, Vol. 35, Issue 4 (Summer 2014), pp. 917-968",35 U. Pa. J. Int'l L. 917 (2013-2014),"Procedure, Multinational Corporations, Trademarks, World Trade Organization, Advertising",2,na,21
