,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Engaging Facts and Policy: A Multi-Institutional Approach to Patent System Reform [article],"Rai, Arti K. (Cited 1329 times)","Columbia Law Review, Vol. 103, Issue 5 (June 2003), pp. 1035-1135",242,4,29," Congress, Intellectual Property Law, Trade Regulation, Courts, Jurisdiction, President/Executive Department"
0,Bayh-Dole Reform and the Progress of Biomedicine [article],"Rai, Arti K. (Cited 1329 times); Eisenberg, Rebecca S. (Cited 2110 times)","Law and Contemporary Problems, Vol. 66, Issues 1-2 (Winter/Spring 2003), pp. 289-314",188,na,16," Science and Technology, Intellectual Property Law, Education"
0,Who's Afraid of the APA - What the Patent System Can Learn from Administrative Law [article],"Benjamin, Stuart Minor (Cited 683 times); Rai, Arti K. (Cited 1329 times)","Georgetown Law Journal , Vol. 95, Issue 2 (January 2007), pp. 269-336",144,na,30," Administration Law, Administrative Law, Intellectual Property Law, Constitutional Law, Agency"
0,Fostering Cumulative Innovation in the Biopharmaceutical Industry: The Role of Patents and Antitrust [article],"Rai, Arti K. (Cited 1329 times)","Berkeley Technology Law Journal, Vol. 16, Issue 2 (2001), pp. 813-854",107,na,27, Intellectual Property Law
0,Intellectual Property Rights in Biotechnology: Addressing New Technology [article],"Rai, Arti K. (Cited 1329 times)","Wake Forest Law Review, Vol. 34, Issue 3 (Fall 1999), pp. 827-848",98,3,12," Biotechnology, Intellectual Property, Property, Technology, Appellate Review, Courts, Intellectual Property Law, Appeals"
0,Fixing Innovation Policy: A Structural Perspective [article],"Benjamin, Stuart Minor (Cited 683 times); Rai, Arti K. (Cited 1329 times)","George Washington Law Review, Vol. 77, Issue 1 (November 2008), pp. 1-88",69,na,21," Administration Law, Agency, Intellectual Property Law, International Trade, Politics, Regulation"
0,"The Information Revolution Reaches Pharmaceuticals: Balancing Innovation Incentives, Cost, and Access in the Post-Genomics Era [article]","Rai, Arti K. (Cited 1329 times)","University of Illinois Law Review, Vol. 2001, Issue 1 (2001), pp. 173-210",65,na,24," Revolution, Intellectual Property, Property, Medical Jurisprudence, Technology"
0,Specialized Trial Courts: Concentrating Expertise on Fact [article],"Rai, Arti K. (Cited 1329 times)","Berkeley Technology Law Journal, Vol. 17, Issue 2 (Spring 2002), pp. 877-898",62,na,11," Courts, Judges, Intellectual Property Law"
0,Growing Pains in the Administrative State: The Patent Office's Troubled Quest for Mangerial Control [article],"Rai, Arti K. (Cited 1329 times)","University of Pennsylvania Law Review, Vol. 157, Issue 6 (June 2009), pp. 2051-2082",50,na,9," Administration Law, State, The, Food and Drug Law, Intellectual Property Law"
0,Patent Validity Across the Executive Branch: Ex Ante Foundations for Policy Development [article],"Rai, Arti K. (Cited 1329 times)","Duke Law Journal, Vol. 61, Issue 6 (March 2012), pp. 1237-1282",43,na,12," Intellectual Property Law, President/Executive Department, Administration Law, Congress, Trade Regulation"
0,Allocating Power over Fact-Finding in the Patent System [article],"Rai, Arti K. (Cited 1329 times)","Berkeley Technology Law Journal, Vol. 19, Issue 3 (Summer 2004), pp. 907-922",38,na,2," Intellectual Property Law, Science and Technology"
0,Strategic Decision Making in Dual PTAB and District Court Proceedings [article],"Vishnubhakat, Saurabh (Cited 81 times); Rai, Arti K. (Cited 1329 times); Kesan, Jay P. (Cited 1117 times)","Berkeley Technology Law Journal, Vol. 31, Issue 1 (2016), pp. 45-116",32,na,79," Administration Law, Courts, Practice and Procedure, Intellectual Property Law, Evidence"
0,University Software Ownership and Litigation: A First Examination [article],"Rai, Arti K. (Cited 1329 times); Allison, John R. (Cited 1774 times); Sampat, Bhaven N. (Cited 57 times)","North Carolina Law Review, Vol. 87, Issue 5 (June 2009), pp. 1519-1570",22,3,16," Education, Ownership, Software, Intellectual Property Law"
0,Manufacturing Barriers to Biologics Competition and Innovation [article],"Price, W. Nicholson II (Cited 165 times); Rai, Arti K. (Cited 1329 times)","Iowa Law Review, Vol. 101, Issue 3 (March 2016), pp. 1023-1064",21,na,47," Food and Drug Law, Food and Drug, Health"
0,Harnessing and Sharing the Benefits of State-Sponsored Research: Intellectual Property Rights and Data Sharing in California's Stem Cell Initiative [article],"Eisenberg, Rebecca S. (Cited 2110 times); Rai, Arti K. (Cited 1329 times)","Berkeley Technology Law Journal, Vol. 21, Issue 3 (Summer 2006), pp. 1187-1214",21,1,16," Intellectual Property Law, Medical Jurisprudence, Law and Society"
0,Pathways across the Valley of Death: Novel Intellectual Property Strategies for Accelerated Drug Discovery [article],"Rai, Arti K. (Cited 1329 times); Reichman, Jerome H. (Cited 347 times); Uhlir, Paul F. (Cited 141 times); Crossman, Colin (Cited 18 times)","Yale Journal of Health Policy, Law, and Ethics, Vol. 8, Issue 1 (2008), pp. 1-36",18,na,28," Death, Discovery, Food and Drug Law, Intellectual Property, Intellectual Property Law, Property, Capacity, Drugs, Developing Countries, Education"
0,Administrative Power in the Era of Patent Stare Decisis [article],"Benjamin, Stuart Minor (Cited 683 times); Rai, Arti K. (Cited 1329 times)","Duke Law Journal, Vol. 65, Issue 8 (May 2016), pp. 1563-1600",18,na,34," Constitutional Law, Intellectual Property Law, Practice and Procedure"
0,Building a Better Innovation System: Combining Facially Neutral Patent Standards with Therapeutics Regulation [article],"Rai, Arti K. (Cited 1329 times)","Houston Law Review , Vol. 45, Issue 4 (2008), pp. 1037-1058",15,na,1," Regulation, Appellate Review, Intellectual Property Law, Judges, Prescription, Antitrust, Industry"
0,Improving (Software) Patent Quality through the Administrative Process [article],"Rai, Arti K. (Cited 1329 times)","Houston Law Review, Vol. 51, Issue 2 (2013), pp. 503-544",15,na,12," Software, Computer Law, Intellectual Property Law"
0,Biomedical Patents at the Supreme Court: A Path Forward [article],"Rai, Arti K. (Cited 1329 times)","Stanford Law Review Online, Vol. 66, pp. 111-116",13,na,7," Medical Jurisprudence, Genetics, Intellectual Property Law, Science and Technology, Supreme Court of the United States, Injunctions"
0,Reflective Choice in Health Care: Using Information Techonology to Present Allocation Options [article],"Rai, Arti K. (Cited 1329 times)","American Journal of Law & Medicine, Vol. 25, Issues 2 & 3 (1999), pp. 387-402",8,na,3," Managed Care, Economics, Health Law, Medical Jurisprudence, Trade Regulation"
0,Open Letter on Ethical Norms in Intellectual Property Scholarship [comments],"Feldman, Robin (Cited 505 times); Lemley, Mark A. (Cited 13920 times); Masur, Jonathan S. (Cited 619 times); Rai, Arti K. (Cited 1329 times)","Harvard Journal of Law & Technology, Vol. 29, Issue 2 (Spring 2016), pp. 339-352",7,na,180," Legal Analysis and Writing, Professional Ethics, Evidence, Economics, Interest"
0,Diagnostic Patents at the Supreme Court [comments],"Rai, Arti K. (Cited 1329 times)","Marquette Intellectual Property Law Review, Vol. 18, Issue 1 (Winter 2014), pp. 1-12",6,na,3," Medical Jurisprudence, Genetics, Intellectual Property Law, Science and Technology, Supreme Court of the United States"
0,The Ends of Intellectual Property: Health as a Case Study [article],"Rai, Arti K. (Cited 1329 times)","Law and Contemporary Problems, Vol. 70, Issue 2 (Spring 2007), pp. 125-130",6,na,4," Health, Intellectual Property, Property, Economics, Age"
0,Competing with the Patent Court: A Newly Robust Ecosystem [article],"Rai, Arti K. (Cited 1329 times)","Chicago-Kent Journal of Intellectual Property, Vol. 13, Issue 2 (2013-2014), pp. 386-393",6,na,5," Jurisdiction, Appeals, Judges, States, Technology"
0,Risk Regulation and Innovation: The Case of Rights-Encumbered Biomedical Data Silos [article],"Rai, Arti K. (Cited 1329 times)","Notre Dame Law Review, Vol. 92, Issue 4 (April 2017), pp. 1641-1668",5,na,26," Regulation, Economics, Medical Jurisprudence, Tax Policy, Research, Scientific Research"
0,When Biopharma Meets Software: Bioinformatics at the Patent Office [article],"Vishnubhakat, Saurabh (Cited 81 times); Rai, Arti K. (Cited 1329 times)","Harvard Journal of Law & Technology, Vol. 29, Issue 1 (Fall 2015), pp. 205-242",3,na,21," Software, States"
0,Health Care Fraud and Abuse: A Tale of Behavior Induced by Payment Structure [comments],"Rai, Arti K. (Cited 1329 times)","Journal of Legal Studies, Vol. 30, Issue 2 - Part 2 (June 2001), pp. 579-588",3,na,1," Health Law, Confidentiality, Mentally Disabled, Patients, Physicians, Privileged Communications, Psychiatrists and Psychologists, Criminal Law and Procedure"
0,Open Source and Private Ordering: A Commentary on Dusollier [comments],"Rai, Arti K. (Cited 1329 times)","Chicago-Kent Law Review, Vol. 82, Issue 3 (2007), pp. 1439-1444",3,na,3," Biotechnology, Databases, Science and Technology, Licensing, Money, Copyright, Software"
0,Genetic Interventions: (Yet) Another Challenge to Allocating Health Care [article],"Rai, Arti K. (Cited 1329 times)","San Diego Law Review, Vol. 39, Issue 3 (August-September 2002), pp. 657-668",1,na,2," Health, Boundaries, Ethics, Research, Health Law, Law and Society"
0,Who's Afraid of the Federal Circuit [article],"Rai, Arti K. (Cited 1329 times)","Yale Law Journal Forum, Vol. 121, pp. 335-346",na,na,4," Administration Law, State, The, Practice and Procedure, Intellectual Property Law"
0,Symposium: Genes and the Just Society: Preface [comments],"Rai, Arti K. (Cited 1329 times)","San Diego Law Review, Vol. 39, Issue 3 (August-September 2002), pp. 649-650",na,na,na," Health Law, Law and Society, Science and Technology, Health, Boundaries, Ethics, Research"
0,Intellectual Property [chapter],"Rai, Arti K. (Cited 1329 times)","Developments in Administrative Law and Regulatory Practice, Vol. 2010, pp. [x]-16",na,na,na,na
