,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Cosmetic Compliance and the Failure of Negotiated Governance [article],"Krawiec, Kimberly D. (Cited 866 times)","Washington University Law Quarterly, Vol. 81, Issue 2 (Summer 2003), pp. 487-544",170,na,69," Agency, Misconduct, Comparative Law, Corporations, Criminal Law, Employment, Liability, Organizations"
0,Don't Ask Just Tell: Insider Trading after United States v. O'Hagan [article],"Painter, Richard W. (Cited 983 times); Krawiec, Kimberly D. (Cited 866 times); Williams, Cynthia A. (Cited 902 times)","Virginia Law Review, Vol. 84, Issue 2 (March 1998), pp. 153-228",84,2,18," Insider Trading, States, Liability, Securities"
0,"Fairness, Efficiency, and Insider Trading: Deconstructing the Coin to the Realm in the Information Age [article]","Krawiec, Kimberly D. (Cited 866 times)","Northwestern University Law Review, Vol. 95, Issue 2 (Winter 2001), pp. 443-504",53,na,35," Securities, Criminal Law and Procedure, Comparative Law"
0,A Primer on Kidney Transplantation: Anatomy of the Shortage [article],"Cook, Philip J. (Cited 326 times); Krawiec, Kimberly D. (Cited 866 times)","Law and Contemporary Problems, Vol. 77, Issue 3 (2014), pp. 1-24",51,na,11," Health Law, Health, Medical Jurisprudence, Offenses Against the Person, Taxation"
0,Altruism and Intermediation in the Market for Babies [article],"Krawiec, Kimberly D. (Cited 866 times)","Washington and Lee Law Review, Vol. 66, Issue 1 (Winter 2009), pp. 203-258",43,na,20," Juveniles, Law and Society, Medical Jurisprudence, Adoption, Children"
0,Organizational Misconduct: Beyond the Principal-Agent Model [notes],"Krawiec, Kimberly D. (Cited 866 times)","Florida State University Law Review, Vol. 32, Issue 2 (Winter 2005), pp. 571-616",40,5,37," Agency, Comparative Law, Corporations, Criminal Law and Procedure"
0,The Penalty Default Canon [article],"Baker, Scott (Cited 230 times); Krawiec, Kimberly D. (Cited 866 times)","George Washington Law Review, Vol. 72, Issue 4 (April 2004), pp. 663-723",37,na,2," Contracts, Jurisprudence, Legislation, Insurance, Insurance Law"
0,Don't Screw Joe the Plummer: The Sausage-Making of Financial Reform [article],"Krawiec, Kimberly D. (Cited 866 times)","Arizona Law Review, Vol. 55, Issue 1 (2013), pp. 53-104",37,na,32," Economics, Banking, Comparative Law, Conflict of Laws, Securities"
0,The Return of the Rogue [article],"Krawiec, Kimberly D. (Cited 866 times)","Arizona Law Review, Vol. 51, Issue 1 (2009), pp. 127-174",32,na,25," Securities, Banking, Fraud, Financial Law, Legal Profession"
0,More Than Just New Financial Bingo: A Risk-Based Approach to Understanding Derivatives [article],"Krawiec, Kimberly D. (Cited 866 times)","Journal of Corporation Law, Vol. 23, Issue 1 (Fall 1997), pp. 1-64",32,1,12," Regulation, Securities, Risk Management"
0,Signaling through Board Diversity: Is Anyone Listening [article],"Lamkin Broome, Lissa (Cited 209 times); Krawiec, Kimberly D. (Cited 866 times)","University of Cincinnati Law Review, Vol. 77, Issue 2 (Winter 2008), pp. 431-464",30,na,50," Gender, Women, Civil Rights, Curriculum"
0,A Woman's Worth [article],"Krawiec, Kimberly D. (Cited 866 times)","North Carolina Law Review, Vol. 88, Issue 5 (June 2010), pp. 1739-1770",29,na,26," Sexuality and the Law, Politics, Medical Jurisprudence, Reproduction"
0,Dangerous Categories: Narratives of Corporate Board Diversity [article],"Broome, Lissa L. (Cited 209 times); Conley, John M. (Cited 765 times); Krawiec, Kimberly D. (Cited 866 times)","North Carolina Law Review, Vol. 89, Issue 3 (March 2011), pp. 759-808",28,na,96," Gender, Race, Law and Society, Women"
0,Common-Law Disclosure Duties and the Sin of Omission: Testing the Meta-Theories [article],"Krawiec, Kimberly D. (Cited 866 times); Zeiler, Kathryn (Cited 127 times)","Virginia Law Review, Vol. 91, Issue 8 (December 2005), pp. 1795-1888",27,na,6," Common Law, Contracts, Jurisprudence, Economics"
0,Accounting for Greed: Unraveling the Rogue Trader Mystery [article],"Krawiec, Kimberly D. (Cited 866 times)","Oregon Law Review, Vol. 79, Issue 2 (Summer 2000), pp. 301-338",27,na,44," Accounting, Securities, Banking Law, States"
0,"Derivatives, Corporate Hedging, and Shareholder Wealth: Modigliani-Miller Forty Years Later [article]","Krawiec, Kimberly D. (Cited 866 times)","University of Illinois Law Review, Vol. 1998, Issue 4 (1998), pp. 1039-1104",18,na,14," Securities, Contracts, Costs"
0,The Economics of Limited Liability: An Empirical Study of New York Law Firms [article],"Baker, Scott (Cited 230 times); Krawiec, Kimberly D. (Cited 866 times)","University of Illinois Law Review, Vol. 2005, Issue 1 (2005), pp. 107-170",15,na,11," Economics, Liability, Corporations, Legal Profession, Professional Ethics, Partnerships"
0,Does Critical Mass Matter - Views from the Boardroom [article],"Broome, Lissa Lamkin (Cited 209 times); Conley, John M. (Cited 765 times); Krawiec, Kimberly D. (Cited 866 times)","Seattle University Law Review, Vol. 34, Issue 4 (Summer 2011), pp. 1049-1080",14,na,13," Gender, Judges, Women, Affirmative Action, Education, Law and Society, Politics"
0,Incomplete Contracts in a Complete Contract World [article],"Baker, Scott (Cited 230 times); Krawiec, Kimberly D. (Cited 866 times)","Florida State University Law Review, Vol. 33, Issue 3 (Spring 2006), pp. 725-756",14,na,18," Contracts, Jurisprudence, Legislation"
0,Sunny Samaritans and Egomaniacs: Price-Fixing in the Gamete Market [article],"Krawiec, Kimberly D. (Cited 866 times)","Law and Contemporary Problems, Vol. 72, Issue 3 (Summer 2009), pp. 59-90",12,na,9," Medical Jurisprudence, Price Fixing, Sexuality and the Law, Reproductive Technology, Technology, Paternity"
0,Organization Form as Status and Signal [article],"Krawiec, Kimberly D. (Cited 866 times)","Wake Forest Law Review, Vol. 40, Issue 3 (2005), pp. 977-1010",9,na,3," Economics, Liability, Consumer Protection Law, Organizations, Corporations, Partnerships"
0,"Fiduciaries, Misappropriators and the Murky Outlines of the Den of Thieves: A Conceptual Continuum for Analyzing United States v. O'Hagan [article]","Krawiec, Kimberly D. (Cited 866 times)","Tulsa Law Journal, Vol. 33, Issue 1 (Fall 1997), pp. 163-176",8,na,na," Fiduciaries, States, Insider Trading, Regulation, Securities"
0,Privatizing Outsider Trading [article],"Krawiec, Kimberly D. (Cited 866 times)","Virginia Journal of International Law, Vol. 41, Issue 3 (Spring 2001), pp. 693-716",8,na,4," Federalism, Insider Trading, States"
