,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,The Second Enclosure Movement and the Construction of the Public Domain [article],"Boyle, James (Cited 1514 times)","Law and Contemporary Problems, Vol. 66, Issues 1-2 (Winter/Spring 2003), pp. 33-74",259,na,37," Economics, Comparative Law, Legal History, International Law"
0,Politics of Reason: Critical Legal Theory and Local Social Thought [article],"Boyle, James (Cited 1514 times)","University of Pennsylvania Law Review, Vol. 133, Issue 4 (April 1985), pp. 685-780",251,na,66," Politics, Duty of Care, Comparative Law, Jurisprudence"
0,"A Theory of Law and Information: Copyright, Spleens, Blackmail, and Insider Trading [article]","Boyle, James (Cited 1514 times)","California Law Review, Vol. 80, Issue 6 (December 1992), pp. 1413-1540",139,na,44," Copyright, Insider Trading, Intellectual Property Law, Jurisprudence, Computer Law, Property"
0,A Politics of Intellectual Property: Environmentalism for the Net [comments],"Boyle, James (Cited 1514 times)","Duke Law Journal, Vol. 47, Issue 1 (October 1997), pp. 87-116",138,na,51," Intellectual Property, Politics, Property, Copyright, Technology"
0,"Foucault in Cyberspace: Surveillance, Sovereignty, and Hardwired Censors [article]","Boyle, James (Cited 1514 times)","University of Cincinnati Law Review, Vol. 66, Issue 1 (Fall 1997), pp. 177-206",130,na,105," Sovereignty, Computer Law, Jurisprudence, Broadband, First Amendment"
0,The Anatomy of a Torts Class [article],"Boyle, James (Cited 1514 times)","American University Law Review, Vol. 34, Issue 4 (Summer 1985), pp. 1003-1064",97,na,388," Biography, Law and Society, Legal Education"
0,"Cruel, Mean, Or Lavish - Economic Analysis, Price Discrimination and Digital Intellectual Property [article]","Boyle, James (Cited 1514 times)","Vanderbilt Law Review, Vol. 53, Issue 6 (November 2000), pp. 2007-2040",93,na,28," Computer Law, Discrimination, Intellectual Property, Price Discrimination, Property, Costs, International Law, Copyright, Intellectual Property Law"
0,Foreword: The Opposite of Property [comments],"Boyle, James (Cited 1514 times)","Law and Contemporary Problems, Vol. 66, Issues 1-2 (Winter/Spring 2003), pp. 1-32",61,na,28," Property, Intellectual Property Law, Agriculture"
0,Is Subjectivity Possible - The Post-Modern Subject in Legal Theory [article],"Boyle, James (Cited 1514 times)","University of Colorado Law Review, Vol. 62, Issue 3 (1991), pp. 489-524",61,na,43," Jurisprudence, Politics, Law and Society"
0,Intellectual Property Policy Online: A Young Person's Guide [article],"Boyle, James (Cited 1514 times)","Harvard Journal of Law & Technology , Vol. 10, Issue 1 (Fall 1996), pp. 47-112",37,na,12," Intellectual Property, Property, Age, European Union, States"
0,Ideals and Things: International Legal Scholarship and the Prison-house of Language [article],"Boyle, James (Cited 1514 times)","Harvard International Law Journal, Vol. 26, Issue 2 (Spring 1985), pp. 327-360",30,na,13," International Law, Law and Society, Jurisprudence"
0,"Thomas Hobbes and the Invented Tradition of Positivism: Reflections on Language, Power, and Essentialism [article]","Boyle, James (Cited 1514 times)","University of Pennsylvania Law Review, Vol. 135, Issue 2 (January 1987), pp. 383-426",26,na,10," History, Sovereignty, Natural Law, Philosophy"
0,Legal Realism and the Social Contract: Fuller's Public Jurisprudence of Form Private Jurisprudence of Substance [article],"Boyle, James (Cited 1514 times)","Cornell Law Review, Vol. 78, Issue 3 , pp. 371-400",26,na,25," Jurisprudence, Contracts, Remedies, Interest, Schools"
0,Modernist Social Theory: Roberto Unger's Passion [reviews],"Boyle, James (Cited 1514 times)","Harvard Law Review , Vol. 98, Issue 5 (March 1985), pp. 1066-1083",26,na,4," Software, Politics, Law and Society"
0,A Symposium of Critical Legal Studies: Introduction [comments],"Boyle, James (Cited 1514 times)","American University Law Review, Vol. 34, Issue 4 (Summer 1985), pp. 929-938",23,na,10," Law and Society, Jurisprudence, Legal Education"
0,"Anachronism of the Moral Sentiments--Integrity, Postmodernism, and Justice [article]","Boyle, James (Cited 1514 times)","Stanford Law Review, Vol. 51, Issue 3 (February 1999), pp. 493-528",20,na,8," Jurisprudence, Organizations, Police, Professional Ethics"
0,The First Amendment and Cyberspace: The Cliton Years [article],"Boyle, James (Cited 1514 times)","Law and Contemporary Problems, Vol. 63, Issues 1-2 (Winter/Spring 2000), pp. 337-352",19,na,1," Computer Law, First Amendment, Religion, Death"
0,A Process of Denial: Bork and Post-Modern Conservatism [article],"Boyle, James (Cited 1514 times)","Yale Journal of Law & the Humanities, Vol. 3, Issue 2 (Summer 1991), pp. 263-314",16,na,4," Democracy, General, Constitutional Law"
0,Cultural Environmentalism and Beyond [article],"Boyle, James (Cited 1514 times)","Law and Contemporary Problems, Vol. 70, Issue 2 (Spring 2007), pp. 5-22",16,na,7," Economics, Intellectual Property Law, Organizations, Science and Technology, Copyright, Credit, Law and Society"
0,A Nondelegation Doctrine for the Digital Age [article],"Boyle, James (Cited 1514 times)","Duke Law Journal , Vol. 50, Issue 1 (October 2000), pp. 5-16",16,na,2," Administration Law, Organizations, Intellectual Property Law, International Law, Trade Regulation, Communications Law, Science and Technology"
0,"Open Source Innovation, Patent Injunctions, and the Public Interest [article]","Boyle, James (Cited 1514 times)","Duke Law & Technology Review, Vol. 11, Issue 1 (2012), pp. 30-64",14,na,20," Injunctions, Interest, Intellectual Property Law, Science and Technology, Software"
0,The PC Harangue [article],"Boyle, James (Cited 1514 times)","Stanford Law Review, Vol. 45, Issue 5 (May 1993), pp. 1457-1484",7,na,6," Constitutional Law, Education, Employment Practice, Labor Law, Securities"
0,Maine's Workmen's Compensation Act [article],"Boyle, James (Cited 1514 times)","Maine Law Review, Vol. 8, Issue 6 (April 1915), pp. 153-182",5,na,na," Compensation, Insurance"
0,"Review of Legislation in Maine From 1820 to 1915, Relating to the Exemption of Wages [article]","Boyle, James (Cited 1514 times)","Maine Law Review, Vol. 8, Issue 4 (February 1915), pp. 100-113",3,na,1," Legislation, Wages, Child Support, Creditors, Garnishment, Money"
0,Open Legal Educational Materials: The Frequently Asked Questions [article],"Boyle, James (Cited 1514 times); Jenkins, Jennifer (Cited 8 times)","Washington Journal of Law, Technology & Arts, Vol. 11, Issue 1 (2015), pp. 13-30",1,na,5," Education, Legal Education, Estates, Taxation-Federal, Trusts, Legal Analysis and Writing"
0,A Manifesto on Wipo and the Future of Intellectual Property,"Boyle, James (Cited 1514 times)",na,na,na,na,na
0,Labor Law in the Ninth Circuit: Recent Developments [legislation],"Boyle, James (Cited 1514 times); Cipiti, Nicholas; Clark, Alfred III; Sachar, Mark D.","Loyola of Los Angeles Law Review, Vol. 13, Issue 2 (March 1979), pp. 353-502",na,na,na," Labor, Labor Law"
0,Municipal Socialism in Great Britain [article],"Boyle, James (Cited 1514 times)","Municipal Affairs, Vol. 6, Issue 2 (Summer 1902), pp. 268-274",na,na,na," Socialism, Homes, Transportation"
