,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Bias in the Boardroom: Psychological Foundations and Legal Implications of Corporate Cohesion [article],"Cox, James D. (Cited 1808 times); Munsinger, Harry L. (Cited 138 times)","Law and Contemporary Problems, Vol. 48, Issue 3 (Summer 1985), pp. 83-136",137,na,13," Securities, Corporations, Law and Society, Derivative Actions, Good Faith, Minority Shareholders"
0,Searching for the Corporation's Voice in Derivative Suit Litigation: A Critique of Zapata and the ALI Project [article],"Cox, James D. (Cited 1808 times)","Duke Law Journal, Vol. 1982, Issue 6 (December 1982), pp. 959-1012",110,10,10," Corporate Officers, Business Judgment Rule, Courts, Derivative Actions"
0,Insider Trading and Contracting: A Critical Response to the Chicago School [article],"Cox, James D. (Cited 1808 times)","Duke Law Journal, Vol. 1986, Issue 4 (September 1986), pp. 628-659",107,na,27," Insider Trading, Regulation"
0,Making Securities Fraud Class Actions Virtuous [article],"Cox, James D. (Cited 1808 times)","Arizona Law Review, Vol. 39, Issue 2 (Summer 1997), pp. 497-524",105,na,13, Securities
0,Regulatory Duopoly in U.S. Securities Markets [article],"Cox, James D. (Cited 1808 times)","Columbia Law Review, Vol. 99, Issue 5 (June 1999), pp. 1200-1252",91,na,18," Accounting, Securities, Regulation"
0,SEC Enforcement Heuristics: An Empirical Inquiry [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times); Kiku, Dana (Cited 120 times)","Duke Law Journal, Vol. 53, Issue 2 (November 2003), pp. 737-780",87,na,50," Securities, Class Actions, Investigations"
0,Compensation Deterrence and the Market as Boundaries for Derivative Suit Procedures [article],"Cox, James D. (Cited 1808 times)","George Washington Law Review, Vol. 52, Issue 4&5 (May-August 1984), pp. 745-788",86,2,9," Boundaries, Compensation, States, Remedies"
0,Does the Plaintiff Matter - An Empirical Analysis of Lead Plaintiffs in Securities Class Actions [comments],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","Columbia Law Review, Vol. 106, Issue 7 (November 2006), pp. 1587-1640",85,6,36," Class Actions, Plaintiffs, Securities"
0,Letting Billions Slip through Your Fingers: Empirical Evidence and Legal Implications of the Failure of Financial Institutions to Participate in Securities Class Action Settlements [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","Stanford Law Review, Vol. 58, Issue 2 (November 2005), pp. 411-454",68,1,24," Banking, Evidence, Securities, Settlements, Class Actions, Plaintiffs, Fraud, Insurance, Insurance Law"
0,The Emperor Has No Clothes: Confronting the D.C. Circuit's Usurpation of SEC Rulemaking Authority [article],"Cox, James D. (Cited 1808 times); Baucom, Benjamin J. C. (Cited 57 times)","Texas Law Review, Vol. 90, Issue 7 (June 2012), pp. 1811-1848",57,2,7," Administration Law, Judges, Corporations, Securities, Economics, Law and Economics"
0,Ernst &(and) Ernst v. Hochfelder: A Critique and an Evaluation of Its Impact upon the Scheme of the Federal Securities Laws [article],"Cox, James D. (Cited 1808 times)","Hastings Law Journal, Vol. 28, Issue 3 (January 1977), pp. 569-630",56,na,2," Securities, Adoption, Regulation, Liability, Negligence"
0,Foreword [comments],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems, Vol. 60, Issue 3 (Summer 1997), pp. 1-4",55,na,3," Misconduct, Privacy, Public Safety, Sexuality and the Law"
0,Private Litigation and the Deterrence of Corporate Misconduct [article],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems, Vol. 60, Issue 4 (Autumn 1997), pp. 1-38",55,na,17," Criminal Law and Procedure, Jurisprudence"
0,There are Plaintiffs and... There are Plaintiffs: An Empirical Analysis of Securities Class Action Settlements [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times); Bai, Lynn (Cited 117 times)","Vanderbilt Law Review, Vol. 61, Issue 2 (March 2008), pp. 355-386",52,na,44," Dispute Resolution, Plaintiffs, Securities, Settlements, Class Actions, Politics"
0,The Social Meaning of Shareholder Suits [article],"Cox, James D. (Cited 1808 times)","Brooklyn Law Review, Vol. 65, Issue 1 (1999), pp. 3-46",49,1,9," Corporations, Securities, Business Organizations"
0,Leaving Money on the Table: Do Institutional Investors Fail to File Claims in Securities Class Actions [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","Washington University Law Quarterly, Vol. 80, Issue 3 (2002), pp. 855-882",44,na,19," Class Actions, Money, Securities, Plaintiffs"
0,Fraud is in the Eyes of the Beholder: Rule 10b-5's Application to Acts of Corporate Mismanagement [article],"Cox, James D. (Cited 1808 times)","New York University Law Review, Vol. 47, Issue 4 (October 1972), pp. 674-700",43,na,4," Fraud, Securities, Regulation"
0,Managing and Monitoring Conflicts of Interest: Empowering the Outside Directors with Independent Counsel [article],"Cox, James D. (Cited 1808 times)","Villanova Law Review, Vol. 48, Issue 4 (2003), pp. 1077-1096",38,na,20," Interest, Corporations, Corporations"
0,"ALI, Institutionalization, and Disclosure: The Quest for the Outside Director's Spine [article]","Cox, James D. (Cited 1808 times)","George Washington Law Review, Vol. 61, Issue 4 (April 1993), pp. 1233-1273",33,1,6," Remedies, Corporations, Securities"
0,Public and Private Enforcement of the Securities Laws: Have Things Changed since Enron [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times); Kiku, Dana (Cited 120 times)","Notre Dame Law Review, Vol. 80, Issue 3 (March 2005), pp. 893-908",33,na,33," Securities, Class Actions, Plaintiffs"
0,Mutual Fund Expense Disclosures: A Behavioral Perspective [article],"Cox, James D. (Cited 1808 times); Payne, John W. (Cited 32 times)","Washington University Law Quarterly, Vol. 83, Issue 4 (2005), pp. 907-938",32,1,7, Securities
0,Rethinking U.S. Securities Laws in the Shadow of International Regulatory Competition [article],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems, Vol. 55, Issue 4 (Autumn 1992), pp. 157-198",30,na,3," Antitrust, International Law, Securities, Comparative Law, Accounting"
0,Coping in a Global Marketplace: Survival Strategies for a 75-Year-Old SEC [article],"Cox, James D. (Cited 1808 times)","Virginia Law Review , Vol. 95, Issue 4 (June 2009), pp. 941-988",28,na,2," Accounting, Economics, Securities"
0,Just Deserts for Accountants and Attorneys after Bank or Denver [article],"Cox, James D. (Cited 1808 times)","Arizona Law Review, Vol. 38, Issue 2 (1996), pp. 519-546",25,3,2," Securities, Accounting"
0,Do Differences in Pleading Standards Cause Forum Shopping in Securities Class Actions: Doctrinal and Empirical Analyses [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times); Bai, Lynn (Cited 117 times)","Wisconsin Law Review, Vol. 2009, Issue 2 (2009), pp. 421-454",22,na,18," Class Actions, Securities, Congress, Fraud, Constitutional Law"
0,Reforming the Culture of Financial Reporting: The PCAOB and the Metrics for Accounting Measurements [article],"Cox, James D. (Cited 1808 times)","Washington University Law Quarterly, Vol. 81, Issue 2 (Summer 2003), pp. 301-328",21,1,6," Accounting, Fraud, Securities, States"
0,Insider Trading Regulation and the Production of Information: Theory and Evidence [article],"Cox, James D. (Cited 1808 times)","Washington University Law Quarterly, Vol. 64, Issue 2 (Summer 1986), pp. 475-506",20,na,8," Evidence, Insider Trading, Regulation, Securities, Liability"
0,Regulatory Competition in Securities Markets: An Approach for Reconciling Japanese and United States Disclosure Philosophies [article],"Cox, James D. (Cited 1808 times)","Hastings International and Comparative Law Review, Vol. 16, Issue 2 (Winter 1993), pp. 149-174",19,na,2," Securities, States, Regulation"
0,The Fundamentals of an Electronic-Based Federal Securities Act [article],"Cox, James D. (Cited 1808 times)","Washington University Law Quarterly, Vol. 75, Issue 2 (Summer 1997), pp. 857-886",16,na,1," Securities, Subsidies, Regulation"
0,Corporate Law and the Limits of Private Ordering [article],"Cox, James D. (Cited 1808 times)","Washington University Law Review, Vol. 93, Issue 2 (2015), pp. 257-292",16,na,27," Fraud, Securities, Business Organizations, Contracts, Arbitration, Dispute Resolution, General"
0,The Market Reaction to Legal Shocks and Their Antidotes: Lessons from the Sovereign Debt Market [article],"Bradley, MIchael (Cited 917 times); Cox, James D. (Cited 1808 times); Gulati, Mitu (Cited 1596 times)","Journal of Legal Studies, Vol. 39, Issue 1 (January 2010), pp. 289-324",15,na,7," Banking, Comparative Law, Contracts, International Law, Legal History"
0,Choices Paving the Road toward a Definition of Insider Trading [article],"Cox, James D. (Cited 1808 times)","Alabama Law Review, Vol. 39, Issue 2 (Winter 1988), pp. 381-398",15,na,5," Securities, Torts"
0,Equal Treatment for Shareholders: An Essay [article],"Cox, James D. (Cited 1808 times)","Cardozo Law Review, Vol. 19, Issues 1-2 (September-November 1997), pp. 615-636",13,na,15," Dividends, Ownership, Separation, Voting, Lumber"
0,Understanding Causation in Private Securities Lawsuits: Building on Amgen [article],"Cox, James D. (Cited 1808 times)","Vanderbilt Law Review, Vol. 66, Issue 6 (November 2013), pp. 1719-1754",12,2,13," Causation, Securities, Fraud, Practice and Procedure"
0,Choice of Law Rules for International Securities Transactions [article],"Cox, James D. (Cited 1808 times)","University of Cincinnati Law Review, Vol. 66, Issue 4 (Summer 1998), pp. 1179-1192",12,na,7," Choice of Law, Securities, Insider Trading, States, Tender Offers"
0,Heroes in the Law: Alford v. Shaw [comments],"Cox, James D. (Cited 1808 times)","North Carolina Law Review, Vol. 66, Issue 3 (March 1988), pp. 565-582",12,4,2," Corporations, Derivative Actions, Good Faith, Minority Shareholders"
0,Premises for Reforming the Regulation of Securities Offerings: An Essay [article],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems, Vol. 63, Issue 3 (Summer 2000), pp. 11-44",11,na,2," Regulation, Securities, International Trade"
0,Lying and Getting Caught: An Empirical Study of the Effect of Securities Class Action Settlement on Targeted Firms [article],"Bai, Lynn (Cited 117 times); Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","University of Pennsylvania Law Review, Vol. 158, Issue 7 (June 2010), pp. 1877-1914",10,na,10," Economics, Practice and Procedure, Securities, Arbitration, Dispute Resolution, Plaintiffs, Settlements"
0,Brands vs. Generics: Self-Regulation by Competitors [comments],"Cox, James D. (Cited 1808 times)","Columbia Business Law Review, Vol. 2000, Issue 1 (2000), pp. 15-22",9,na,2," Regulation, Technology, Communications Law, States"
0,The Paradoxical Corporate and Securities Law Implications of Counsel Serving on the Client's Board [article],"Cox, James D. (Cited 1808 times)","Washington University Law Quarterly, Vol. 80, Issue 2 (2002), pp. 541-568",7,na,5," Securities, Securities Law, Corporations"
0,Securities Class Actions as Public Law [notes],"Cox, James D. (Cited 1808 times)","University of Pennsylvania Law Review PENNumbra, Vol. 160, pp. 73-86",7,na,6," Class Actions, Public Law, Securities, Fraud"
0,Corporate Darwinism: Disciplining Managers in a World with Weak Shareholder Litigation [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","North Carolina Law Review, Vol. 95, Issue 1 (December 2016), pp. 19-66",7,na,36," Business Organizations, Securities, Class Actions, Corporations, Legal Profession"
0,Estate Planning for Farmers after the Reform Act of 1976 [article],"Cox, James D. (Cited 1808 times)","Wake Forest Law Review, Vol. 14, Issue 3 (June 1978), pp. 577-614",6,na,2," Estate Planning, Death, Gifts, Taxation"
0,The Monitoring Duties of Directors under the EC Directives: A View from the United States Experience [article],"Cox, James D. (Cited 1808 times); Clausen, Nis Jul (Cited 6 times)","Duke Journal of Comparative & International Law, Vol. 2, Issue 1 (Winter 1992), pp. 29-64",6,na,4," Corporations, States, Takeovers, European Union"
0,The Role of Empirical Evidence in Evaluating the Wisdom of the Sarbanes-Oxley Act [article],"Cox, James D. (Cited 1808 times)","University of San Francisco Law Review, Vol. 40, Issue 4 (Summer 2006), pp. 823-844",6,na,3," Evidence, Accounting, Attorneys, Securities"
0,Foreword [comments],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems, Vol. 55, Issue 4 (Autumn 1992), pp. 1-6",5,na,1," Insider Trading, Securities"
0,Financial Regulation in a Global Market Place: Report of the Duke Global Capital Markets Roundtable [notes],"Cox, James D. (Cited 1808 times); Greene, Edward F. (Cited 432 times)","Duke Journal of Comparative & International Law, Vol. 18 , Issue 1 (Fall 2007), pp. 239-252",5,na,5," Comparative Law, Regulation, Securities, Evidence"
0,We're Cool Statements after Omnicare: Securities Fraud Suits for Failures to Comply with the Law [comments],"Cox, James D. (Cited 1808 times)","SMU Law Review, Vol. 68, Issue 3 (Summer 2015), pp. 715-726",5,na,12," Fraud, Securities, Liability"
0,Quieting the Shareholders' Voice: Empirical Evidence of Pervasive Bundling in Proxy Solicitations [article],"Cox, James D. (Cited 1808 times); Ferri, Fabrizio (Cited 4 times); Honigsberg, Colleen (Cited 15 times); Thomas, Randall S. (Cited 1804 times)","Southern California Law Review, Vol. 89, Issue 6 (September 2016), pp. 1175-1238",4,na,39," Business Organizations, Evidence, Securities, Corporations, Antitrust, Comparative Law, International Trade, States"
0,Who Can't Raise Capital - The Scylla and Charybdis of Capital Formation [article],"Cox, James D. (Cited 1808 times)","Kentucky Law Journal, Vol. 102, Issue 4 (2013-2014), pp. 849-864",4,na,4," Legal History, Regulation, Securities, Comparative Law, European Union, States"
0,Mutuality of Remedy in California under Civil Code Section 3386 [notes],"Cox, James D. (Cited 1808 times)","Hastings Law Journal, Vol. 19, Issue 4 (May 1968), pp. 1430-1440",3,na,2," Courts, Federal Courts, Equity, Property, Statute of Frauds"
0,An Outsider's Perspective of Insider Trading Regulation in Australia [article],"Cox, James D. (Cited 1808 times)","Sydney Law Review, Vol. 12, Issue 2/3 (March 1990), pp. 455-481",3,na,23," Insider Trading, Regulation, Consent"
0,Reinventing the SEC by Staring into Its Past [article],"Cox, James D. (Cited 1808 times)","University of Cincinnati Law Review, Vol. 78, Issue 2 (Winter 2009), pp. 459-472",3,na,2," Legal History, Attorneys, Securities, Employment Practice"
0,Foreword [comments],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems, Vol. 63, Issue 3 (Summer 2000), pp. 1-2",2,na,1," Comparative Law, Economics, Jurisprudence, Securities, Legal Profession, Creditors, Debt"
0,Delaware's Retreat: Exploring Developing Fissures and Tectonic Shifts in Delaware Corporate Law [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","Delaware Journal of Corporate Law, Vol. 42, Issue 2 (2018), pp. 323-390",1,na,61," Voting, Corporations, Defenses"
0,Civil Procedure--Rule 12 Waiver of Personal Jurisdiction by General Appearance [notes],"Cox, James D. (Cited 1808 times)","Wake Forest Law Review, Vol. 10, Issue 4 (December 1974), pp. 763-808",1,na,1," Civil Procedure, General, Jurisdiction, Procedure, Appeals"
0,An Economic Perspective of Insider Trading Regulation and Enforcement in New Zealand [article],"Cox, James D. (Cited 1808 times)","Canterbury Law Review, Vol. 4, Issue 2 (1990), pp. 268-283",1,na,8," Insider Trading, Regulation, Consent"
0,How Understanding the Nature of Corporate Norms Can Prevent Their Destruction by Settlements [article],Institute for Law and Economic Policy 22nd Annual Symposium: Vindicating Virtuous Claims (in Honor of James D. Cox),"Duke Law Journal, Vol. 66, Issue 3 (December 2016), pp. 501-534",1,1,7," Settlements, Securities, Criminal Law and Procedure"
0,Mapping the American Shareholder Litigation Experience: A Survey of Empirical Studies of the Enforcement of the U.S. Securities Law [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","European Company and Financial Law Review, Vol. 6, Issue 2 and 3 (August 2009), pp. 164-203",1,na,48," Actions and Defenses, Securities, Securities Law, Class Actions, Plaintiffs"
0,Headwinds Confronting the SEC [comments],"Cox, James D. (Cited 1808 times)","North Carolina Banking Institute, Vol. 18, Issue 1 (November 2013), pp. 105-112",1,na,2," Boundaries, Strikes, Three Strikes, Regulation"
0,Access to Justice: Investor Suits in the Era of the Roberts Court: Foreword [comments],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems , Vol. 75, Issue 1 (2012), pp. i-iv",na,na,na," Criminal Procedure, General, Procedure, Obligations, Fraud"
0,Summary of Roundtable Discussions Regarding the Future Content of the U.S. Securities Laws [article],"Cox, James D. (Cited 1808 times); Greene, Edward F. (Cited 432 times)","Law and Contemporary Problems, Vol. 63, Issue 3 (Summer 2000), pp. 3-10",na,na,1, Securities
0,The Administraive Law of Financial Regulation [comments],"Cox, James D. (Cited 1808 times); Schwarcz, Steven L. (Cited 2657 times)","Law and Contemporary Problems, Vol. 78, Issue 3 (2015), pp. i-vi",na,na,na," Regulation, Courts"
0,Iterative Regulation of Securities Markets after Business Roundtable: A Principles-Based Approach [article],"Cox, James D. (Cited 1808 times)","Law and Contemporary Problems, Vol. 78, Issue 3 (2015), pp. 25-46",na,na,7," Regulation, Securities, Administration Law, Judges"
0,"Beyond the Millennium, I - A Savvy Group Talks about How Securities Laws Should Evolve [article]","Cox, James D. (Cited 1808 times); Greene, Edward F. (Cited 432 times)","Business Law Today, Vol. 9, Issue 2 (November-December 1999), pp. 9-14",na,na,1," Securities, Capital Market"
0,Changing Perceptions into reality: Fiduciary Standards to Match the American Directors' Monitoring Function [article],"Cox, James D. (Cited 1808 times)","Bond Law Review, Vol. 1, Issue 2 (1989), pp. [i]-232",na,na,na, Corporations
0,Globalization's Challenges to the Untied States Securities Laws [article],"Cox, James D. (Cited 1808 times)","Canterbury Law Review, Vol. 7, Issue 1 (1998), pp. 5-21",na,na,1," Globalization, Securities, States, Financial Law"
0,Common Challenges Facing Shareholder Suits in Europe and the United States [article],"Cox, James D. (Cited 1808 times); Thomas, Randall S. (Cited 1804 times)","European Company and Financial Law Review, Vol. 6, Issue 2 and 3 (August 2009), pp. 348-357",na,na,11," States, Settlements, Arbitration, Corporations, Dispute Resolution"
0,Seeking an Objective for Regulating insider Trading through Texas Gulf Sulphur [article],"Cox, James D. (Cited 1808 times)","SMU Law Review, Vol. 71, Issue 3 (Summer 2018), pp. 697-712",na,na,12," Insider Trading, Regulation, Sanctions"
