,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Marriage and the Income Tax [article],"Zelenak, Lawrence (Cited 1159 times)","Southern California Law Review, Vol. 67, Issue 2 (January 1994), pp. 339-406",133,na,15," Marriage, Statute of Limitations, Domestic Relations"
0,Thinking about Nonliteral Interpretations of the Internal Revenue Code [article],"Zelenak, Lawrence (Cited 1159 times)","North Carolina Law Review, Vol. 64, Issue 3 (March 1986), pp. 623-676",80,4,10," Income Taxation, Taxation, State and Local Government Law, Legislation"
0,Tax Shelters and the Search for a Silver Bullet [article],"Chirelstein, Marvin A. (Cited 610 times); Zelenak, Lawrence A. (Cited 1159 times)","Columbia Law Review, Vol. 105, Issue 6 (October 2005), pp. 1939-1966",74,na,8," Shelters, Taxation-Federal Income, States, Weapons, Interest, Obligations"
0,Taxing Gains at Death [article],"Zelenak, Lawrence (Cited 1159 times)","Vanderbilt Law Review, Vol. 46, Issue 2 (March 1993), pp. 361-442",71,na,13," Death, State and Local Government Law, Taxation, Inheritance"
0,Doing Something about Marriage Penalties: A Guide for the Perplexed [article],"Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 54, Issue 1 (Fall 2000), pp. 1-76",64,na,9," Domestic Relations, Marriage, Taxation-Federal Income"
0,Taking Critical Tax Theory Seriously [article],"Zelenak, Lawrence (Cited 1159 times)","North Carolina Law Review, Vol. 76, Issue 5 (June 1998), pp. 1521-1580",58,na,13," Domestic Relations, Sexuality and the Law, Taxation-Federal Income, Taxation-State and Local"
0,Tax or Welfare - The Administration of the Earned Income Tax Credit [article],"Zelenak, Lawrence (Cited 1159 times)","UCLA Law Review, Vol. 52, Issue 6 (August 2005), pp. 1867-1916",54,2,20," Credit, Social Welfare Law, Government, Taxation-Federal Income"
0,When Good Preferences Go Bad: A Critical Analysis of the Anti-Tax Shelter Provisions of the Tax Reform Act of 1986 [article],"Zelenak, Lawrence (Cited 1159 times)","Texas Law Review, Vol. 67, Issue 3 (February 1989), pp. 499-590",45,na,6," State and Local Government Law, Legislation, Statute of Limitations"
0,Can the Graduated Income Tax Survive Optimal Tax Analysis [article],"Zelenak, Lawrence (Cited 1159 times); Moreland, Kemper (Cited 45 times)","Tax Law Review, Vol. 53, Issue 1 (Fall 1999), pp. 51-94",45,na,3," Economics, Tax Policy, Taxation-Federal Income, Psychiatry and Psychology, Research, Taxation"
0,Are Rifle Shot Transition Rules and other Ad Hoc Tax Legislation Constitutional [article],"Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 44, Issue 4 (Summer 1989), pp. 563-626",38,2,2," Legislation, Remedies, Constitutional Law, Taxation, State and Local Government Law"
0,Should Courts Require the Internal Revenue Service to be Consistent [article],"Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 40, Issue 2 (Winter 1985), pp. 411-448",34,na,8," Courts, Economics, Taxation-Federal Income"
0,Children and the Income Tax [article],"Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 49, Issue 3 (Spring 1994), pp. 349-418",34,na,8," Children, Age, Divorce, Parents"
0,Taxing Endowment [article],"Zelenak, Lawrence (Cited 1159 times)","Duke Law Journal, Vol. 55, Issue 6 (April 2006), pp. 1145-1182",32,na,14," Economics, Taxation-Federal Income, Taxation, Politics"
0,"The Reification of Metaphor: Income Taxes, Consumption Taxes and Human Capital [article]","Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 51, Issue 1 (Fall 1995), pp. 1-34",28,na,9," Labor Law, Sports"
0,Custom and the Rule of Law in the Administration of the Income Tax [article],"Zelenak, Lawrence (Cited 1159 times)","Duke Law Journal, Vol. 62, Issue 3 (December 2012), pp. 829-856",26,na,18," Rule of Law, Taxation-Federal Income, Banking, Credit, Economics"
0,Redesigning the Earned Income Tax Credit as a Family-Size Adjustment to the Minimum Wage [article],"Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 57, Issue 3 (Spring 2004), pp. 301-354",24,na,8," Credit, Minimum Wage, Research, Labor, Labor Supply"
0,"Radical Tax Reform, the Constitution, and the Conscientious Legislator [article]","Zelenak, Lawrence (Cited 1159 times)","Columbia Law Review, Vol. 99, Issue 3 (April 1999), pp. 833-856",23,na,4," Taxation-Federal Income, Taxation, Trusts"
0,The Sometimes-Taxation of the Return to Risk-Bearing under a Progressive Income Tax [article],"Zelenak, Lawrence (Cited 1159 times)","SMU Law Review, Vol. 59, Issue 2 (Spring 2006), pp. 879-918",23,na,1, Taxation
0,"Justice Holmes, Ralph Kramden, and the Civic Virtues of a Tax Return Filing Requirement [article]","Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 61, Issue 1 (Fall 2007), pp. 53-88",16,na,7," Judges, Credit, Social Welfare Law, Taxation-Federal Income, Miscellaneous"
0,"Maybe Just a Little Bit Special, after All [article]","Zelenak, Lawrence (Cited 1159 times)","Duke Law Journal, Vol. 63, Issue 8 (May 2014), pp. 1897-1920",16,na,10," Administrative Law, Jurisprudence, Revolution, Taxation-Federal, Tax Policy"
0,Complex Tax Legislation in the TurboTax Era [comments],"Zelenak, Lawrence (Cited 1159 times)","Columbia Journal of Tax Law, Vol. 1, Issue 1 (2010), pp. 91-119",14,na,15," Legislation, Age, Credit, Loans, Taxation-Federal Income"
0,Codifying Anti-Avoidance Doctrines and Controlling Corporate Tax Shelters [article],"Zelenak, Lawrence (Cited 1159 times)","SMU Law Review, Vol. 54, Issue 1 (Winter 2001), pp. 177-194",14,na,9," Shelters, South Africa, States, General"
0,The Selling of the Flat Tax: The Dubious Link between Rate and Base [article],"Zelenak, Lawrence (Cited 1159 times)","Chapman Law Review, Vol. 2, pp. 197-232",13,na,2," Taxation-Federal Income, States, Privacy"
0,The Income Tax and the Cost of Earning a Living [article],"Zelenak, Lawrence (Cited 1159 times)","Tax Law Review, Vol. 56, Issue 1 (Fall 2002), pp. 39-80",13,na,5," Credit, Minimum Wage, Marriage"
0,Tax and the Married Woman [reviews],"Zelenak, Lawrence (Cited 1159 times)","Southern California Law Review, Vol. 70, Issue 4 (May 1997), pp. 1021-1048",12,na,2," Domestic Relations, Taxation-Federal Income, Taxation, Feminism"
