,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Shades of Brown: The Law of Skin Color [article],"Jones, Trina (Cited 348 times)","Duke Law Journal , Vol. 49, Issue 6 (April 2000), pp. 1487-1558",109,10,51," Civil Rights, Legal History, Economics, Law and Economics, Employment Practice"
0,A Post-Race Equal Protection [article],"Barnes, Mario L. (Cited 484 times); Chemerinsky, Erwin (Cited 6584 times); Jones, Trina (Cited 348 times)","Georgetown Law Journal, Vol. 98, Issue 4 (April 2010), pp. 967-1004",109,na,31," Law and Society, Politics, Criminal Law and Procedure"
0,Inadvertent Disclosure of Privileged Information and the Law of Mistake: Using Substantive Legal Principles to Guide Ethical Decision Making [article],"Jones, Trina (Cited 348 times)","Emory Law Journal , Vol. 48, Issue 4 (Fall 1999), pp. 1255-1338",24,na,12," Mistake, Professional Ethics, Legal Literature, Literature"
0,Anti-Discrimination Law in Peril [article],"Jones, Trina (Cited 348 times)","Missouri Law Review, Vol. 75, Issue 2 (Spring 2010), pp. 423-442",22,na,11," Discrimination, Evidence, Summary Judgment"
0,"Race, Economic Class, and Employment Opportunity [article]","Jones, Trina (Cited 348 times)","Law and Contemporary Problems, Vol. 72, Issue 4 (Fall 2009), pp. 57-88",22,na,13," Employment, Employment Practice, Labor Law, Race, Labor, Unions, Women"
0,Intra-Group Preferencing: Proving Skin Color and Identity Performance Discrimination [article],"Jones, Trina (Cited 348 times)","New York University Review of Law & Social Change, Vol. 34, Issue 4 (2010), pp. 657-707",16,na,23," Discrimination, Race"
0,The Diversity Rationale: A Problematic Solution [article],"Jones, Trina (Cited 348 times)","Stanford Journal of Civil Rights & Civil Liberties, Vol. 1, Issue 1 (April 2005), pp. 171-216",11,na,1," Law and Society, Affirmative Action, Employment"
0,Race and Reform in Twenty-First Century America: Foreword [comments],"Jones, Trina (Cited 348 times); Charles, Guy-Uriel E. (Cited 316 times); Onwuachi-Willig, Angela (Cited 720 times)","Law and Contemporary Problems, Vol. 79, Issue 3 (2016), pp. 1-4",9,na,12," Comparative Law, Economics, International Law, International Trade, Jurisprudence, Politics, Legal Education, Evidence"
0,Collective Bargaining in the Federal Public Sector: Disclosing Employee Names and Addresses under Exemption 6 of the Freedom of Information Act [notes],"Jones, Trina (Cited 348 times)","Michigan Law Review, Vol. 89, Issue 4 (February 1991), pp. 980-1007",8,na,3," Administration Law, Collective Bargaining, Freedom of Information, Labor Law, Names, Government, Labor, Privacy, Unions"
0,"Occupying America: Dr. Martin Luther King, Jr., the American Dream, and the Challenge of Socio-Economic Inequality [comments]","Jones, Trina (Cited 348 times)","Villanova Law Review, Vol. 57, Issue 2 (2012), pp. 339-356",7,na,24," Legal Profession, Biography, International Law"
0,Aggressive Encounters & White Fragility: Deconstructing the Trope of the Angry Black Woman [article],"Jones, Trina (Cited 348 times); Norwood, Kimberly Jade (Cited 124 times)","Iowa Law Review, Vol. 102, Issue 5 (July 2017), pp. 2017-2070",3,na,221," Gender, Law and Society, Psychiatry and Psychology, Corporations, Jurisdiction, Agriculture Law, Environment"
0,The Significance of Skin Color in Asian and Asian-American Communities: Initial Reflections [article],"Jones, Trina (Cited 348 times)","UC Irvine Law Review, Vol. 3, Issue 4 (December 2013), pp. 1105-1124",2,na,96," Discrimination, Employment Practice, Race"
0,Title VII at 50: Contemporary Challenges for U.S. Employment Discrimination Law [article],"Jones, Trina (Cited 348 times)","Alabama Civil Rights & Civil Liberties Law Review, Vol. 6, Issue 1 (2014), pp. 45-74",2,na,13," Employment Practice, Religion"
0,Single and Childfree: Reassessing Parental and Marital Status Discrimination [article],"Jones, Trina (Cited 348 times)","Arizona State Law Journal, Vol. 46, Issue 4 (Winter 2014), pp. 1253-1346",2,na,21," Discrimination, Domestic Relations, Employment Practice, Labor Law, Marital Status, Parents, Spouses, Education"
0,A Different Class of Care: The Benefits Crisis and Low-Wage Workers [article],"Jones, Trina (Cited 348 times)","American University Law Review, Vol. 66, Issue 3 (February 2017), pp. 691-760",1,na,22," Labor Law, Employment Practice, Domestic Relations"
0,Brown II: A Case of Missed Opportunity [article],"Jones, Trina (Cited 348 times)","Law and Inequality: A Journal of Theory and Practice, Vol. 24, Issue 1 (Winter 2006), pp. 9-30",1,na,7," Education, Desegregation, Schools"
0,Title VII: A Tale of Slow and Steady - But Unfinished - Progress [article],"Jones, Trina (Cited 348 times)","Insights on Law and Society, Vol. 14, Issue 2 (Winter 2014), pp. 18-22",na,na,15," Discrimination, Employment, Employment Discrimination, Gender, Race, Women"
0,Foreword [comments],"Jones, Trina (Cited 348 times)","Law and Contemporary Problems, Vol. 72, Issue 4 (Fall 2009), pp. i-xii",na,na,na," Law and Society, Race, Immigration Law"
0,"Professor Jerome M. Culp, Jr. [comments]","Jones, Trina (Cited 348 times)","Duke Journal of Gender Law & Policy, Vol. 11, pp. [v]-[viii]",na,na,na," Biography, International Law, Criminal Law and Procedure"
