,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Compelled Cooperation and the New Corporate Criminal Procedure [article],"Griffin, Lisa Kern (Cited 211 times)","New York University Law Review, Vol. 82, Issue 2 (May 2007), pp. 311-382",95,1,38," Corporations, Criminal Law and Procedure"
0,"Narrative, Truth, and Trial [article]","Griffin, Lisa Kern (Cited 211 times)","Georgetown Law Journal, Vol. 101, Issue 2 (January 2013), pp. 281-336",47,na,76," Common Law, Forfeiture, Sixth Amendment, Remedies, Torts, Antitrust, State and Local Government Law, Trade Regulation"
0,The Federal Common Law Crime of Corruption [article],"Griffin, Lisa Kern (Cited 211 times)","North Carolina Law Review, Vol. 89, Issue 5 (June 2011), pp. 1815-1848",20,1,20," Criminal Law and Procedure, Conflict of Interest, Ethics, Public Officials, Jurisprudence, Politics"
0,"Criminal Lying, Prosecutorial Power, and Social Meaning [article]","Griffin, Lisa Kern (Cited 211 times)","California Law Review, Vol. 97, Issue 6 (December 2009), pp. 1515-1570",15,2,11," Criminal Law and Procedure, Law and Society, Government Contracts"
0,The Image We See Is Our Own: Defending the Jury's Territory at the Heart of the Democratic Process [reviews],"Griffin, Lisa Kern (Cited 211 times)","Nebraska Law Review, Vol. 75, Issue 2 (1996), pp. 332-376",13,na,3," Jury, Law and Society, Due Process, Trial by Jury, Jurisprudence"
0,On the Mental State of Consciousness of Wrongdoing [article],"Buell, Samuel W. (Cited 433 times); Griffin, Lisa Kern (Cited 211 times)","Law and Contemporary Problems , Vol. 75, Issue 2 (2012), pp. 133-166",8,na,8," Judges, Criminal Law and Procedure, Jurisprudence"
0,"Silence, Confessions, and the New Accuracy Imperative [article]","Griffin, Lisa Kern (Cited 211 times)","Duke Law Journal, Vol. 65, Issue 4 (January 2016), pp. 697-754",7,na,30," Confessions, Law and Society, Arrest"
0,The Content of Confrontation [article],"Griffin, Lisa Kern (Cited 211 times)","Duke Journal of Constitutional Law & Public Policy, Vol. 7, Issue 1 (2011), pp. 51-72",3,na,2," Criminal Law and Procedure, Evidence, Law Enforcement and Corrections"
0,"Criminal Adjudication, Error Correction, and Hindsight Blind Spots [article]","Griffin, Lisa Kern (Cited 211 times)","Washington and Lee Law Review, Vol. 73, Issue 1 (Winter 2016), pp. 165-216",2,na,11," Judges, Psychiatry and Psychology, Criminal Law and Procedure, Corporate Officers, Duty of Care, Liability, Negligence"
0,"State Incentives, Plea Bargaining Regulation, and the Failed Market for Indigent Defense [article]","Griffin, Lisa Kern (Cited 211 times)","Law and Contemporary Problems, Vol. 80, Issue 1 (2017), pp. 83-106",1,na,40," Jurisprudence, Sentencing, Criminal Law and Procedure, Judges, Legal Profession"
0,Wanting the Truth: Comparing Prosecutions of Investigative and Institutional Deception [article],"Griffin, Lisa Kern (Cited 211 times)","International Commentary on Evidence, Vol. 7, Issue 1 (2009), pp. [i]-13",na,na,na," Criminal Law and Procedure, Law and Society, Agriculture Law, Communications Law, First Amendment, Whistleblowers"
0,Circling around the Confrontation Clause: Redefined Reach but Not a Robust Right [article],"Griffin, Lisa Kern (Cited 211 times)","Michigan Law Review First Impressions, Vol. 105, pp. 16-21",na,na,1," Criminal Law and Procedure, Evidence, Affidavits, Testimony"
0,Adjudicating the Guilty Mind: Foreword [comments],"Buell, Samuel W. (Cited 433 times); Griffin, Lisa Kern (Cited 211 times)","Law and Contemporary Problems , Vol. 75, Issue 2 (2012), pp. i-vi",na,na,na," Judges, Criminal Law and Procedure"
