,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Foreword [comments],"Metzloff, Thomas B. (Cited 363 times); Sloan, Frank A. (Cited 933 times)","Law and Contemporary Problems, Vol. 60, Issue 1 (Winter 1997), pp. 1-6",54,na,10," Malpractice, Medical Malpractice, Research"
0,The Unrealized Potential of Malpractice Arbitration [article],"Metzloff, Thomas B. (Cited 363 times)","Wake Forest Law Review, Vol. 31, Issue 1 (Spring 1996), pp. 203-230",45,na,7," Arbitration, Malpractice, Medical Jurisprudence, Medical Malpractice, Uniform Arbitration Act, Damages, Punitive Damages"
0,Alternative Dispute Resolution Strategies in Medical Malpractice [comments],"Metzloff, Thomas B. (Cited 363 times)","Alaska Law Review, Vol. 9, Issue 2 (December 1992), pp. 429-458",44,na,39," Medical Jurisprudence, Arbitration, Medical Malpractice, Uniform Arbitration Act, Courts, Dispute Resolution, Insurance Law"
0,Resolving Malpractice Disputes: Imaging the Jury's Shadow [article],"Metzloff, Thomas B. (Cited 363 times)","Law and Contemporary Problems, Vol. 54, Issue 1 (Winter & Spring 1991), pp. 43-130",34,na,5," Courts, Dispute Resolution, Insurance Law, Jury, Malpractice, Medical Jurisprudence, Negligence, Legal Profession"
0,Empirical Perspectives on Mediation and Malpractice [article],"Metzloff, Thomas B. (Cited 363 times); Peeples, Ralph A. (Cited 172 times); Harris, Catherine T. (Cited 132 times)","Law and Contemporary Problems, Vol. 60, Issue 1 (Winter 1997), pp. 107-152",31,na,2," Malpractice, Medical Malpractice, Medical Jurisprudence"
0,Foreword [comments],"Metzloff, Thomas B. (Cited 363 times); Wilkins, David B. (Cited 2266 times)","Law and Contemporary Problems, Vol. 58, Issues 3-4 (Summer/Autumn 1995), pp. 1-4",22,na,1," Legal Education, Partnerships, Professional Ethics, Ethics, Philanthropy, Curriculum, Legal Ethics"
0,The Process of Managing Medical Malpractice Cases: The Role of Standard of Care [article],"Peeples, Ralph (Cited 118 times); Harris, Catherine T. (Cited 132 times); Metzloff, Thomas B. (Cited 363 times)","Wake Forest Law Review, Vol. 37, Issue 3 (2002), pp. 877-902",18,na,16," Malpractice, Medical Malpractice, Standard of Care, Evidence, Medical Jurisprudence, Torts"
0,Understanding the Malpractice Wars [reviews],"Metzloff, Thomas B. (Cited 363 times)","Harvard Law Review , Vol. 106, Issue 5 (March 1993), pp. 1169-1196",16,1,1," Malpractice, Medical Jurisprudence, Medical Malpractice, Torts"
0,Who Are Those Guys - An Empirical Examination of Medical Malpractice Plaintiffs' Attorneys [article],"Harris, Catherine T. (Cited 132 times); Peeples, Ralph (Cited 118 times); Metzloff, Thomas B. (Cited 363 times)","SMU Law Review, Vol. 58, Issue 2 (Spring 2005), pp. 225-250",16,na,3," Attorneys, Malpractice, Medical Malpractice, Plaintiffs, Damages, Medical Jurisprudence, Evidence, Standard of Care"
0,Reconfiguring the Summary Jury Trial [article],"Metzloff, Thomas B. (Cited 363 times)","Duke Law Journal , Vol. 41, Issue 4 (February 1992), pp. 806-866",13,na,5," Dispute Resolution, Jury, Practice and Procedure, Trials"
