,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Shifting Sands: The Limits of Science in Setting Risk Standards [article],"Coglianese, Cary (Cited 863 times); Marchant, Gary E. (Cited 404 times)","University of Pennsylvania Law Review, Vol. 152, Issue 4 (April 2004), pp. 1255-1360",58,na,9," Environment, Science and Technology, Administration Law"
0,More Good than Harm: A First Principle for Environmental Agencies and Reviewing Courts [article],"Warren, Edward W. (Cited 62 times); Marchant, Gary E. (Cited 404 times)","Ecology Law Quarterly, Vol. 20, Issue 3 (1993), pp. 379-440",43,1,7," Administration Law, Dispute Resolution"
0,The Coming Collision between Autonomous Vehicles and the Liability System [article],"Marchant, Gary E. (Cited 404 times); Lindor, Rachel A. (Cited 39 times)","Santa Clara Law Review, Vol. 52, Issue 4 (2012), pp. 1321-1340",36,na,860," Torts, Legislation, Motor Vehicles"
0,International Governance of Autonomous Military Robots [article],"Marchant, Gary E. (Cited 404 times); Allenby, Braden (Cited 24 times); Arkin, Ronald (Cited 24 times); Barrett, Edward T. (Cited 24 times)","Columbia Science and Technology Law Review, Vol. 12, pp. 272-316",24,na,74," Criminal Law and Procedure, Military, War and Peace, Science and Technology, Weapons, Human Rights Law, International Law, Disarmament, International Agencies"
0,Genetics and Toxic Torts [article],"Marchant, Gary E. (Cited 404 times)","Seton Hall Law Review, Vol. 31, Issue 4 (2001), pp. 949-982",23,1,10," Evidence, Science and Technology, Environment"
0,Genetic Susceptibility and Biomarkers in Toxic Injury Litigation [article],"Marchant, Gary E. (Cited 404 times)","Jurimetrics, Vol. 41, Issue 1 (Fall 2000), pp. 67-110",22,na,4," Evidence, Science and Technology, Remedies, Torts"
0,Genetic Data in Toxic Tort Litigation [article],"Marchant, Gary E. (Cited 404 times)","Journal of Law and Policy, Vol. 14, Issue 1 (2006), pp. 7-38",21,na,9," Environment, Evidence, Science and Technology"
0,The Expanding Role and Importance of Standards in the Information and Communications Technology Industry [article],"Biddle, Brad (Cited 18 times); Curci, Frank X. (Cited 27 times); Haslach, Timothy F. (Cited 18 times); Marchant, Gary E. (Cited 404 times)","Jurimetrics, Vol. 52, Issue 2 (Winter 2012), pp. 177-208",18,2,15," Communications Law, Science and Technology, Intellectual Property Law, Medical Jurisprudence"
0,The Ghost in our Genes: Legal and Ethical Implications of Epigenetics [article],"Rothstein, Mark A. (Cited 1012 times); Cai, Yu (Cited 18 times); Marchant, Gary E. (Cited 404 times)","Health Matrix: Journal of Law-Medicine, Vol. 19, Issue 1 (Winter 2009), pp. 1-62",17,na,9," Science and Technology, Torts"
0,Transnational Models for Regulation of Nanotechnology [article],"Marchant, Gary E. (Cited 404 times); Sylvester, Douglas J. (Cited 121 times)","Journal of Law, Medicine and Ethics, Vol. 34, Issue 4 (Winter 2006), pp. 714-725",15,na,7," Science and Technology, Intellectual Property Law, Administration Law"
