Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Reflecting on the Subject: A Critique of the Social Influence Conception of Deterrence, the Broken Windows Theory, and Order-Maintenance Policing New York Style [article]","Harcourt, Bernard E. (Cited 852 times)",9094,"Michigan Law Review, Vol. 97, Issue 2 (November 1998), pp. 291-389",97 Mich. L. Rev. 291 (1998-1999),"Law and Society, Criminal Law and Procedure, State and Local Government Law",165,1,267
The Collapse of the Harm Principle [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Journal of Criminal Law and Criminology, Vol. 90, Issue 1 (Fall 1999), pp. 109-194",90 J. Crim. L. & Criminology 109 (1999-2000),"Law and Society, Pornography, General",102,na,357
Broken Windows: New Evidence from New York City and a Five-City Social Experiment [article],"Harcourt, Bernard E. (Cited 852 times); Ludwig, Jens (Cited 204 times)",9094,"University of Chicago Law Review, Vol. 73, Issue 1 (Winter 2006), pp. 271-320",73 U. Chi. L. Rev. 271 (2006),"Criminal Law and Procedure, Law and Society, State and Local Government Law, Human Rights Law, Law Enforcement and Corrections",98,na,219
Transparent Adjudication and Social Science Research in Constitutional Criminal Procedure [comments],"Meares, Tracey L. (Cited 1413 times); Harcourt, Bernard E. (Cited 852 times)",9094,"Journal of Criminal Law and Criminology, Vol. 90, Issue 3 (Spring 2000), pp. 733-798",90 J. Crim. L. & Criminology 733 (1999-2000),"Criminal Procedure, Law and Society, Procedure, Research, Evidence, Criminal Law, Criminal Law and Procedure",63,1,14
"Rethinking Racial Profiling: A Critique of the Economics, Civil Liberties, and Constitutional Literature, and of Criminal Profiling More Generally [article]","Harcourt, Bernard E. (Cited 852 times)",9094,"University of Chicago Law Review, Vol. 71, Issue 4 (Fall 2004), pp. 1275-1382",71 U. Chi. L. Rev. 1275 (Fall 2004),"Criminal Law and Procedure, Law and Society, Law Enforcement and Corrections",50,2,44
Randomization and the Fourth Amendment [article],"Harcourt, Bernard E. (Cited 852 times); Meares, Tracey L. (Cited 1413 times)",9094,"University of Chicago Law Review, Vol. 78, Issue 3 (Summer 2011), pp. 809-878",78 U. Chi. L. Rev. 809 (2011),"Constitutional Law, Sports, Criminal Law and Procedure, Legal History",49,na,28
"Foreword: You Are Entering a Gay and Lesbian Free Zone: On the Radical Dissents of Justice Scalia and Other (Post-) Queers - [Raising Questions about Lawrence, Sex Wars, and the Criminal Law] [comments]","Harcourt, Bernard E. (Cited 852 times)",9094,"Journal of Criminal Law & Criminology, Vol. 94, Issue 3 (Spring 2004), pp. 503-550",94 J. Crim. L. & Criminology 503 (Spring 2004),"Criminal Law, Sex, Sexuality and the Law",33,na,7
After the Social Meaning Turn: Implications for Research Design and Methods of Proof in Contemporary Criminal Law Policy Analysis [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Law & Society Review, Vol. 34, Issue 1 (2000), pp. 179-212",34 Law & Soc'y Rev. 179 (2000),"Criminal Law and Procedure, State and Local Government Law, Legal Education, Law Enforcement and Corrections",30,na,15
From the Asylum to the Prison: Rethinking the Incarceration Revolution [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Texas Law Review, Vol. 84, Issue 7 (June 2006), pp. 1751-1786",84 Tex. L. Rev. 1751 (2005-2006),"Asylum, Revolution, Homicide, Imprisonment, Law Enforcement and Corrections, States, Literature",26,na,84
From the Ne'er-Do-Well to the Criminal History Category: The Refinement of the Actuarial Model in Criminal Law [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Law and Contemporary Problems, Vol. 66, Issue 3 (Summer 2003), pp. 99-152",66 Law & Contemp. Probs. 99 (2003),"Criminal Law, History, Law and Society, Law Enforcement and Corrections, Comparative Law, Race, Race and Ethnicity, Sentencing",25,na,8
Risk as a Proxy for Race: The Dangers of Risk Assessment [comments],"Harcourt, Bernard E. (Cited 852 times)",9094,"Federal Sentencing Reporter, Vol. 27, Issue 4 (April 2015), pp. 237-243",27 Fed. Sent'g Rep. 237 (2014-2015),"Criminal Law and Procedure, Law and Society, Economics, Crime Prevention, Weapons",23,na,146
Reducing Mass Incarceration: Lessons from the Deinstitutionalization of Mental Hospitals in the 1960s [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Ohio State Journal of Criminal Law, Vol. 9, Issue 1 (Fall 2011), pp. 53-88",9 Ohio St. J. Crim. L. 53 (2011-2012),"Hospitals, Medical Jurisprudence, Psychiatry and Psychology, Health, History, Mental Health, Law Enforcement and Corrections",22,na,305
The Shaping of Chance: Actuarial Models and Criminal Profiling at the Turn of the Twenty-First Century [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"University of Chicago Law Review, Vol. 70, Issue 1 (Winter 2003), pp. 105-128",70 U. Chi. L. Rev. 105 (Winter 2003),"Legal History, Economics, Criminal Law and Procedure, Jurisprudence",19,na,61
Judge Richard Posner on Civil Liberties: Pragmatic Authoritarian Libertarian [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"University of Chicago Law Review, Vol. 74, Special Issue (2007), pp. 1723-1738",74 U. Chi. L. Rev. 1723 (2007),"Communications Law, First Amendment, Juveniles, Sex, Violence, Video Games, Legislation, Theft",15,na,17
Joel Feinberg on Crime and Punishment: Exploring the Relationship between the Moral Limits of the Criminal Law and the Expressive Function of Punishment [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Buffalo Criminal Law Review, Vol. 5, Issue 1 (2001), pp. 145-172",5 Buff. Crim. L. Rev. 145 (2001-2002),"Criminal Law, Punishment",13,na,63
"On Gun Registration, the NRA, Adolf Hitler, and Nazi Gun Laws: Exploding the Gun Culture Wars (A Call to Historians) [comments]","Harcourt, Bernard E. (Cited 852 times)",9094,"Fordham Law Review, Vol. 73, Issue 2 (November 2004), pp. 653-680",73 Fordham L. Rev. 653 (November 2004),"Legal History, Constitutional Law, Second Amendment, Politics, War",12,na,122
"Reefer Madness: Broken Windows Policing and Misdemeanor Marijuana Arrests in New York City, 1989-2000 [comments]","Harcourt, Bernard E. (Cited 852 times); Ludwig, Jens (Cited 204 times)",9094,"Criminology and Public Policy, Vol. 6, Issue 1 (February 2007), pp. 165-182",6 Criminology & Pub. Pol'y 165 (2007),"Criminal Law and Procedure, Law Enforcement, Law and Society, Law Enforcement and Corrections, State and Local Government Law",11,na,23
Imagery and Adjudication in the Criminal Law: The Relationship between Images of Criminal Defendants and Ideologies of Criminal Law in Southern Antebellum and Modern Appellate Decisions [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Brooklyn Law Review, Vol. 61, Issue 4 (1995), pp. 1165-1246",61 Brook. L. Rev. 1165 (1995),"Criminal Law, Defendants, Jurisprudence, Women, Children",10,na,4
Policing L.A.'s Skid Row: Crime and Real Estate Redevelopment in Downtown Los Angeles (An Experiment in Real Time) [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"University of Chicago Legal Forum, Vol. 2005, pp. 325-404",2005 U. Chi. Legal F. 325 (2005),"Real Estate, Redevelopment, Constitutional Law, Misconduct, State and Local Government Law, Zoning, History, Homelessness, Research",10,na,56
"Introduction: Guns, Crime and Punishment in America [comments]","Harcourt, Bernard E. (Cited 852 times)",9094,"Arizona Law Review, Vol. 43, Issue 2 (2001), pp. 261-276",43 Ariz. L. Rev. 261 (2001),"Criminal Law and Procedure, Law and Society, Cause of Action, Firearms, Local Government, State and Local Government Law, Torts",9,na,19
"Seeing Crime and Punishment through a Sociological Lens: Constributions, Practices, and the Future [article]","Morrill, Calvin (Cited 31 times); Hagan, John (Cited 360 times); Harcourt, Bernard E. (Cited 852 times); Meares, Tracey (Cited 1413 times)",9094,"University of Chicago Legal Forum, Vol. 2005, pp. 289-324",2005 U. Chi. Legal F. 289 (2005),"Law and Society, Criminal Law and Procedure, Sentencing",8,na,22
Unconstitutional Police Searches and Collective Responsibility [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Criminology & Public Policy, Vol. 3, Issue 3 (July 2004), pp. 363-378",3 Criminology & Pub. Pol'y 363 (2003-2004),"Criminal Law and Procedure, Education, Juveniles",8,na,8
Keynote: The Crisis and Criminal Justice [article],"Harcourt, Bernard E. (Cited 852 times)",9094,"Georgia State University Law Review, Vol. 28, Issue 4 (Summer 2012), pp. 965-986",28 Ga. St. U. L. Rev. 965 (2011-2012),"Criminal Law and Procedure, Law and Society, Medical Jurisprudence, Psychiatry and Psychology, Pregnancy, Prisoners, Women",8,na,32
