Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Rethinking Mental States [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Boston University Law Review, Vol. 72, Issue 3 (May 1992), pp. 463-554",72 B.U. L. Rev. 463 (May 1992),"Criminal Law and Procedure, Jurisprudence, Law and Society, Psychiatry and Psychology, Evidence",133,3,22
Assumption of Risk and Consent in the Law of Torts: A Theory of Full Preference [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Boston University Law Review, Vol. 67, Issue 2 (March 1987), pp. 213-288",67 B.U. L. Rev. 213 (1987),"Assumption of Risk, Consent, Torts, Practice and Procedure",78,2,32
Equality as a Comparative Right [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Boston University Law Review, Vol. 65, Issue 3 (May 1985), pp. 387-482",65 B.U. L. Rev. 387 (1985),"Education, Religion, Jurisprudence, Law and Society",72,2,13
Corrective Justice and Liability for Risk-Creation: A Comment [article],"Simons, Kenneth W. (Cited 961 times)",8367,"UCLA Law Review, Vol. 38, Issue 1 (October 1990), pp. 113-142",38 UCLA L. Rev. 113 (1990-1991),"Liability, Torts",55,na,14
When is Strict Criminal Liability Just [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Journal of Criminal Law and Criminology, Vol. 87, Issue 4 (Summer 1997), pp. 1075-1137",87 J. Crim. L. & Criminology 1075 (Summer 1997),"Criminal Law, Liability, Law Enforcement and Corrections, Criminal Law and Procedure, Jurisprudence",45,na,49
Overinclusion and Underinclusion: A New Model [article],"Simons, Kenneth W. (Cited 961 times)",8367,"UCLA Law Review, Vol. 36, Issue 3 (February 1989), pp. 447-528",36 UCLA L. Rev. 447 (1988-1989),"Constitutional Law, Equal Protection, Education, Public Education",42,1,8
The Logic of Egalitarian Norms [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Boston University Law Review, Vol. 80, Issue 3 (June 2000), pp. 693-772",80 B.U. L. Rev. 693 (2000),"Jurisprudence, Law and Society, Education",38,na,7
The Hand Formula in the Draft Restatement (Third) of Torts: Encompassing Fairness as Well as Efficiency Values [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Vanderbilt Law Review, Vol. 54, Issue 3 (April 2001), pp. 901-940",54 Vand. L. Rev. 901 (2001),"Torts, Negligence",35,na,20
A Restatement (Third) of Intentional Torts [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Arizona Law Review, Vol. 48, Issue 4 (2006), pp. 1061-1102",48 Ariz. L. Rev. 1061 (2006),"Torts, Liability, Strict Liability",35,1,65
"Deontology, Negligence, Tort, and Crime [article]","Simons, Kenneth W. (Cited 961 times)",8367,"Boston University Law Review, Vol. 76, Issue 1 & 2 (February & April 1996), pp. 273-300",76 B.U. L. Rev. 273 (1996),"Negligence, Economics",34,na,60
"Offers, Threats, and Unconstitutional Conditions [article]","Simons, Kenneth W. (Cited 961 times)",8367,"San Diego Law Review, Vol. 26, Issue 2 (March/April 1989), pp. 289-326",26 San Diego L. Rev. 289 (1989),"Sexuality and the Law, Social Welfare Law, Liberty, Causation, Property",32,2,6
Should the Model Penal Code's Mens Rea Provisions Be Amended [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Ohio State Journal of Criminal Law, Vol. 1, Issue 1 (Fall 2003), pp. 179-206",1 Ohio St. J. Crim. L. 179 (2003-2004),"Criminal Law and Procedure, Law and Society, Psychiatry and Psychology, Securities",28,na,31
Does Punishment for Culpable Indifference Simply Punish for Bad Character - Examining the Requisite Connection between Mens Rea and Actus Reus [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Buffalo Criminal Law Review, Vol. 6, Issue 1 (2002), pp. 219-316",6 Buff. Crim. L. Rev. 219 (2002 - 2003),"Punishment, Law and Society, Torts, Model Penal Code",27,na,19
Reflections on Assumption of Risk [article],"Simons, Kenneth W. (Cited 961 times)",8367,"UCLA Law Review, Vol. 50, Issue 2 (December 2002), pp. 481-530",50 UCLA L. Rev. 481 (2002-2003),Assumption of Risk,26,3,17
Culpability and Retributive Theory: The Problem of Criminal Negligence [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Journal of Contemporary Legal Issues, Vol. 5, pp. 365-398",5 J. Contemp. Legal Issues 365 (1994),"Negligence, Liability",25,na,46
The Puzzling Doctrine of Contributory Negligence [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Cardozo Law Review, Vol. 16, Issue 5 (March 1995), pp. 1693-1748",16 Cardozo L. Rev. 1693 (March 1995),"Contributory Negligence, Negligence, Torts",24,na,19
"Mistake and Impossibility, Law and Fact, and Culpability: A Speculative Essay [article]","Simons, Kenneth W. (Cited 961 times)",8367,"Journal of Criminal Law and Criminology, Vol. 81, Issue 3 (Fall 1990), pp. 447-517",81 J. Crim. L. & Criminology 447 (1990-1991),"Mistake, Law Enforcement and Corrections, Marriage",24,na,10
"The Relevance of Community Values to Just Deserts: Criminal Law, Punishment Rationales, and Democracy [article]","Simons, Kenneth W. (Cited 961 times)",8367,"Hofstra Law Review, Vol. 28, Issue 3 (Spring 2000), pp. 635-668",28 Hofstra L. Rev. 635 (1999-2000),"Criminal Law, Democracy, Punishment, Law Reform, Law and Society",23,na,20
Justification in Private Law [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Cornell Law Review, Vol. 81, Issue 3 , pp. 698-743",81 Cornell L. Rev. 698 (1995-1996),"Torts, Negligence",21,na,6
"Self-Defense, Mens Rea, and Bernhard Goetz [reviews]","Simons, Kenneth W. (Cited 961 times)",8367,"Columbia Law Review, Vol. 89, Issue 5 (June 1989), pp. 1179-1200",89 Colum. L. Rev. 1179 (June 1989),"Criminal Law and Procedure, Evidence, Law and Society",16,na,10
Dimensions of Negligence in Criminal and Tort Law [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Theoretical Inquiries in Law, Vol. 3, Issue 2 (July 2002), pp. 283-332",3 Theoretical Inq. L. 283 (2002),Negligence,16,na,26
Rescinding a Waiver of a Constitutional Right [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Georgetown Law Journal, Vol. 68, Issue 4 (April 1980), pp. 919-958",68 Geo. L. J. 919 (1979-1980),"Criminal Law and Procedure, Sentencing",15,na,8
Jules Coleman and Corrective Justice in Tort Law: A Critique and Reformulation [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Harvard Journal of Law & Public Policy, Vol. 15, Issue 3 (Summer 1992), pp. 849-888",15 Harv. J. L. & Pub. Pol'y 849 (1992),"Torts, Jurisprudence, Contracts, Liability, Strict Liability",14,na,31
"The Restatement (Third) of Torts and Traditional Strict Liability: Robust Rationales, Slender Doctrines [article]","Simons, Kenneth W. (Cited 961 times)",8367,"Wake Forest Law Review, Vol. 44, Issue 5 (2009), pp. 1355-1382",44 Wake Forest L. Rev. 1355 (2009),"Liability, Strict Liability, Torts",14,na,25
Self-Defense: Reasonable Beliefs or Reasonable Self-Control [article],"Simons, Kenneth W. (Cited 961 times)",8367,"New Criminal Law Review, Vol. 11, Issue 1 (Winter 2008), pp. 51-90",11 New Crim. L. Rev. 51 (2008),"Comparative Law, Criminal Law and Procedure, Domestic Relations",13,na,20
Statistical Knowledge Deconstructed [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Boston University Law Review, Vol. 92, Issue 1 (January 2012), pp. 1-88",92 B.U. L. Rev. 1 (2012),"Law and Society, Torts",12,1,16
Retributivists Need Not and Should Not Endorse the Subjectivist Account of Punishment [comments],"Simons, Kenneth W. (Cited 961 times)",8367,"Columbia Law Review Sidebar, Vol. 109, pp. 1-10",109 Colum. L. Rev. Sidebar 1 (2009),"Criminal Law and Procedure, Law and Society, Sentencing, Jurisprudence, Law Enforcement and Corrections, Sentencing and Punishment",11,na,32
"On Equality, Bias Crimes, and Just Deserts [article]","Simons, Kenneth W. (Cited 961 times)",8367,"Journal of Criminal Law and Criminology, Vol. 91, Issue 1 (Fall 2000), pp. 237-268",91 J. Crim. L. & Criminology 237 (2000-2001),"Jurisprudence, Criminal Law and Procedure, Jurisdiction",10,na,11
"Ignorance and Mistake of Criminal Law, Noncriminal Law, and Fact [article]","Simons, Kenneth W. (Cited 961 times)",8367,"Ohio State Journal of Criminal Law, Vol. 9, Issue 2 (Spring 2012), pp. 487-544",9 Ohio St. J. Crim. L. 487 (2011-2012),"Law Enforcement and Corrections, Criminal Law, Criminal Law and Procedure, Legislation, Model Penal Code, Legal Profession",10,na,26
Restating the Intentional Torts to Persons: Seeing the Forest and the Trees [article],"Simons, Kenneth W. (Cited 961 times); Cardi, W. Jonathan (Cited 244 times)",8367,"Journal of Tort Law, Vol. 10, Issue 2 (October 2017), pp. 1-62",Full Text Not Currently Available in HeinOnline,"Persons, Torts, Trees",6,na,na
Is Strict Criminal Liability in the Grading of Offences Consistent with Retributive Desert [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Oxford Journal of Legal Studies, Vol. 32, Issue 3 (Autumn 2012), pp. 445-466",Full Text Not Currently Available in HeinOnline,"Criminal Law, Liability, Judges, Comparative Law, Criminal Law and Procedure, Rape and Sexual Assault, Strict Liability",6,na,na
The Relevance of Victim Conduct in Tort and Criminal Law [comments],"Simons, Kenneth W. (Cited 961 times)",8367,"Buffalo Criminal Law Review, Vol. 8, Issue 2 (2005), pp. 541-566",8 Buff. Crim. L. Rev. 541 (2004-2005),"Criminal Law, Liability",5,na,4
Discrimination Is a Comparative Injustice: A Reply to Hellman [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Virginia Law Review Online, Vol. 102, pp. 85-100",102 Va. L. Rev. Online 85 (2016),Discrimination,4,na,9
Dworkin's Two Principles of Dignity: An Unsatisfactory Nonconsequentialist Account of Interpersonal Moral Duties [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Boston University Law Review, Vol. 90, Issue 2 (April 2010), pp. 715-736",90 B.U. L. Rev. 715 (April 2010),"Torts, Judges, Constitutional Law",3,na,20
Doctrinal Change in Tort Law: Some Methodological Musings [article],"Simons, Kenneth W. (Cited 961 times)",8367,"Georgia Law Review, Vol. 26, Issue 3 (Spring 1992), pp. 757-776",26 Ga. L. Rev. 757 (1991-1992),"Ethics, Liability, Negligence, Strict Liability, History, Torts, Revolution",2,na,na
