Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Unconscionability Game: Strategic Judging and the Evolution of Federal Arbitration Law [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"New York University Law Review, Vol. 83, Issue 5 (November 2008), pp. 1420-1490",83 N.Y.U. L. Rev. 1420 (2008),"Arbitration, Dispute Resolution, Judges, Contracts, Courts, Jurisdiction",99,2,20
Hierarchy and Heterogeneity: How to Read a Statute in a Lower Court [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Cornell Law Review, Vol. 97, Issue 3 (March 2012), pp. 433-500",97 Cornell L. Rev. 433 (2011-2012),"Courts, Judges, Legislation, Statutory Interpretation, Supreme Court of the United States",43,na,24
"Using Statues to Set Legislative Rules: Entrenchment, Separation of Powers, and the Rules of the Proceedings Clause [article]","Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Journal of Law & Politics, Vol. 19, Issue 4 (Fall 2003), pp. 345-416",19 J.L. & Pol. 345 (2003),"Constitutional Law, Legislation, Separation, Separation of Powers, Labor-Management Relations, Constitutional Rights",38,na,12
Elected Judges and Statutory Interpretation [article],"Bruhl, Aaron-Andrew P. (Cited 410 times); Leib, Ethan J. (Cited 539 times)",4416,"University of Chicago Law Review, Vol. 79, Issue 4 (Fall 2012), pp. 1215-1284",79 U. Chi. L. Rev. 1215 (Fall 2012),"Judges, Statutory Interpretation",34,na,27
The Supreme Court's Controversial GVRS - and an Alternative [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Michigan Law Review, Vol. 107, Issue 5 (March 2009), pp. 711-756",107 Mich. L. Rev. 711 (2008-2009),"Courts, Practice and Procedure, Confessions, General",26,7,9
Following Lower-Court Precedent [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"University of Chicago Law Review, Vol. 81, Issue 3 (Spring 2014), pp. 851-928",81 U. Chi. L. Rev. 851 (2014),"Courts, Judges, Jurisprudence, Supreme Court of the United States",22,na,35
The Senate: Out of Order [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Connecticut Law Review, Vol. 43, Issue 4 (May 2011), pp. 1041-1058",43 Conn. L. Rev. 1041 (2010-2011),"Democracy, Politics, Legislation",20,na,10
Burying the Continuing Body Theory of the Senate [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Iowa Law Review, Vol. 95, Issue 5 (July 2010), pp. 1401-1466",95 Iowa L. Rev. 1401 (2009-2010),"Politics, Congress, Legislation",20,na,10
Deciding When to Decide: How Appellate Procedure Distributes the Costs of Legal Change [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Cornell Law Review, Vol. 96, Issue 2 (January 2011), pp. 203-264",96 Cornell L. Rev. 203 (2010-2011),"Costs, Courts, Jurisprudence, Procedure, Constitutional Law, Judges",16,3,5
"If the Judicial Confirmation Process Is Broke, Can a Statute Fix It [article]","Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Nebraska Law Review, Vol. 85, Issue 4 (2007), pp. 960-1014",85 Neb. L. Rev. 960 (2006-2007),"Judges, Politics",14,na,3
Hierarchically Variable Deference to Agency Interpretations [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Notre Dame Law Review, Vol. 89, Issue 2 (December 2013), pp. 727-784",89 Notre Dame L. Rev. 727 (2013-2014),"Administration Law, Agency, Judges, Jurisdiction, Age",13,na,9
Against Mix-and-Match Lawmaking [comments],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Cornell Journal of Law and Public Policy , Vol. 16, Issue 2 (Spring 2007), pp. 349-362",16 Cornell J. L. & Pub. Pol'y 349 (Spring 2007),"Legislation, Government, Subpoenas",10,na,3
Communicating the Canons: How Lower Courts React When the Supreme Court Changes the Rules of Statutory Interpretation [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Minnesota Law Review, Vol. 100, Issue 2 (December 2015), pp. 481-560",100 Minn. L. Rev. 481 (2015-2016),"Courts, Judges, Legislation, Statutory Interpretation, Supreme Court of the United States, Federal Courts",9,na,39
Justice Unconceived: How Posterity Has Rights [notes],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Yale Journal of Law & the Humanities, Vol. 14, Issue 2 (Summer 2002), pp. 393-440",14 Yale J.L. & Human. 393 (2002),"Jurisprudence, Law and Society, Ethics, Costs",8,na,1
"Return of the Line Item Veto - Legalities, Practicalities, and Some Puzzles [article]","Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"University of Pennsylvania Journal of Constitutional Law, Vol. 10, Issue 3 (March 2008), pp. 447-498",10 U. Pa. J. Const. L. 447 (2007-2008),"Politics, President/Executive Department, Constitutional Law",6,na,3
Public Reason as a Public Good [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Journal of Law in Society, Vol. 4, Issue 2 (Winter 2003), pp. 217-274",4 J.L. Soc'y 217 (2002-2003),"Natural Law, Religion, Jurisprudence",5,na,4
When is Finality Final - Rehearing and Resurrection in the Supreme Court [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Journal of Appellate Practice and Process, Vol. 12, Issue 1 (Spring 2011), pp. 1-24",12 J. App. Prac. & Process 1 (2011),"Courts, Judges, Criminal Law and Procedure, Law Enforcement and Corrections",4,na,3
The Jurisdiction Canon [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Vanderbilt Law Review, Vol. 70, Issue 2 (March 2017), pp. 499-564",70 Vand. L. Rev. 499 (2017),"Jurisdiction, Legislation, Interpretation and Construction, World Trade Organization, Constitutional Law, International Law",4,na,28
Measuring Circuit Splits: A Cautionary Note [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Journal of Law, Vol. 4, Issue 3 (2014), pp. 361-384",4 J. L. 361 (2014),Appellate Review,3,na,5
Statutory Interpretation and the Rest of the Iceberg: Divergences between the Lower Federal Courts and the Supreme Court [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Duke Law Journal, Vol. 68, Issue 1 (October 2018), pp. 1-74",68 Duke L.J. 1 (2018-2019),na,3,na,na
One Good Plaintiff Is Not Enough [article],"Bruhl, Aaron-Andrew P. (Cited 410 times)",4416,"Duke Law Journal, Vol. 67, Issue 3 (December 2017), pp. 481-556",67 Duke L.J. 481 (2017-2018),"Constitutional Law, Courts, Estates, Remedies, Economics, Psychiatry and Psychology, Torts, Women",2,1,27
