Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Paying for Delay: Pharmaceutical Patent Settlement as a Regulatory Design Problem [article],"Hemphill, C. Scott (Cited 577 times)",2371,"New York University Law Review, Vol. 81, Issue 5 (November 2006), pp. 1553-1623",81 N.Y.U. L. Rev. 1553 (2006),"Food and Drug Law, Antitrust, Settlements",163,58,109
"The Law, Culture, and Economics of Fashion [article]","Hemphill, C. Scott (Cited 577 times); Suk, Jeannie (Cited 399 times)",2371,"Stanford Law Review , Vol. 61, Issue 5 (March 2009), pp. 1147-1200",61 Stan. L. Rev. 1147 (March 2009),"Economics, Intellectual Property, Property, Industry, Licensing",115,1,311
An Aggregate Approach to Antitrust: Using New Data and Rulemaking to Preserve Drug Competition [article],"Hemphill, C. Scott (Cited 577 times)",2371,"Columbia Law Review , Vol. 109, Issue 4 (May 2009), pp. 629-688",109 Colum. L. Rev. 629 (2009),"Antitrust, Food and Drug Law, Trade Regulation, Intellectual Property Law, Settlements, Food and Drug, Investment",84,15,35
Earning Exclusivity: Generic Drug Incentives and the Hatch-Waxman Act [article],"Hemphill, C. Scott (Cited 577 times); Lemley, Mark A. (Cited 14167 times)",2371,"Antitrust Law Journal, Vol. 77, Issue 3 (2011), pp. 947-990",77 Antitrust L.J. 947 (2010-2011),"Food and Drug Law, Antitrust, Settlements, Drugs, Intellectual Property Law, Medicare, Prescription",42,na,59
Parallel Exclusion [article],"Hemphill, C. Scott (Cited 577 times); Wu, Tim (Cited 1021 times)",2371,"Yale Law Journal, Vol. 122, Issue 5 (March 2013), pp. 1182-1253",122 Yale L. J. 1182 (2012-2013),"Foreclosure, Antitrust, Industry, Music, Trade Regulation, Insurance",36,3,33
Activating Actavis [article],"Edlin, Aaron (Cited 310 times); Hemphill, Scott (Cited 47 times); Hovenkamp, Herbert (Cited 3849 times); Shapiro, Carl (Cited 1172 times)",2371,"Antitrust, Vol. 28, Issue 1 (Fall 2013), pp. 16-23",28 Antitrust 16 (2013-2014),"Settlements, Antitrust, Courts",27,20,28
When Do Generics Challenge Drug Patents [article],"Hemphill, C. Scott (Cited 577 times); Sampat, Bhaven N. (Cited 57 times)",2371,"Journal of Empirical Legal Studies, Vol. 8, Issue 4 (December 2011), pp. 613-649",8 J. Empirical Legal Stud. 613 (2011),"Food and Drug Law, Intellectual Property Law, Industry",26,na,31
Less Restrictive Alternatives in Antitrust Law [article],"Hemphill, C. Scott (Cited 577 times)",2371,"Columbia Law Review, Vol. 116, Issue 4 (May 2016), pp. 927-990",116 Colum. L. Rev. 927 (2016),"Antitrust, Trade Regulation, Law Reform, States, Persons",23,na,65
Network Neutrality and the False Promise of Zero-Price Regulation [article],"Hemphill, C. Scott (Cited 577 times)",2371,"Yale Journal on Regulation, Vol. 25, Issue 2 (Summer 2008), pp. 135-180",25 Yale J. on Reg. 135 (2008),"Neutrality, Regulation, Administration Law, Consumer Protection, Internet",22,na,20
The Role of Recoupment in Predatory Pricing Analyses [notes],"Hemphill, C. Scott (Cited 577 times)",2371,"Stanford Law Review, Vol. 53, Issue 6 (July 2001), pp. 1581-1612",53 Stan. L. Rev. 1581 (July 2001),"Trade Regulation, Law and Society",21,na,24
The Actavis Inference: Theory and Practice [article],"Edlin, Aaron (Cited 310 times); Hemphill, Scott (Cited 47 times); Hovenkamp, Herbert (Cited 3849 times); Shapiro, Carl (Cited 1172 times)",2371,"Rutgers University Law Review, Vol. 67, Issue 3 (Spring 2015), pp. 585-636",67 Rutgers U. L. Rev. 585 (2015),"Food and Drug Law, Trade Regulation, Settlements, Antitrust, Causation",20,7,21
Collusive and Exclusive Settlements of Intellectual Property Litigation [comments],"Hemphill, C. Scott (Cited 577 times)",2371,"Columbia Business Law Review, Vol. 2010, Issue 3 (2010), pp. 685-709",2010 Colum. Bus. L. Rev. 685 (2010),"Intellectual Property, Property, Settlements, Trade Regulation, European Commission, Science and Technology, Antitrust",9,na,3
