Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Solomonic Bargaining: Dividing a Legal Entitlement to Facilitate Coasean Trade [article],"Ayres, Ian (Cited 5291 times); Talley, Eric (Cited 934 times)",1148,"Yale Law Journal, Vol. 104, Issue 5 (March 1995), pp. 1027-1118",104 Yale L.J. 1027 (March 1995),"Economics, Intellectual Property, Property, Liability, Jurisprudence",328,na,54
Distinguishing between Consensual and Nonconsensual Advantages of Liability Rules [comments],"Ayres, Ian (Cited 5291 times); Talley, Eric (Cited 934 times)",1148,"Yale Law Journal, Vol. 105, Issue 1 (October 1995), pp. 235-254",105 Yale L.J. 235 (October 1995),"Liability, Jurisprudence, Property, Torts",62,na,12
Endowment Effects within Corporate Agency Relationships [article],"Arlen, Jennifer (Cited 1202 times); Spitzer, Matthew (Cited 1267 times); Talley, Eric (Cited 934 times)",1148,"Journal of Legal Studies, Vol. 31, Issue 1 - Part 1 (January 2002), pp. 1-38",31 J. Legal Stud. 1 (2002),"Agency, Economics, Jurisprudence, Legal Analysis and Writing, Contracts",58,na,12
Unregulable Defenses and the Perils of Shareholder Choice [article],"Arlen, Jennifer (Cited 1202 times); Talley, Eric (Cited 934 times)",1148,"University of Pennsylvania Law Review, Vol. 152, Issue 2 (December 2003), pp. 577-666",152 U. Pa. L. Rev. 577 (2003-2004),"Defenses, Securities",58,1,14
Turning Servile Opportunities to Gold: A Strategic Analysis of the Corporate Opportunities Doctrine [article],"Talley, Eric (Cited 934 times)",1148,"Yale Law Journal , Vol. 108, Issue 2 (November 1998), pp. 277-376",108 Yale L.J. 277 (1998-1999),"Corporate Officers, Corporations, Duty of Care, Economics, Liability",50,2,22
Precedential Cascades: An Appraisal [article],"Talley, Eric (Cited 934 times)",1148,"Southern California Law Review, Vol. 73, Issue 1 (November 1999), pp. 87-138",73 S. Cal. L. Rev. 87 (1999-2000),"Economics, Judges, Contracts, Evidence, Legal History",47,1,8
"Contract Renegotiation, Mechanism Design, and the Liquidated Damages Rule [notes]","Talley, Eric L. (Cited 934 times)",1148,"Stanford Law Review, Vol. 46, Issue 5 (May 1994), pp. 1195-1244",46 Stan. L. Rev. 1195 (1993-1994),"Contracts, Damages, Economics, Remedies",44,na,8
Disclosure Norms [article],"Talley, Eric (Cited 934 times)",1148,"University of Pennsylvania Law Review, Vol. 149, Issue 6 (June 2001), pp. 1955-2026",149 U. Pa. L. Rev. 1955 (2000-2001),"Taxation-Federal Income, Agency, Costs, Regulation, Consumer Protection Law, Real Estate",34,na,20
Cataclysmic Liability Risk among Big Four Auditors [comments],"Talley, Eric L. (Cited 934 times)",1148,"Columbia Law Review, Vol. 106, Issue 7 (November 2006), pp. 1641-1697",106 Colum. L. Rev. 1641 (2006),Liability,29,1,38
On Public versus Private Provision of Corporate Law [article],"Hadfield, Gillian (Cited 53 times); Talley, Eric (Cited 934 times)",1148,"Journal of Law, Economics, and Organization , Vol. 22, Issue 2 (October 2006), pp. 414-441",Full Text Not Currently Available in HeinOnline,"Corporations, Securities, Securities Law",26,na,na
Taking the I out of Team: Intra-Firm Monitoring and the Context of Fiduciary Duties [article],"Talley, Eric (Cited 934 times)",1148,"Journal of Corporation Law, Vol. 24, Issue 4 (Summer 1999), pp. 1001-1038",24 J. Corp. L. 1001 (1998-1999),"Jurisprudence, Law and Society, Intellectual Property Law, Economics",25,na,14
Corporate Inversions and the Unbundling of Regulatory Competition [article],"Talley, Eric L. (Cited 934 times)",1148,"Virginia Law Review, Vol. 101, Issue 6 (October 2015), pp. 1649-1752",101 Va. L. Rev. 1649 (2015),"Business Organizations, Taxation-Federal, Corporations, Repatriation, Government",21,na,34
Judicial Auditing [article],"Spitzer, Matt (Cited 1267 times); Talley, Eric (Cited 934 times)",1148,"Journal of Legal Studies, Vol. 29, Issue 2 - Part 1 (June 2000), pp. 649-684",29 J. Legal Stud. 649 (2000),"Judges, Criminal Law and Procedure, Jurisdiction, State and Local Government Law",21,na,5
Playing Favorites with Shareholders [article],"Choi, Stephen J. (Cited 2650 times); Talley, Eric L. (Cited 934 times)",1148,"Southern California Law Review, Vol. 75, Issue 2 (January 2002), pp. 271-374",75 S. Cal. L. Rev. 271 (2001-2002),"Corporations, Securities, Takeovers, Defenses",19,1,16
Going-Private Decisions and the Sarbanes-Oxley Act of 2002: A Cross-Country Analysis [article],"Kamar, Ehud (Cited 620 times); Karaca-Mandic, Pinar (Cited 18 times); Talley, Eric (Cited 934 times)",1148,"Journal of Law, Economics, and Organization , Vol. 25, Issue 1 (May 2009), pp. 107-133",Full Text Not Currently Available in HeinOnline,"Comparative Law, Corporations, Securities",18,na,na
A Theory of Legal Presumptions [article],"Bernardo, Antonio E. (Cited 18 times); Talley, Eric (Cited 934 times); Welch, Ivo (Cited 51 times)",1148,"Journal of Law, Economics, and Organization , Vol. 16, Issue 1 (April 2000), pp. 1-49",Full Text Not Currently Available in HeinOnline,"Jurisprudence, Presumptions, Evidence",17,na,na
Contracting out of the Fiduciary Duty of Loyalty: An Empirical Analysis of Corporate Opportunity Waivers [article],"Rauterberg, Gabriel (Cited 105 times); Talley, Eric (Cited 934 times)",1148,"Columbia Law Review, Vol. 117, Issue 5 (June 2017), pp. 1075-1152",117 Colum. L. Rev. 1075 (2017),"Business Organizations, Contracts, Duty of Loyalty, Remedies, Corporations",17,1,63
"On Uncertainty, Ambiguity, and Contractual Conditions [article]","Talley, Eric L. (Cited 934 times)",1148,"Delaware Journal of Corporate Law, Vol. 34, Issue 3 (2009), pp. 755-812",34 Del. J. Corp. L. 755 (2009),"Contracts, Credit",16,1,31
Liability-Based Fee-Shifting Rules and Settlement Mechanisms under Incomplete Information [article],"Talley, Eric (Cited 934 times)",1148,"Chicago-Kent Law Review, Vol. 71, Issue 2 (1995), pp. 461-504",71 Chi.-Kent L. Rev. 461 (1995-1996),"Economics, Liability, Practice and Procedure, Rent",15,na,5
"On the Demise of Shareholder Primacy (or, Murder on the James Trains Express) [comments]","Talley, Eric (Cited 934 times)",1148,"Southern California Law Review, Vol. 75, Issue 5 (July 2002), pp. 1211-1216",75 S. Cal. L. Rev. 1211 (2001-2002),"Murder, Agency, Business Organizations, Economics",9,na,29
"Public Ownership, Firm Governance, and Litigation Risk [article]","Talley, Eric L. (Cited 934 times)",1148,"University of Chicago Law Review, Vol. 76, Issue 1 (Winter 2009), pp. 335-366",76 U. Chi. L. Rev. 335 (2009),"Ownership, Equity, Liability, Desegregation, Investment",8,na,9
"Left, Right, and Center: Strategic Information Acquisition and Diversity in Judicial Panels [article]","Spitzer, Matthew (Cited 1267 times); Talley, Eric (Cited 934 times)",1148,"Journal of Law, Economics, and Organization, Vol. 29, Issue 3 (June 2013), pp. 638-680",Full Text Not Currently Available in HeinOnline,"Appeals, Courts, Judges, Legal Analysis and Writing, States, Administrative Law",4,na,na
Interdisciplinary Gap Filling: Game Theory and the Law [reviews],"Talley, Eric (Cited 934 times)",1148,"Law and Social Inquiry, Vol. 22, Issue 4 (Fall 1997), pp. 1055-1086",22 Law & Soc. Inquiry 1055 (Fall 1997),"Economics, Jurisprudence, International Relations, International Law, Reciprocity",4,na,8
Social Entrepreneurship and Uncorporations [article],"Finfrock, Jesse (Cited 3 times); Talley, Eric (Cited 934 times)",1148,"University of Illinois Law Review, Vol. 2014, Issue 5 (2014), pp. 1867-1886",2014 U. Ill. L. Rev. 1867 (2014),"Law and Society, Investment, Retirement",3,na,8
Finance in the Courtroom: Appraising Its Growing Pains [article],"Talley, Eric L. (Cited 934 times)",1148,"Delaware Lawyer, Vol. 35, Issue 2 (Summer 2017), pp. 16-19",35 Del. Law. 16 (2017-2018),"Mergers, Death, Interest",1,na,3
On Experimentation and Real Options in Financial Regulation [article],"Spitzer, Matthew (Cited 1267 times); Talley, Eric (Cited 934 times)",1148,"Journal of Legal Studies, Vol. 43, Issue 2 pt. 2 (June 2014), pp. S121-S150",Full Text Not Currently Available in HeinOnline,"Regulation, Courts",1,na,na
Designing Corporate Bailouts [article],"Bernardo, Antonio E. (Cited 18 times); Talley, Eric L. (Cited 934 times); Welch, Ivo (Cited 51 times)",1148,"Journal of Law & Economics, Vol. 59, Issue 1 (February 2016), pp. 75-104",Full Text Not Currently Available in HeinOnline,"Banking, Bankruptcy Law, Business Organizations, Ethics, Government, Interest, Liability",1,na,na
Foreword [comments],"O'Connell, Anne Joseph (Cited 650 times); Talley, Eric (Cited 934 times)",1148,"Journal of Empirical Legal Studies, Vol. 12, Issue 4 ( December 2015), pp. 601-601",12 J. Empirical Legal Stud. 601 (2015),"Legal Research, Research, Libraries, Business Organizations, Practice and Procedure, Securities Law",na,na,1
Who Put the Lie in LIBOR (and Who Should Take It out) - Civil LIBOR Litigation in the US [article],"Strimling, Samantha; Talley, Eric (Cited 934 times)",1148,"Law and Financial Markets Review, Vol. 8, Issue 2 (June 2014), pp. 145-154",Full Text Not Currently Available in HeinOnline,"Death, States, Interest, Banking, Financial Law, International Finance",na,na,na
Appraising the Merger Price Appraisal Rule [article],"Choi, Albert H. (Cited 152 times); Talley, Eric (Cited 934 times)",1148,"Journal of Law, Economics, and Organization, Vol. 34, Issue 4 (November 2018), pp. 543-578",Full Text Not Currently Available in HeinOnline,"Mergers, Investment, Interest",na,na,na
