Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Case against Strategic Tax Law Uncertainty [article],"Osofsky, Leigh (Cited 77 times)",9271,"Tax Law Review, Vol. 64, Issue 4 (Summer 2011), pp. 489-538",64 Tax L. Rev. 489 (2010-2011),18,na,24,na
Some Realism about Responsive Tax Administration [article],"Osofsky, Leigh (Cited 77 times)",9271,"Tax Law Review, Vol. 66, Issue 1 (Fall 2012), pp. 121-[ii]",66 Tax L. Rev. 121 (2012-2013),13,na,11,na
The Case for Categorical Nonenforcement [article],"Osofsky, Leigh (Cited 77 times)",9271,"Tax Law Review, Vol. 69, Issue 1 (Fall 2015), pp. 73-II",69 Tax L. Rev. 73 (2015-2016),13,na,14,na
"Who's Naughty and Who's Nice - Frictions, Screening, and Tax Law Design [article]","Osofsky, Leigh (Cited 77 times)",9271,"Buffalo Law Review, Vol. 61, Issue 5 (December 2013), pp. 1057-1118",61 Buff. L. Rev. 1057 (2013),12,na,16,na
Concentrated Enforcement [article],"Osofsky, Leigh (Cited 77 times)",9271,"Florida Tax Review, Vol. 16, Issue 6 (2014), pp. 325-[ii]",16 Fla. Tax Rev. 325 (2014),12,na,8,na
Unwinding the Ceiling Rule [article],"Osofsky, Leigh (Cited 77 times)",9271,"Virginia Tax Review, Vol. 34, Issue 1 (Summer 2014), pp. 63-108",34 Va. Tax Rev. 63 (2014-2015),4,na,6,na
Simplexity: Plain Language and the Tax Law [article],"Blank, Joshua D. (Cited 166 times); Osofsky, Leigh (Cited 77 times)",9271,"Emory Law Journal, Vol. 66, Issue 2 (2017), pp. 189-264",66 Emory L.J. 189 (2016-2017),3,na,48,na
Solving Section 734(b) [article],"Osofsky, Leigh (Cited 77 times)",9271,"Tax Lawyer, Vol. 60, Issue 2 (Winter 2007), pp. 473-502",60 Tax Law. 473 (2006-2007),1,na,3,na
Regulating by Example [article],"Morse, Susan C. (Cited 112 times); Osofsky, Leigh (Cited 77 times)",9271,"Yale Journal on Regulation, Vol. 35, Issue 1 (Winter 2018), pp. 127-180",35 Yale J. on Reg. 127 (2018),1,na,78,na
Hypersalience and Why Understanding Behavioral Tax Law and Economics Means Understanding Tax [reviews],"Osofsky, Leigh (Cited 77 times)",9271,"Jotwell: The Journal of Things We Like (Lots), Vol. 2012, pp. [90]-[91]",na,na,na,na,na
"IRS as Tax Law Nonenforcer, The [reviews]","Osofsky, Leigh (Cited 77 times)",9271,"Jotwell: The Journal of Things We Like (Lots), Vol. 2014, pp. [312]-[313]",na,na,na,na,na
A New Tax Policy Criterion: Stability [reviews],"Osofsky, Leigh (Cited 77 times)",9271,"Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [246]-[247]",na,na,na,na,na
Real-World Tax Screening [reviews],"Osofsky, Leigh (Cited 77 times)",9271,"Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [452]-[453]",na,na,na,na,na
Beyond the Tax Loophole Rhetoric [reviews],"Osofsky, Leigh (Cited 77 times)",9271,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-2",na,na,na,2,na
Fleshing out Centralized Review of Tax Regulations [reviews],"Osofsky, Leigh (Cited 77 times)",9271,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-2",na,na,na,3,na
Presumptive Collection: An Innovative Proposal for a Notoriously Difficult Problem [reviews],"Osofsky, Leigh (Cited 77 times)",9271,"Jotwell: The Journal of Things We Like (Lots), Vol. 2013, pp. [145]-[146]",na,na,na,na,na
